date,ozone,blue,clothes,love,shoes,isPartial,ozone,air pollutant,air pollution alert,air pollution,arrhythmia,isPartial,ozone,asthma attack,asthma,black carbon,blue,isPartial,ozone,bronchiolitis,bronchitis,brown,brownish,isPartial,ozone,cardiovascular disease,chest pain,chest tightness,childhood asthma,isPartial,ozone,chronic obstructive pulmonary disease,code orange,code red,COPD,isPartial,ozone,cough,coughing,difficulty breathing,elemental carbon,isPartial,ozone,fine inhalable particles,fine particles,fine particulates,grey,isPartial,ozone,haze,headache,heart murmur,industrial pollution,isPartial,ozone,inhaler use,inhaler,irregular heartbeat,lung cancer,isPartial,ozone,lung disease,lung irritation,n02,nitrogen dioxide,isPartial,ozone,nitrogen oxides,no2,O3,organic carbon,isPartial,ozone,oxides of nitrogen,traffic emission,particle pollution,particulate matter pollution,isPartial,ozone,particulate matter,pediatric asthma,pink,pm2.5,isPartial,ozone,pm5,power plants,premature death,rapid breathing,isPartial,ozone,Rapid heart rate,rapid pulse,reddish-brown,respiratory illness,isPartial,ozone,respiratory infection,shortness of breath,smog,smoggy,isPartial,ozone,smoke,snoring,soot,sulfate,isPartial,ozone,tailpipe,throat irritation,traffic emission,traffic exposure,isPartial,ozone,traffic,wheezing,wildfires,isPartial
2013-04-03,0,43,5,51,29,False,32,0,0,19,0,False,1,0,2,0,82,False,1,0,2,63,1,False,37,11,53,0,0,False,27,0,0,26,13,False,10,47,12,4,0,False,4,0,0,0,72,False,5,25,75,6,0,False,41,12,41,24,35,False,27,0,0,0,0,False,16,0,0,0,0,False,41,0,0,0,0,False,1,0,0,62,0,False,32,0,13,0,0,False,41,0,0,0,20,False,41,17,33,33,0,False,3,29,3,0,7,False,41,17,0,0,0,False,1,13,0,0,False
2013-04-04,0,44,6,53,28,False,20,0,0,53,0,False,1,0,2,1,82,False,1,1,3,63,0,False,16,0,65,11,0,False,27,13,13,67,40,False,4,44,10,4,0,False,4,0,0,0,79,False,11,14,51,11,0,False,18,0,18,0,30,False,27,0,0,14,0,False,33,0,0,0,16,False,31,0,0,0,0,False,1,0,0,59,0,False,20,0,20,0,0,False,31,0,0,0,0,False,17,17,26,17,0,False,2,36,3,1,8,False,17,0,17,0,0,False,0,13,0,0,False
2013-04-05,0,46,7,50,31,False,20,0,0,0,13,False,1,0,2,0,72,False,1,0,1,69,0,False,11,11,55,0,0,False,21,0,27,28,41,False,4,67,27,0,0,False,3,0,0,0,53,False,9,32,57,0,0,False,12,0,0,0,31,False,21,14,0,0,0,False,25,0,0,17,0,False,28,0,0,0,0,False,1,0,0,57,0,False,20,0,0,0,0,False,28,0,21,0,0,False,17,17,35,17,0,False,2,32,2,0,3,False,17,17,0,0,0,False,0,12,0,0,False
2013-04-06,0,48,8,58,36,False,15,0,0,0,0,False,0,0,1,0,91,False,1,0,2,70,1,False,13,26,45,13,0,False,16,0,16,32,16,False,5,74,20,5,0,False,2,0,0,0,64,False,7,23,44,10,0,False,14,0,28,0,43,False,16,0,0,0,0,False,20,0,39,0,0,False,25,0,0,0,0,False,1,0,0,65,0,False,15,0,15,0,0,False,25,0,0,0,0,False,20,20,20,20,0,False,2,34,2,0,5,False,20,0,0,0,0,False,0,10,0,0,False
2013-04-07,1,46,9,57,35,False,47,0,0,0,0,False,1,0,1,0,88,False,3,0,2,65,1,False,45,0,52,0,0,False,65,0,0,0,33,False,20,55,12,5,0,False,9,0,0,0,86,False,34,34,61,7,0,False,51,0,43,0,51,False,65,0,0,0,0,False,100,0,0,0,0,False,100,0,0,0,0,False,4,0,0,78,0,False,47,0,0,0,0,False,100,0,0,0,0,False,82,21,21,21,0,False,6,34,4,2,6,False,82,20,0,0,0,False,2,8,0,0,False
2013-04-08,1,48,8,54,30,False,51,0,0,19,13,False,1,0,2,0,83,False,3,0,2,60,0,False,26,11,63,0,0,False,73,0,0,39,59,False,8,28,12,0,0,False,10,0,0,0,63,False,27,19,52,6,0,False,29,0,12,18,47,False,73,13,0,0,0,False,81,0,32,0,16,False,74,0,0,0,0,False,3,0,0,62,0,False,51,0,19,0,0,False,74,0,0,0,0,False,33,17,16,25,0,False,5,40,5,1,4,False,33,0,0,0,0,False,1,10,0,0,False
2013-04-09,0,46,8,54,27,False,18,0,0,12,0,False,0,0,1,0,78,False,1,0,2,58,0,False,25,10,50,10,0,False,25,0,25,13,69,False,12,60,14,4,0,False,4,0,0,0,63,False,13,34,69,16,0,False,28,0,22,11,39,False,25,13,0,0,13,False,39,0,16,0,0,False,45,0,0,0,0,False,2,0,0,54,0,False,18,0,18,0,0,False,45,0,0,0,0,False,47,16,24,32,0,False,2,39,2,1,6,False,47,0,0,0,0,False,1,13,0,0,False
2013-04-10,1,41,6,53,28,False,36,0,0,24,18,False,1,1,3,0,77,False,2,1,3,70,0,False,25,10,45,10,0,False,31,0,12,12,56,False,15,40,10,0,0,False,4,0,0,0,63,False,21,13,52,8,0,False,28,0,22,11,44,False,31,19,0,0,0,False,61,0,0,0,15,False,70,0,0,0,0,False,3,0,0,62,0,False,36,0,0,0,0,False,70,0,0,0,0,False,63,31,31,24,0,False,3,31,4,0,5,False,63,16,0,0,0,False,1,13,0,0,False
2013-04-11,1,41,7,55,29,False,62,0,0,37,25,False,2,0,2,0,74,False,2,0,2,65,0,False,20,10,71,15,0,False,51,0,13,19,25,False,10,50,23,4,0,False,7,0,0,0,69,False,24,21,61,0,0,False,22,0,23,11,34,False,51,25,0,0,0,False,70,0,0,0,15,False,78,0,0,0,0,False,3,0,0,66,0,False,62,0,12,12,0,False,78,0,0,0,0,False,40,32,16,16,0,False,5,33,2,0,7,False,40,16,16,0,0,False,1,14,0,0,False
2013-04-12,1,44,6,58,28,False,25,0,0,19,13,False,1,0,1,0,77,False,2,0,2,65,0,False,26,0,41,10,0,False,46,0,0,26,59,False,14,44,12,0,0,False,6,0,0,0,71,False,24,22,60,0,0,False,29,0,35,23,46,False,46,13,0,0,0,False,71,0,16,0,0,False,66,0,0,0,0,False,3,0,0,68,0,False,25,0,25,0,0,False,66,0,0,0,0,False,57,0,41,16,0,False,3,36,2,0,3,False,57,0,0,0,0,False,1,13,1,0,False
2013-04-13,0,50,9,56,38,False,15,0,0,0,30,False,0,0,1,0,89,False,1,0,2,63,0,False,24,12,67,0,0,False,23,0,0,30,61,False,0,42,16,0,0,False,3,0,0,0,80,False,6,19,35,13,0,False,27,0,27,0,41,False,23,0,0,0,0,False,19,0,0,0,0,False,23,0,0,0,0,False,1,0,0,70,0,False,15,0,0,0,0,False,23,0,0,0,0,False,0,29,19,19,0,False,2,40,1,1,3,False,0,0,0,0,0,False,0,8,0,0,False
2013-04-14,0,46,8,59,39,False,31,0,0,0,15,False,1,0,2,0,81,False,1,1,1,64,1,False,38,0,13,13,0,False,16,0,0,32,24,False,10,34,10,0,0,False,2,0,0,0,64,False,7,23,53,13,0,False,43,0,28,0,42,False,16,16,0,0,0,False,19,0,0,19,0,False,41,0,0,0,0,False,1,0,0,67,0,False,31,0,15,0,0,False,41,0,0,0,0,False,40,20,30,0,0,False,3,40,4,0,5,False,40,0,0,0,0,False,1,7,0,0,False
2013-04-15,1,41,6,51,29,False,42,0,0,24,12,False,1,1,2,0,77,False,2,0,2,58,0,False,30,10,64,0,0,False,56,12,0,37,43,False,9,63,13,0,0,False,8,0,0,0,54,False,20,18,38,0,0,False,33,0,33,16,72,False,56,12,0,0,0,False,60,0,0,0,0,False,63,0,0,0,0,False,3,0,0,44,0,False,42,0,24,0,0,False,63,0,0,0,0,False,39,0,23,31,0,False,4,36,2,0,6,False,39,16,0,0,0,False,1,12,0,0,False
2013-04-16,0,45,7,59,29,False,37,0,0,12,12,False,1,0,2,0,77,False,1,0,2,59,0,False,30,0,55,20,0,False,38,0,13,25,32,False,8,43,6,4,0,False,5,0,0,0,61,False,13,21,69,5,0,False,34,0,23,0,73,False,38,13,0,0,0,False,39,0,15,0,15,False,49,0,0,0,0,False,2,0,0,52,0,False,37,0,37,0,12,False,49,0,0,0,0,False,32,32,24,16,0,False,4,33,4,1,5,False,32,0,0,0,0,False,1,12,0,0,False
2013-04-17,0,45,6,63,28,False,37,0,0,31,12,False,1,0,2,0,81,False,1,0,1,63,0,False,31,10,51,0,0,False,26,0,0,19,13,False,10,61,20,4,0,False,4,0,0,0,68,False,8,37,62,11,0,False,34,0,11,11,29,False,26,13,0,0,13,False,24,0,32,31,24,False,46,0,0,0,0,False,1,0,0,59,0,False,37,0,12,0,0,False,46,0,0,0,0,False,40,40,24,40,0,False,3,35,4,1,6,False,40,0,0,0,0,False,1,14,0,0,False
2013-04-18,0,42,6,54,30,False,12,12,0,12,0,False,0,0,2,0,74,False,1,0,2,61,0,False,10,10,25,0,0,False,12,0,12,37,25,False,8,38,4,0,0,False,2,0,0,0,51,False,10,21,59,5,0,False,11,0,22,0,44,False,12,0,0,0,0,False,30,0,0,0,0,False,32,0,0,0,0,False,1,0,0,58,0,False,12,0,18,0,0,False,32,0,0,0,0,False,31,16,16,0,0,False,1,33,1,0,5,False,31,16,0,0,0,False,1,100,0,0,False
2013-04-19,0,43,6,54,31,False,32,0,0,13,13,False,1,0,1,0,78,False,1,0,4,65,1,False,21,11,21,0,0,False,20,0,13,27,40,False,12,41,8,0,0,False,3,0,0,0,48,False,11,17,75,8,0,False,24,0,0,0,59,False,20,13,0,0,0,False,32,0,16,0,0,False,51,0,0,0,0,False,1,0,0,57,0,False,32,0,13,0,0,False,51,20,0,0,20,False,50,0,33,17,0,False,3,34,3,0,6,False,50,17,0,0,0,False,1,41,0,0,False
2013-04-20,1,54,7,62,31,False,16,0,0,0,0,False,0,0,1,0,91,False,3,1,2,71,1,False,13,0,39,0,0,False,16,16,0,24,24,False,15,32,12,0,0,False,2,0,0,0,66,False,33,34,57,7,0,False,14,0,43,14,14,False,16,32,0,0,0,False,98,0,0,0,0,False,74,0,0,0,0,False,4,0,0,60,0,False,16,0,0,0,0,False,74,0,0,0,0,False,61,0,40,20,0,False,2,51,4,0,3,False,61,20,0,0,0,False,1,16,0,0,False
2013-04-21,0,47,8,64,36,False,16,0,0,0,0,False,0,0,1,0,82,False,1,0,2,73,1,False,27,14,47,13,0,False,34,0,0,17,51,False,10,62,16,5,0,False,5,0,0,0,80,False,14,32,68,0,0,False,30,0,15,0,38,False,34,17,0,0,0,False,42,0,21,0,0,False,43,0,0,0,0,False,2,0,0,70,0,False,16,0,0,0,0,False,43,0,0,0,0,False,42,53,42,21,0,False,3,53,2,0,3,False,42,0,0,0,0,False,1,8,0,0,False
2013-04-22,1,46,6,53,28,False,60,0,0,13,67,False,2,0,2,0,78,False,2,0,2,59,1,False,43,0,33,0,0,False,69,0,14,14,69,False,10,17,10,4,0,False,10,0,0,0,56,False,17,23,52,0,0,False,48,0,24,0,37,False,69,0,0,0,14,False,51,0,17,0,0,False,70,0,0,0,0,False,2,0,0,58,0,False,60,0,20,0,0,False,70,0,21,0,0,False,43,17,17,17,0,False,6,35,3,1,4,False,43,17,0,0,0,False,1,18,0,0,False
2013-04-23,0,46,8,60,30,False,58,0,0,26,19,False,2,0,2,0,77,False,1,0,3,61,0,False,43,11,54,11,0,False,20,0,13,33,40,False,16,37,12,4,0,False,3,0,0,0,77,False,8,17,61,14,0,False,48,12,30,0,60,False,20,0,0,0,0,False,25,0,0,0,0,False,68,0,0,0,0,False,1,0,0,65,0,False,58,0,26,0,0,False,68,0,0,0,0,False,67,17,34,0,0,False,4,27,0,1,4,False,67,0,0,0,0,False,1,16,0,0,False
2013-04-24,1,44,7,59,31,False,26,0,0,32,26,False,1,1,3,0,75,False,2,0,2,66,0,False,16,16,27,0,0,False,34,13,13,20,20,False,10,39,16,0,0,False,5,0,0,0,85,False,19,14,50,8,0,False,18,0,36,0,60,False,34,13,0,0,13,False,57,0,16,33,0,False,55,0,0,0,0,False,2,0,0,63,1,False,26,0,0,0,0,False,55,0,0,0,21,False,42,34,42,25,0,False,3,36,3,0,7,False,42,0,17,0,0,False,1,13,1,0,False
2013-04-25,0,50,8,53,29,False,33,0,0,26,0,False,1,0,1,0,87,False,1,0,2,60,1,False,27,22,54,0,0,False,14,0,0,68,41,False,10,54,19,8,0,False,2,0,0,0,55,False,6,34,68,6,0,False,30,0,12,0,42,False,14,14,0,0,0,False,17,0,17,0,0,False,41,0,0,0,0,False,1,0,0,70,0,False,33,0,13,0,0,False,41,21,0,0,0,False,42,0,17,17,0,False,3,35,3,0,4,False,42,0,0,0,0,False,1,11,0,0,False
2013-04-26,1,47,7,53,29,False,48,0,0,28,28,False,1,0,2,0,79,False,2,1,1,69,1,False,40,11,51,0,0,False,43,0,14,28,28,False,15,46,17,0,0,False,6,0,0,0,76,False,18,15,65,0,0,False,44,13,19,13,51,False,43,21,0,14,21,False,52,0,17,0,0,False,72,0,0,0,0,False,2,0,0,72,0,False,48,0,21,0,0,False,72,0,0,0,0,False,62,18,18,0,0,False,5,34,1,1,3,False,62,0,18,0,0,False,1,12,0,0,False
2013-04-27,0,48,8,56,34,False,16,0,0,0,0,False,0,0,1,0,87,False,1,0,3,76,1,False,13,14,27,0,0,False,17,0,0,25,25,False,5,23,5,0,0,False,2,0,0,0,84,False,7,14,49,7,0,False,15,0,45,0,53,False,17,34,0,0,0,False,21,0,0,0,0,False,26,0,0,0,0,False,1,0,0,74,0,False,16,0,16,0,0,False,26,0,0,0,0,False,21,21,43,0,0,False,2,41,2,2,6,False,21,0,0,0,0,False,0,9,0,0,False
2013-04-28,1,44,9,59,38,False,33,0,0,33,0,False,1,0,1,0,77,False,2,0,1,60,0,False,27,0,74,27,0,False,34,0,0,51,34,False,13,57,28,5,0,False,5,0,0,0,80,False,18,28,63,14,0,False,30,0,23,0,15,False,34,0,0,0,0,False,52,0,0,0,0,False,60,0,0,0,0,False,2,0,0,69,0,False,33,0,33,0,16,False,60,0,0,0,0,False,53,21,0,0,0,False,3,42,2,0,6,False,53,0,0,0,0,False,1,4,0,0,False
2013-04-29,1,47,8,49,30,False,26,0,0,20,13,False,1,0,3,0,85,False,2,0,2,65,1,False,16,11,77,33,0,False,34,0,0,27,48,False,8,44,13,0,0,False,5,0,0,0,57,False,17,11,34,6,0,False,18,12,12,0,49,False,34,0,0,0,14,False,50,0,17,0,0,False,49,0,0,0,0,False,2,0,0,63,0,False,26,0,13,0,0,False,49,0,21,0,0,False,34,17,17,52,0,False,3,41,4,1,7,False,34,0,0,0,0,False,1,13,0,0,False
2013-04-30,1,42,6,54,28,False,34,0,0,14,27,False,1,0,2,0,71,False,1,1,2,63,1,False,28,11,51,0,0,False,43,0,14,14,57,False,9,47,21,0,0,False,6,0,0,0,57,False,15,24,68,18,0,False,31,0,13,0,31,False,43,0,0,0,14,False,43,0,0,0,17,False,50,0,0,0,0,False,2,0,0,59,0,False,34,0,14,0,0,False,50,22,0,0,0,False,35,18,35,18,0,False,4,44,3,3,5,False,35,0,0,0,0,False,1,13,0,0,False
2013-05-01,1,48,7,50,30,False,35,0,0,35,0,False,1,0,3,0,75,False,2,1,1,65,0,False,29,0,70,0,0,False,44,0,22,29,58,False,13,47,11,0,0,False,6,0,0,0,62,False,21,0,64,0,0,False,33,0,26,13,59,False,44,15,0,0,0,False,62,0,27,18,0,False,67,0,0,0,0,False,3,1,0,56,0,False,35,0,28,0,0,False,67,0,0,0,0,False,55,0,37,18,0,False,4,42,1,0,3,False,55,18,0,0,0,False,1,15,0,0,False
2013-05-02,0,43,9,50,30,False,28,0,0,41,14,False,1,0,1,0,77,False,1,0,3,67,1,False,23,11,40,23,0,False,29,0,14,29,43,False,9,46,9,0,0,False,4,0,0,0,69,False,12,30,30,15,0,False,25,0,13,0,70,False,29,29,0,0,0,False,35,0,35,17,0,False,44,0,0,0,0,False,1,0,0,62,0,False,28,0,0,0,0,False,44,0,0,0,0,False,36,0,18,18,0,False,3,40,1,0,7,False,36,18,0,0,0,False,1,16,0,1,False
2013-05-03,1,46,8,49,28,False,28,0,0,21,14,False,1,0,2,0,80,False,3,0,1,65,1,False,29,11,23,0,0,False,43,14,14,14,58,False,15,51,13,0,0,False,6,0,0,0,62,False,30,30,33,6,0,False,32,13,51,13,38,False,43,0,0,0,14,False,88,0,18,18,0,False,77,0,0,0,0,False,4,0,0,56,0,False,28,0,21,0,0,False,77,33,22,0,0,False,63,18,0,36,0,False,4,28,4,1,5,False,63,0,0,0,0,False,1,15,0,1,False
2013-05-04,0,48,8,59,39,False,17,0,0,17,17,False,0,0,1,0,85,False,1,1,1,74,1,False,14,0,56,0,0,False,17,0,0,17,35,False,5,35,24,0,0,False,2,0,0,0,73,False,7,29,51,7,0,False,15,0,23,0,46,False,17,0,0,0,0,False,21,0,21,0,0,False,27,0,0,0,0,False,1,0,0,67,0,False,17,0,0,0,17,False,27,0,0,0,0,False,22,22,33,0,0,False,2,37,3,0,3,False,22,0,0,0,0,False,0,11,1,3,False
2013-05-05,0,46,9,58,37,False,18,0,0,0,0,False,0,0,1,0,83,False,1,0,2,73,0,False,14,15,43,14,0,False,18,0,0,27,45,False,6,67,8,0,0,False,3,0,0,0,63,False,8,23,72,8,0,False,16,0,24,0,40,False,18,0,0,0,0,False,22,0,22,0,0,False,28,0,0,0,0,False,1,0,0,78,0,False,18,0,18,0,0,False,28,0,28,0,0,False,23,23,23,0,0,False,2,44,2,2,8,False,23,0,0,0,0,False,0,10,1,0,False
2013-05-06,1,46,6,53,30,False,49,0,0,21,0,False,1,0,2,0,92,False,1,0,2,67,1,False,34,11,17,0,0,False,51,0,14,29,36,False,9,44,13,0,0,False,7,0,0,0,56,False,15,27,78,12,0,False,38,0,19,13,51,False,51,0,0,0,0,False,44,0,0,0,0,False,59,0,0,0,0,False,2,0,0,60,0,False,49,0,28,0,0,False,59,0,22,0,0,False,36,0,54,0,0,False,5,34,2,1,8,False,36,18,0,0,0,False,1,13,0,0,False
2013-05-07,1,44,5,53,28,False,41,0,0,14,14,False,1,0,4,0,78,False,2,0,2,69,1,False,57,0,40,23,0,False,100,14,0,43,29,False,13,54,15,0,0,False,14,0,0,0,65,False,18,18,98,0,0,False,63,0,13,0,25,False,100,0,0,0,0,False,52,0,35,0,0,False,65,0,0,0,0,False,2,1,0,66,0,False,41,14,14,0,0,False,65,0,22,0,0,False,53,18,18,27,0,False,7,36,3,1,4,False,53,0,0,0,0,False,1,10,0,0,False
2013-05-08,1,41,7,54,32,False,70,0,0,14,14,False,2,0,4,0,74,False,2,0,2,71,0,False,0,12,69,11,0,False,72,0,14,29,43,False,4,37,9,0,0,False,10,0,0,0,52,False,18,27,45,6,0,False,0,0,0,0,19,False,72,0,0,0,0,False,53,0,0,0,18,False,67,0,0,0,0,False,2,0,0,63,0,False,70,0,28,0,0,False,67,22,22,0,0,False,18,18,27,18,0,False,7,34,3,3,6,False,18,0,18,0,0,False,0,11,0,1,False
2013-05-09,0,44,7,54,29,False,14,0,0,27,14,False,0,0,1,0,77,False,1,0,2,72,1,False,22,11,45,11,0,False,21,0,14,35,28,False,0,51,11,0,0,False,3,0,0,0,58,False,6,12,82,12,0,False,25,0,12,0,62,False,21,14,0,0,0,False,17,0,0,0,17,False,22,0,0,0,0,False,1,0,0,57,0,False,14,0,34,0,0,False,22,21,0,0,0,False,0,0,35,18,0,False,2,39,3,0,7,False,0,0,0,0,0,False,0,12,0,0,False
2013-05-10,1,39,8,49,26,False,54,0,0,27,27,False,1,0,2,0,75,False,2,0,2,72,1,False,56,11,39,0,0,False,63,14,14,49,56,False,22,41,22,0,0,False,9,0,0,0,63,False,26,12,50,6,0,False,63,0,31,0,50,False,63,14,0,0,0,False,77,0,0,17,0,False,97,0,0,0,0,False,3,0,0,61,0,False,54,0,27,0,14,False,97,0,0,0,0,False,88,18,35,18,0,False,6,35,1,1,4,False,88,0,0,0,0,False,2,11,0,0,False
2013-05-11,0,49,10,52,31,False,16,0,0,16,0,False,0,0,1,0,85,False,1,0,1,69,0,False,33,0,40,13,0,False,42,0,0,17,34,False,5,51,15,0,0,False,6,0,0,0,78,False,7,18,25,7,0,False,37,0,15,0,15,False,42,34,0,0,0,False,21,0,21,0,0,False,26,0,0,0,0,False,1,0,0,60,0,False,16,0,0,0,0,False,26,26,26,0,0,False,21,21,21,21,0,False,3,39,2,0,3,False,21,0,0,0,0,False,0,11,0,0,False
2013-05-12,0,45,8,58,35,False,17,0,0,17,0,False,0,0,1,0,80,False,1,0,2,76,1,False,0,0,42,0,0,False,18,0,18,18,18,False,0,54,22,0,0,False,2,0,0,0,72,False,7,15,66,0,0,False,0,0,0,16,24,False,18,0,0,0,0,False,22,0,0,22,0,False,27,0,0,0,0,False,1,0,0,79,0,False,17,0,0,0,0,False,27,0,0,0,0,False,0,22,22,0,0,False,2,48,3,2,5,False,0,0,0,0,0,False,0,6,2,0,False
2013-05-13,1,46,9,52,28,False,34,0,0,13,13,False,1,0,2,0,74,False,1,1,2,63,1,False,22,11,39,0,0,False,21,0,28,21,35,False,13,34,11,4,0,False,3,0,0,0,52,False,14,26,58,6,0,False,25,0,12,0,37,False,21,14,0,0,21,False,43,0,0,17,0,False,57,0,0,0,0,False,2,0,0,53,0,False,34,0,13,27,0,False,57,0,0,0,0,False,52,17,18,0,0,False,3,32,2,1,5,False,52,0,0,0,0,False,1,21,0,0,False
2013-05-14,1,49,7,54,31,False,14,14,0,14,14,False,0,0,1,0,86,False,2,0,2,70,0,False,23,0,23,0,0,False,28,14,0,21,35,False,13,59,17,0,0,False,4,0,0,0,59,False,18,15,71,12,0,False,25,0,38,13,25,False,28,14,0,0,0,False,52,0,17,0,0,False,51,0,0,0,0,False,2,0,0,60,0,False,14,0,14,0,0,False,51,22,0,0,0,False,53,18,27,0,0,False,2,40,3,0,6,False,53,0,0,0,0,False,1,12,0,0,False
2013-05-15,1,47,7,56,29,False,42,0,0,56,28,False,1,0,1,0,80,False,2,1,2,67,1,False,34,11,69,0,0,False,58,0,0,43,50,False,11,37,18,9,0,False,8,0,0,0,46,False,21,9,57,6,0,False,38,0,13,13,19,False,58,14,0,0,0,False,62,0,18,0,0,False,66,0,0,0,0,False,3,0,0,55,1,False,42,0,28,0,0,False,66,0,0,0,0,False,45,0,18,0,0,False,5,40,3,1,3,False,45,0,0,0,0,False,1,12,0,0,False
2013-05-16,1,46,8,53,29,False,56,0,0,14,28,False,1,0,3,1,80,False,2,0,1,63,1,False,52,12,40,12,0,False,37,0,15,15,22,False,22,44,18,0,0,False,5,0,0,0,59,False,18,9,70,9,0,False,58,13,32,0,45,False,37,15,0,0,0,False,54,0,18,18,0,False,89,0,0,0,0,False,2,0,0,49,0,False,56,14,14,0,14,False,89,0,0,0,0,False,91,18,36,0,0,False,5,30,3,1,5,False,91,0,0,0,0,False,2,11,0,0,False
2013-05-17,1,42,7,56,31,False,58,0,0,15,0,False,2,0,3,0,77,False,2,0,1,68,0,False,30,0,48,0,0,False,53,0,0,15,38,False,9,34,18,0,0,False,7,0,0,0,57,False,19,22,56,6,0,False,33,13,20,0,27,False,53,23,0,15,0,False,55,0,0,18,18,False,69,0,0,0,0,False,2,0,0,53,0,False,58,0,14,0,0,False,69,0,23,0,0,False,37,19,19,0,0,False,5,37,2,1,3,False,37,0,0,0,0,False,1,15,0,0,False
2013-05-18,0,47,8,61,32,False,35,0,0,0,0,False,1,0,1,0,82,False,0,0,0,73,1,False,29,0,58,14,0,False,0,18,0,46,27,False,11,53,14,0,0,False,0,0,0,0,61,False,0,27,34,0,0,False,32,16,24,0,57,False,0,18,0,0,0,False,0,0,22,0,0,False,55,0,0,0,0,False,0,0,0,53,0,False,35,0,0,0,0,False,55,0,0,0,0,False,45,0,45,23,0,False,4,44,0,0,4,False,45,23,0,0,0,False,1,12,0,0,False
2013-05-19,1,45,8,59,31,False,0,0,0,18,0,False,0,0,2,0,77,False,1,1,2,66,1,False,29,0,58,0,0,False,37,0,0,18,46,False,11,31,20,0,0,False,5,0,0,0,71,False,15,39,39,15,0,False,33,0,0,16,33,False,37,19,0,0,0,False,45,0,23,0,0,False,56,0,0,0,0,False,2,0,0,71,0,False,0,0,0,0,18,False,56,0,0,0,0,False,46,0,23,0,0,False,4,46,0,0,5,False,46,0,0,0,0,False,1,9,0,0,False
2013-05-20,0,46,8,51,23,False,14,0,0,48,14,False,0,0,2,0,83,False,1,0,2,70,1,False,11,0,34,0,0,False,14,0,14,35,21,False,4,52,26,0,0,False,2,0,0,0,63,False,6,21,44,9,0,False,12,0,31,0,37,False,14,14,0,14,0,False,17,0,0,0,0,False,22,0,0,0,0,False,1,0,0,53,0,False,14,0,14,0,0,False,22,0,0,0,0,False,18,18,0,17,0,False,1,36,2,1,6,False,18,0,0,0,0,False,0,12,1,0,False
2013-05-21,0,45,9,54,27,False,20,0,0,13,13,False,1,0,1,1,81,False,1,0,1,62,0,False,16,0,33,11,0,False,14,0,0,20,34,False,6,25,10,0,0,False,2,0,0,0,51,False,6,23,37,6,0,False,18,0,12,0,24,False,14,0,0,14,14,False,17,0,33,0,0,False,28,0,0,0,0,False,1,0,0,61,0,False,20,0,13,0,0,False,28,0,0,0,0,False,26,34,34,17,0,False,2,34,3,1,4,False,26,0,0,0,0,False,0,11,0,0,False
2013-05-22,0,52,8,54,27,False,13,0,0,13,19,False,0,0,1,0,82,False,0,0,2,59,1,False,26,11,42,11,0,False,52,0,13,39,33,False,4,43,18,4,0,False,7,0,0,0,72,False,0,28,50,8,0,False,29,0,18,23,29,False,52,13,0,0,13,False,0,0,16,16,0,False,20,0,0,0,0,False,0,0,0,51,0,False,13,0,38,0,0,False,20,0,0,0,0,False,17,17,33,0,0,False,3,31,3,1,5,False,17,0,17,0,0,False,0,10,0,0,False
2013-05-23,0,43,7,53,30,False,20,13,0,0,13,False,1,0,2,0,77,False,1,0,3,66,0,False,21,0,43,0,0,False,20,0,14,20,34,False,8,39,14,0,0,False,3,0,0,0,60,False,8,25,59,8,0,False,24,0,30,0,30,False,20,0,0,0,0,False,25,0,0,16,0,False,34,0,0,0,0,False,1,1,0,56,0,False,20,0,0,0,0,False,34,0,0,0,0,False,34,34,50,34,17,False,2,40,1,1,7,False,34,0,0,0,0,False,1,14,0,0,False
2013-05-24,1,48,7,53,28,False,35,0,0,41,14,False,1,0,1,0,87,False,2,0,1,67,0,False,23,11,17,0,0,False,50,0,14,21,28,False,9,55,13,0,0,False,7,0,0,0,61,False,21,24,39,12,0,False,25,0,0,0,44,False,50,14,0,0,0,False,61,0,18,0,0,False,58,0,0,0,0,False,3,0,0,54,0,False,35,14,0,0,0,False,58,0,0,0,0,False,36,18,18,18,0,False,4,49,3,2,3,False,36,36,0,0,0,False,1,19,1,0,False
2013-05-25,0,54,8,55,31,False,16,0,0,16,0,False,0,0,1,0,92,False,1,0,3,70,1,False,13,0,60,0,0,False,17,0,0,17,34,False,0,41,23,0,0,False,2,0,0,0,72,False,7,18,42,0,0,False,15,0,15,0,45,False,17,0,0,0,0,False,20,0,0,0,0,False,26,0,0,0,0,False,1,0,0,71,0,False,16,0,16,0,0,False,26,0,0,0,0,False,0,0,21,0,0,False,2,47,2,2,4,False,0,0,0,0,0,False,0,11,0,0,False
2013-05-26,0,51,8,61,37,False,0,0,0,17,25,False,0,0,1,0,93,False,0,0,2,71,1,False,0,14,55,14,0,False,0,0,0,52,26,False,0,40,32,0,0,False,0,0,0,0,64,False,0,11,54,7,0,False,0,0,47,0,47,False,0,17,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,81,0,False,0,0,17,0,0,False,0,0,0,0,0,False,0,44,22,0,0,False,0,53,2,2,5,False,0,0,0,0,0,False,0,10,0,0,False
