date,ozone,air pollutant,air pollution alert,air pollution,arrhythmia,isPartial,ozone,asthma attack,asthma,black carbon,blue,isPartial,ozone,bronchiolitis,bronchitis,brown,brownish,isPartial,ozone,cardiovascular disease,chest pain,chest tightness,childhood asthma,isPartial,ozone,chronic obstructive pulmonary disease,code orange,code red,COPD,isPartial,ozone,cough,coughing,difficulty breathing,elemental carbon,isPartial,ozone,fine inhalable particles,fine particles,fine particulates,grey,isPartial,ozone,haze,headache,heart murmur,industrial pollution,isPartial,ozone,inhaler use,inhaler,irregular heartbeat,lung cancer,isPartial,ozone,lung disease,lung irritation,n02,nitrogen dioxide,isPartial,ozone,nitrogen oxides,no2,O3,organic carbon,isPartial,ozone,oxides of nitrogen,traffic emission,particle pollution,particulate matter pollution,isPartial,ozone,particulate matter,pediatric asthma,pink,pm2.5,isPartial,ozone,pm5,power plants,premature death,rapid breathing,isPartial,ozone,Rapid heart rate,rapid pulse,reddish-brown,respiratory illness,isPartial,ozone,respiratory infection,shortness of breath,smog,smoggy,isPartial,ozone,smoke,snoring,soot,sulfate,isPartial,ozone,tailpipe,throat irritation,traffic emission,traffic exposure,isPartial,ozone,traffic,wheezing,wildfires,isPartial,ozone,air pollutant,air pollution alert,air pollution,arrhythmia,isPartial,ozone,asthma attack,asthma,black carbon,blue,isPartial,ozone,bronchiolitis,bronchitis,brown,brownish,isPartial,ozone,cardiovascular disease,chest pain,chest tightness,childhood asthma,isPartial,ozone,chronic obstructive pulmonary disease,code orange,code red,COPD,isPartial,ozone,cough,coughing,difficulty breathing,elemental carbon,isPartial,ozone,fine inhalable particles,fine particles,fine particulates,grey,isPartial,ozone,haze,headache,heart murmur,industrial pollution,isPartial,ozone,inhaler use,inhaler,irregular heartbeat,lung cancer,isPartial,ozone,lung disease,lung irritation,n02,nitrogen dioxide,isPartial,ozone,nitrogen oxides,no2,O3,organic carbon,isPartial,ozone,oxides of nitrogen,traffic emission,particle pollution,particulate matter pollution,isPartial,ozone,particulate matter,pediatric asthma,pink,pm2.5,isPartial,ozone,pm5,power plants,premature death,rapid breathing,isPartial,ozone,Rapid heart rate,rapid pulse,reddish-brown,respiratory illness,isPartial,ozone,respiratory infection,shortness of breath,smog,smoggy,isPartial,ozone,smoke,snoring,soot,sulfate,isPartial,ozone,tailpipe,throat irritation,traffic emission,traffic exposure,isPartial,ozone,traffic,wheezing,wildfires,isPartial
2012-12-06,28,0,0,28,0,False,1,0,1,0,43,False,1,0,2,61,0,False,17,0,51,0,0,False,16,0,32,16,16,False,8,32,8,0,0,False,2,0,0,0,36,False,9,18,41,9,0,False,19,0,19,0,38,False,28,0,0,0,0,False,28,0,0,28,0,False,28,0,0,0,0,False,2,0,0,61,0,False,28,0,57,0,0,False,28,0,0,0,0,False,28,57,0,0,0,False,3,45,5,0,7,False,28,0,0,0,0,False,3,27,0,0,False,44,0,0,17,5,False,1,0,1,0,45,False,2,0,3,73,0,False,44,0,58,10,0,False,65,0,5,28,28,False,16,54,21,0,0,False,5,0,0,0,47,False,28,35,75,8,0,False,44,5,10,0,29,False,44,7,0,0,0,False,65,0,16,5,5,False,44,0,0,0,0,False,3,0,0,48,0,False,44,0,10,0,5,False,65,0,0,0,0,False,44,12,15,0,0,False,11,72,2,1,10,False,44,0,5,0,0,False,2,13,0,0,False
2012-12-07,87,0,0,29,0,False,2,0,1,1,53,False,3,0,2,49,1,False,52,0,35,0,0,False,50,0,0,25,16,False,25,78,25,0,0,False,8,0,0,0,39,False,28,19,19,0,0,False,58,0,19,0,39,False,87,0,0,0,0,False,87,0,0,29,29,False,87,0,0,0,0,False,6,0,0,91,0,False,87,0,0,0,0,False,87,0,0,0,29,False,87,29,0,0,0,False,11,44,4,0,9,False,87,0,0,0,0,False,9,59,0,0,False,50,0,0,10,5,False,1,0,1,0,47,False,2,0,3,62,0,False,50,5,47,5,0,False,70,0,0,43,29,False,19,60,23,3,0,False,5,0,0,0,56,False,32,25,60,3,0,False,50,5,7,7,30,False,50,10,0,0,5,False,70,0,11,11,5,False,50,0,0,0,0,False,3,0,0,50,0,False,50,0,7,0,0,False,70,0,0,0,0,False,50,7,10,10,0,False,12,77,5,0,10,False,50,0,0,0,0,False,2,16,0,0,False
2012-12-08,35,0,0,0,0,False,1,0,1,0,48,False,1,0,3,86,1,False,21,0,63,0,0,False,20,0,20,20,0,False,10,55,10,0,0,False,3,0,0,0,43,False,11,11,28,0,0,False,23,0,0,0,23,False,35,0,0,0,0,False,35,0,0,0,0,False,35,0,0,0,0,False,2,0,0,84,0,False,35,0,0,0,0,False,35,0,0,0,0,False,35,35,35,35,0,False,4,43,0,0,6,False,35,0,0,0,0,False,4,50,4,0,False,52,0,0,6,6,False,1,0,2,0,50,False,2,0,2,89,0,False,52,6,35,6,0,False,50,0,6,34,22,False,20,72,24,2,0,False,6,0,0,0,61,False,33,46,68,7,0,False,52,0,23,0,29,False,52,6,0,0,6,False,50,0,13,0,0,False,52,0,0,0,0,False,3,0,0,53,0,False,52,0,12,0,6,False,50,0,0,0,0,False,52,23,9,12,0,False,13,75,3,6,4,False,52,0,0,0,0,False,2,11,0,0,False
2012-12-09,34,0,0,34,0,False,1,0,1,0,45,False,1,1,4,100,1,False,20,0,20,0,0,False,19,0,0,19,19,False,10,53,19,0,0,False,3,0,0,0,42,False,11,11,33,11,0,False,23,0,23,0,46,False,34,0,0,0,0,False,34,0,0,0,0,False,34,0,0,0,0,False,2,0,0,83,0,False,34,0,0,0,0,False,34,0,0,0,0,False,34,0,34,0,0,False,4,39,0,0,4,False,34,0,0,0,0,False,3,21,0,0,False,44,6,0,6,14,False,1,0,1,0,44,False,2,0,2,97,0,False,44,0,39,0,0,False,33,0,15,18,15,False,17,75,14,0,0,False,5,0,0,0,57,False,28,28,69,4,0,False,44,0,14,6,30,False,44,11,0,0,6,False,33,0,0,6,0,False,44,0,0,0,0,False,3,0,0,55,0,False,44,0,14,0,6,False,33,0,0,0,0,False,44,11,8,6,0,False,11,74,3,1,9,False,44,6,0,0,0,False,2,10,0,0,False
2012-12-10,40,0,0,27,27,False,1,0,1,0,44,False,1,1,4,87,0,False,24,16,40,16,0,False,23,0,0,15,23,False,11,45,11,0,0,False,3,0,0,0,44,False,13,13,38,0,0,False,26,0,18,18,18,False,40,26,0,0,26,False,40,0,27,27,0,False,40,0,0,0,0,False,3,0,0,56,0,False,40,0,40,0,0,False,40,0,0,0,0,False,40,0,27,0,27,False,5,21,0,0,13,False,40,26,0,0,0,False,4,44,3,0,False,58,5,0,7,14,False,1,0,1,0,46,False,3,0,3,81,0,False,58,7,58,0,0,False,55,5,12,30,30,False,22,64,23,2,0,False,6,0,0,0,56,False,37,32,77,3,0,False,58,0,19,0,37,False,58,5,0,0,5,False,55,0,8,5,0,False,58,0,0,0,0,False,3,0,0,51,0,False,58,0,19,0,5,False,55,5,0,0,0,False,58,9,21,9,0,False,14,57,6,2,7,False,58,5,0,0,0,False,2,15,0,0,False
2012-12-11,28,0,0,55,28,False,1,0,2,0,38,False,1,0,2,56,0,False,16,16,33,0,0,False,16,0,0,39,47,False,8,55,12,0,0,False,2,0,0,0,41,False,9,35,44,9,0,False,18,0,0,0,37,False,28,0,0,0,0,False,28,0,0,0,0,False,28,0,0,0,0,False,2,0,0,62,0,False,28,0,27,0,0,False,28,0,0,0,0,False,28,83,28,0,0,False,3,47,3,3,5,False,28,0,0,0,0,False,3,43,3,0,False,49,0,0,5,9,False,1,0,2,0,42,False,2,0,4,69,0,False,49,7,54,14,0,False,45,0,17,30,40,False,19,57,15,3,0,False,5,0,0,0,53,False,31,19,65,7,0,False,49,0,14,5,44,False,49,5,0,0,5,False,45,0,5,5,15,False,49,0,0,0,0,False,3,0,0,46,0,False,49,0,5,0,0,False,45,5,0,0,0,False,49,7,12,7,0,False,12,61,2,1,9,False,49,0,0,0,0,False,2,13,1,0,False
2012-12-12,58,0,0,0,0,False,1,1,2,0,43,False,2,1,4,63,1,False,35,18,52,0,0,False,33,0,17,0,25,False,17,50,8,0,0,False,5,0,0,0,51,False,19,19,38,0,0,False,39,0,19,0,0,False,58,0,0,0,0,False,58,0,0,29,0,False,58,0,0,0,0,False,4,0,0,71,0,False,58,0,29,0,0,False,58,0,0,0,0,False,58,0,0,0,0,False,7,48,0,0,11,False,58,30,0,0,0,False,6,55,6,0,False,64,0,0,10,5,False,1,0,2,0,44,False,3,0,3,66,0,False,64,5,55,7,0,False,72,5,8,33,33,False,24,67,21,0,0,False,7,0,0,0,54,False,41,17,60,5,0,False,64,5,17,10,45,False,64,0,0,0,5,False,72,0,0,5,10,False,64,0,0,0,0,False,4,0,0,49,0,False,64,0,10,0,0,False,72,10,0,0,0,False,64,14,12,7,0,False,16,59,5,1,8,False,64,0,0,0,0,False,3,14,1,0,False
2012-12-13,30,0,0,30,0,False,1,0,2,0,39,False,1,0,2,54,1,False,18,18,62,18,0,False,17,0,17,68,25,False,9,60,17,0,0,False,3,0,0,0,42,False,10,14,43,10,0,False,20,0,40,20,40,False,30,0,0,0,0,False,30,0,0,0,0,False,30,0,0,0,0,False,2,0,0,82,0,False,30,0,45,0,0,False,30,0,0,0,0,False,30,30,0,30,0,False,4,47,4,0,9,False,30,0,0,0,0,False,3,60,3,0,False,51,0,0,10,12,False,1,0,1,0,38,False,2,0,4,63,0,False,51,17,50,5,0,False,49,0,10,13,21,False,19,60,13,3,0,False,5,0,0,0,64,False,32,21,66,9,0,False,51,5,19,10,31,False,51,19,0,0,0,False,49,0,10,5,15,False,51,0,0,0,0,False,3,0,0,100,0,False,51,0,15,5,0,False,49,5,0,0,0,False,51,5,14,7,0,False,13,64,4,1,5,False,51,5,0,0,0,False,2,15,0,0,False
2012-12-14,31,0,0,31,0,False,1,0,1,0,47,False,1,0,2,55,0,False,18,0,27,18,0,False,17,0,0,17,0,False,9,35,9,0,0,False,3,0,0,0,35,False,10,20,25,0,0,False,20,0,41,0,40,False,31,0,0,0,0,False,31,0,0,0,0,False,31,0,0,0,0,False,2,0,0,78,0,False,31,0,0,0,0,False,31,0,0,0,0,False,31,0,31,0,0,False,4,39,0,0,9,False,31,0,0,0,0,False,3,45,3,3,False,42,0,0,15,10,False,1,0,1,0,44,False,2,0,3,62,0,False,42,0,46,10,0,False,58,0,11,34,24,False,16,65,11,0,0,False,4,0,0,0,55,False,26,20,54,6,0,False,42,0,5,5,27,False,42,5,0,0,5,False,58,0,5,0,11,False,42,0,0,0,0,False,2,0,0,47,0,False,42,0,12,5,0,False,58,0,0,0,0,False,42,10,10,5,0,False,10,67,6,1,4,False,42,0,0,0,0,False,2,13,1,0,False
2012-12-15,38,0,0,38,0,False,1,0,1,0,45,False,1,0,3,58,0,False,23,0,34,0,0,False,22,0,0,43,0,False,11,86,21,0,0,False,3,0,0,0,56,False,12,0,24,12,0,False,25,0,25,0,0,False,38,0,0,0,0,False,38,0,0,0,0,False,38,0,0,0,0,False,3,0,0,66,0,False,38,0,0,0,0,False,38,0,0,0,0,False,38,37,37,38,0,False,5,32,5,0,0,False,38,0,0,0,0,False,4,53,0,0,False,32,0,0,12,6,False,1,0,1,0,51,False,1,0,2,69,0,False,32,6,37,6,0,False,41,0,9,37,16,False,12,59,16,0,0,False,3,0,0,0,85,False,20,24,49,11,0,False,32,6,11,6,34,False,32,6,0,6,6,False,41,0,0,6,6,False,32,0,0,0,0,False,2,0,0,54,0,False,32,0,0,0,0,False,41,0,0,0,0,False,32,9,14,6,0,False,8,64,4,4,6,False,32,0,6,0,0,False,1,13,1,0,False
2012-12-16,0,0,0,0,56,False,0,0,1,0,43,False,0,0,3,69,0,False,0,22,22,0,0,False,0,0,0,21,0,False,0,42,26,0,0,False,0,0,0,0,55,False,0,12,59,0,0,False,0,0,25,0,74,False,0,37,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,64,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,74,0,0,False,0,54,4,4,9,False,0,0,0,0,0,False,0,47,4,0,False,37,0,0,17,6,False,1,0,1,0,44,False,2,0,3,66,0,False,37,11,34,6,6,False,43,0,9,39,12,False,14,70,26,2,0,False,4,0,0,0,66,False,23,29,45,11,0,False,37,0,28,0,23,False,37,6,0,0,0,False,43,0,12,6,0,False,37,0,0,0,0,False,2,0,0,58,0,False,37,0,11,0,0,False,43,6,0,0,0,False,37,8,20,6,0,False,9,76,3,0,7,False,37,17,6,0,0,False,1,13,0,0,False
2012-12-17,0,0,0,29,29,False,0,0,3,1,46,False,0,0,4,51,2,False,0,0,53,0,0,False,0,0,0,17,67,False,0,55,29,8,0,False,0,0,0,0,49,False,0,14,43,0,0,False,0,0,20,0,39,False,0,29,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,86,0,False,0,0,29,0,0,False,0,0,0,0,0,False,0,29,0,0,0,False,0,27,4,0,0,False,0,0,0,0,0,False,0,52,0,0,False,33,5,0,7,9,False,1,0,1,0,46,False,2,0,3,60,0,False,33,5,66,7,0,False,48,0,15,45,23,False,12,69,30,2,0,False,3,0,0,0,54,False,21,22,55,6,0,False,33,0,5,5,26,False,33,14,0,0,5,False,48,0,8,5,10,False,33,0,0,0,0,False,2,0,0,51,0,False,33,0,5,0,5,False,48,0,0,0,0,False,33,14,9,5,5,False,8,71,5,1,8,False,33,9,0,0,0,False,1,12,0,0,False
2012-12-18,58,0,0,29,0,False,1,0,1,1,38,False,2,0,2,49,0,False,35,0,26,0,0,False,33,0,0,17,33,False,17,50,17,0,0,False,5,0,0,0,44,False,19,9,19,9,0,False,39,0,0,0,39,False,58,0,0,0,0,False,58,0,0,0,0,False,58,0,0,0,0,False,4,0,0,63,0,False,58,0,0,0,0,False,58,29,0,0,0,False,58,0,29,29,0,False,7,39,4,4,4,False,58,0,0,0,0,False,6,50,3,3,False,41,0,0,17,9,False,1,0,1,0,45,False,2,1,2,67,0,False,41,9,47,6,0,False,51,0,14,23,18,False,15,69,20,2,0,False,4,0,0,0,51,False,26,29,74,8,0,False,41,0,9,0,26,False,41,4,0,0,4,False,51,0,0,7,9,False,41,0,0,0,0,False,2,0,0,46,0,False,41,0,11,0,4,False,51,0,0,0,5,False,41,34,4,17,0,False,10,59,4,2,8,False,41,0,0,0,0,False,2,12,0,1,False
2012-12-19,58,0,0,29,0,False,1,0,1,0,47,False,2,0,5,68,0,False,34,0,18,17,0,False,33,17,16,16,16,False,16,50,21,0,0,False,5,0,0,0,24,False,18,9,47,9,0,False,38,0,0,20,39,False,58,29,0,0,0,False,58,0,29,0,0,False,58,0,0,0,0,False,4,0,0,73,0,False,58,0,29,0,0,False,58,0,0,0,0,False,58,29,0,0,0,False,7,44,4,3,4,False,58,0,0,0,0,False,6,35,0,0,False,50,4,0,8,17,False,1,0,1,0,42,False,2,0,4,69,0,False,50,0,54,8,0,False,43,0,9,24,31,False,19,75,17,0,0,False,5,0,0,0,48,False,32,21,70,3,0,False,50,0,10,10,27,False,50,10,0,0,4,False,43,5,11,0,4,False,50,0,0,0,0,False,3,0,0,43,0,False,50,0,4,0,4,False,43,0,0,0,0,False,50,12,0,6,0,False,12,69,3,0,11,False,50,0,0,0,0,False,2,17,0,0,False
2012-12-20,60,0,0,0,30,False,1,0,1,0,49,False,2,1,2,48,0,False,36,0,18,18,0,False,34,0,0,17,0,False,17,26,9,0,0,False,5,0,0,0,50,False,19,24,48,0,0,False,40,0,0,0,20,False,60,30,0,0,0,False,60,0,0,0,30,False,60,0,0,0,0,False,4,0,0,56,0,False,60,0,30,0,0,False,60,0,0,0,0,False,60,0,30,0,0,False,7,55,4,4,0,False,60,0,0,0,0,False,6,61,0,0,False,66,4,0,13,8,False,1,0,1,0,43,False,3,0,4,65,0,False,66,13,47,0,0,False,57,0,9,20,11,False,25,63,20,0,0,False,7,0,0,0,46,False,42,15,75,3,3,False,66,0,17,0,27,False,66,8,0,0,13,False,57,0,9,5,0,False,66,0,0,0,0,False,4,0,0,47,0,False,66,0,8,0,0,False,57,5,0,0,0,False,66,11,4,8,0,False,16,68,4,2,8,False,66,0,0,0,0,False,3,16,0,0,False
