"","Date.Local","wdc.ozone.Mean","wdc.ozone.Max.Value","wdc.ozone.Max.Hour","wdc.ozone.AQI","wdc.nitrogen.Mean","wdc.nitrogen.Max.Value","wdc.nitrogen.Max.Hour","wdc.nitrogen.AQI","wdc.pm.Max.Value","wdc.pm.Max.Hour","wdc.pm.Mean","wdc.pm.AQI","wdc.temp.Mean","wdc.temp.Max.Value","wdc.temp.Max.Hour","wdc.rh.Mean","wdc.rh.Max.Value","wdc.rh.Max.Hour"
"204","2013-08-18",0.033059,0.045,10,42,4.9625,8.3,20,8,17,22,10.25,NA,68.541176,71.2,16,74.11875,84.2,8
"205","2013-08-28",0.024353,0.032,9,30,10.820833,18.8,20,17,27,9,18.466667,NA,75.975,80.1,11,78.81875,90.7,23
"206","2013-09-09",0.0342,0.037,9,34,7.480952,18.1,7,17,13,23,8.266667,NA,71.258333,78.1,15,55.641667,77.2,23
"207","2013-09-10",0.043529,0.065,9,84,10.391667,17.1,6,16,31,10,21.916667,NA,80.783333,89.6,14,67.166667,83,2
"208","2013-09-11",0.047,0.058,11,61,11.790476,28.5,7,26,30,7,23.5,NA,83.933333,91.8,14,62.2875,82.3,5
"209","2013-09-12",0.031765,0.051,10,47,15.090909,28.9,19,26,28,7,19.666667,NA,77.804167,88,12,71.275,88.8,19
"210","2013-09-13",0.024235,0.034,10,31,5.379167,15.6,7,14,19,3,9.541667,NA,70.354167,75.7,15,58.5125,79.1,4
"211","2013-09-14",0.018118,0.029,11,27,5.729167,28.8,23,26,17,22,4.875,NA,61.2,68.2,16,51.995833,65.8,5
"212","2013-09-15",0.033059,0.043,11,40,10.875,25.6,0,24,13,3,9,NA,65.8625,74.3,16,54.608333,77.6,5
"213","2013-09-16",0.026176,0.037,11,34,12.690476,30.7,20,28,17,16,11.166667,NA,66.520833,70.5,14,64.191667,79.5,9
"214","2013-09-17",0.018059,0.032,11,30,14.21,42.5,21,40,12,22,4.708333,NA,59.320833,67.5,15,50.929167,68.3,2
"215","2013-09-18",0.028824,0.04,10,37,17.245833,29.9,2,27,11,0,6.375,NA,61.4875,70.9,15,54.833333,78.6,5
"216","2013-09-19",0.036706,0.047,11,44,13.495833,30,3,28,16,7,8.318182,NA,66.841667,76.1,15,59.154167,78.9,5
"217","2013-09-20",0.042647,0.05,11,46,11.304167,33.8,7,31,16,7,11.083333,NA,69.545833,79,15,60.595833,79.1,6
"218","2013-09-21",0.033471,0.039,7,36,5.995833,11,16,10,15,18,10,NA,67.4875,75.2,12,74.675,89.7,19
"219","2013-09-22",0.022706,0.03,10,28,3.766667,10,22,9,9,7,5.291667,NA,64.75,70.3,16,62.579167,87.1,3
"220","2013-09-23",0.021353,0.033,9,31,8.029167,21.1,21,20,9,8,5.25,NA,58.979167,65.5,16,53.866667,68,2
"221","2013-09-24",0.020294,0.037,10,34,16.852381,41.1,21,39,16,22,6.916667,NA,60.5375,70.7,16,56.133333,73.8,3
"222","2013-09-25",0.016882,0.036,10,33,23.066667,43.5,20,41,18,20,7.708333,NA,63.858333,73.9,16,51.241667,72.5,5
"223","2013-09-26",0.022059,0.046,11,43,28.591667,57.2,20,54,23,9,12.875,NA,65.2875,73.4,14,56.904167,71.5,6
"224","2013-09-27",0.025235,0.038,11,35,21.9875,45.8,0,42,17,1,10.956522,NA,64.370833,70.7,16,66.516667,80,6
"225","2013-09-28",0.017588,0.033,10,31,13.791667,36.8,22,34,10,20,6.583333,NA,63.516667,68.7,16,63.741667,77.1,2
"226","2013-09-29",0.018,0.037,10,34,17.316667,39.2,20,37,13,4,8.041667,NA,63.3875,71.2,14,65.629167,84.9,5
"227","2013-09-30",0.032765,0.042,10,39,19.518182,37.9,9,35,12,7,8.625,NA,65.008333,73.6,15,60.025,81.9,3
"228","2013-10-01",0.030353,0.045,10,42,16.158333,35.3,19,33,24,19,12.625,NA,71.158333,80.2,16,57.158333,73.6,3
"229","2013-10-02",0.030235,0.049,10,45,15.552381,36.1,7,34,19,18,12.333333,NA,74.429167,83.5,16,53.720833,73.9,6
"230","2013-10-03",0.031706,0.044,12,41,21.631818,29.9,8,27,26,19,17.166667,NA,74.670833,81.9,14,60.045833,75.9,5
"231","2013-10-04",0.022412,0.044,10,41,25.643478,53.2,22,50,30,1,19.958333,NA,76.1125,85.3,15,62.220833,84.3,5
"232","2013-10-05",0.042706,0.057,10,58,14.979167,39,0,37,27,19,17.833333,NA,78.704167,86.4,14,58.304167,75.3,5
"233","2013-10-06",0.037529,0.048,10,44,7.654167,22.2,4,21,29,9,19.791667,NA,77.345833,85.3,13,62.154167,79.7,6
"234","2013-10-07",0.016941,0.023,8,21,7.9,21.6,16,20,12,2,6.666667,NA,67.041667,74.7,9,74.470833,88.2,11
"235","2013-10-08",0.013824,0.023,9,21,12.72381,26.7,21,25,9,21,4.333333,NA,59.55,65.3,14,54.558333,70.5,6
"236","2013-10-09",0.014294,0.017,21,16,13.5125,20,6,19,9,6,5.333333,NA,57.2875,60.1,12,67.175,81.1,23
"237","2013-10-10",0.011118,0.013,20,12,9.179167,13.1,16,12,6,0,3.25,NA,56.4,58.6,19,87.35,90.1,8
"238","2013-10-11",0.012706,0.018,22,17,9.766667,15.6,16,14,7,16,2.916667,NA,61.058333,62.8,17,88.433333,90.6,22
"239","2013-10-12",0.021176,0.024,9,22,8.2125,17.2,18,16,9,4,6.208333,NA,62.720833,66.6,13,82.566667,90.2,1
"240","2013-10-13",0.022118,0.025,8,23,4.245833,14.2,19,13,13,13,8.958333,NA,60.766667,64.4,16,80.433333,88.8,0
"241","2013-10-14",0.016588,0.032,10,30,11.9125,30.8,21,28,16,22,9.208333,NA,61.070833,68.2,15,70.1,82.9,4
"242","2013-10-15",0.023412,0.034,9,31,20.286364,34.1,19,32,17,5,10.333333,NA,62.329167,70.5,14,61.925,90.6,6
"243","2013-10-16",0.019059,0.026,9,24,14.033333,22.5,8,21,12,10,8.375,NA,65.4,70.7,14,74.620833,84.9,23
"244","2013-10-17",0.026294,0.031,12,29,10.947826,24,10,23,22,10,11.25,NA,68.008333,74.8,13,73.825,87.5,5
"245","2013-10-18",0.015294,0.035,9,32,12.833333,39,18,37,20,22,8.208333,NA,59.308333,64.6,15,51.229167,71.4,23
"246","2013-10-19",0.027765,0.032,10,30,14.0375,31,0,29,23,0,12.541667,NA,58.05,64,12,68.391667,81.9,18
"247","2013-10-20",0.015235,0.034,9,31,9.0375,33.1,19,31,16,21,5.583333,NA,54.8875,61.3,15,47.2875,62.4,23
"248","2013-10-21",0.027647,0.033,11,31,15.654167,31,7,29,25,7,10.416667,NA,56.620833,65.5,15,57.0625,82.1,5
"249","2013-10-22",0.016353,0.021,11,19,16.363636,28.5,6,26,18,8,8.5,NA,57.458333,62.4,13,56.7875,70.1,1
"250","2013-10-23",0.019765,0.023,11,21,10.683333,26.6,6,25,10,17,7.5,NA,50.204167,55.8,13,52.975,67.6,23
"251","2013-10-24",0.018647,0.025,9,23,7.895833,15.8,20,14,9,21,5.666667,NA,45.708333,49.5,12,50.625,65.1,0
"252","2013-10-25",0.018,0.025,9,23,7.9875,14.4,7,13,17,19,7.625,NA,45.595833,53.1,15,51.4875,63.3,4
"253","2013-10-26",0.024235,0.03,10,28,13.083333,28.4,6,26,16,6,8.041667,NA,48.029167,54.7,15,44.616667,62.9,6
"254","2013-10-27",0.013647,0.03,9,28,17.558333,33.2,21,31,17,20,10.458333,NA,52.208333,59.2,15,46.2,57.9,21
"255","2013-10-28",0.012118,0.028,10,26,23.1875,41.9,19,39,19,18,12.458333,NA,52.666667,63.1,15,53.783333,65.8,22
"256","2013-10-29",0.010882,0.021,9,19,26.3125,40.4,21,38,22,1,15.565217,NA,54.066667,63,15,55.729167,72.9,3
"257","2013-10-30",0.010353,0.025,9,23,23.418182,37.1,18,35,25,19,20.708333,NA,57.233333,63.1,15,78.1625,87.5,23
"258","2013-10-31",0.026118,0.032,21,30,15.170833,22.8,0,21,34,10,24.25,NA,62.575,69.3,15,76.4,89.1,1
"259","2013-11-01",0.015294,0.021,8,19,13.05,26,18,25,17,2,8.416667,NA,67.658333,72.7,15,71.125,82.9,23
"260","2013-11-02",0.026235,0.035,10,32,11.754167,30.5,6,28,13,7,8.416667,NA,60.104167,65.8,10,51.433333,79.5,0
"261","2013-11-03",0.024882,0.029,11,27,5.091667,12.5,18,11,7,0,3.083333,NA,50.1875,55.4,15,45.5125,67,7
"262","2013-11-04",0.009706,0.022,8,20,15.595238,34.1,20,32,13,23,6.958333,NA,40.183333,44.6,14,41.645833,53.6,5
"263","2013-11-05",0.013824,0.018,23,17,23.7375,33,21,31,15,11,9.041667,NA,49.475,57.4,15,57.975,68.3,23
"264","2013-11-06",0.022412,0.028,9,26,12.520833,25.9,7,24,10,18,6.291667,NA,59.308333,67.1,15,64.416667,73.4,6
"265","2013-11-07",0.022588,0.026,19,24,9.320833,21.5,10,20,18,8,7.125,NA,55.008333,61.3,10,65.6625,88.3,6
"266","2013-11-08",0.017941,0.028,9,26,10.333333,21.3,23,20,11,21,6.916667,NA,45.304167,49.1,15,39.558333,47.1,6
"267","2013-11-09",0.025176,0.031,12,29,16.825,29.8,6,27,17,8,10.666667,NA,46.395833,54.3,16,43.975,64.1,6
"268","2013-11-10",0.027412,0.035,10,32,11.304167,31.4,6,29,12,0,8.583333,NA,51.3,61.5,11,38.716667,50.9,6
"269","2013-11-11",0.022941,0.025,11,23,10.370833,17.9,7,16,16,22,6.791667,NA,49.55,55.9,15,40.595833,51.9,6
"270","2013-11-12",0.020706,0.022,12,20,7.975,14.9,5,13,12,3,5.041667,NA,42.341667,51.8,0,40.6625,56.8,7
"271","2013-11-13",0.016824,0.028,9,26,10.121739,22.4,18,21,10,21,5.916667,NA,36.65,41.7,16,43.358333,54.5,6
"272","2013-11-14",0.007176,0.016,10,15,30.291667,43.5,21,41,27,23,13.75,NA,43.879167,54.3,15,35.004167,48,6
"273","2013-11-15",0.009118,0.018,10,17,32.4625,53,7,50,38,7,23.708333,NA,49.075,59.2,15,39.429167,59.2,23
"274","2013-11-16",0.012353,0.021,11,19,21.8375,34.8,0,32,36,8,27.875,NA,49.754167,52.7,15,85.5125,89.6,21
"275","2013-11-17",0.021176,0.024,9,22,11.2,19.6,1,18,30,0,14.958333,NA,58.379167,63.5,14,81.275,90.2,7
"276","2013-11-18",0.027882,0.031,10,29,8.922727,31.6,8,29,11,0,5.166667,NA,61.104167,67.6,14,43.5,85.4,1
"277","2013-11-19",0.022353,0.026,9,24,5.870833,14,18,13,9,0,5.708333,NA,44.820833,50.4,0,41.658333,48.1,22
"278","2013-11-20",0.012588,0.026,9,24,15.9875,32.2,20,30,11,18,6.708333,NA,39.3,45.5,14,48.616667,63.8,23
"279","2013-11-21",0.001353,0.005,8,5,28.754167,34.2,14,32,17,8,11.5,NA,43.1875,49.3,14,60.591667,70.2,3
"280","2013-11-22",0.005882,0.016,23,15,26.895833,33.1,16,31,19,19,13.875,NA,54.8,61.2,15,66.216667,70.5,7
"281","2013-11-23",0.028588,0.031,11,29,3.4625,5.8,1,5,9,7,6.041667,NA,44.608333,56.5,0,44.3875,61.7,0
"282","2013-11-24",0.025294,0.028,7,26,3.4,8,23,8,7,21,3.916667,NA,28.433333,32,0,37.283333,43.2,23
"283","2013-11-25",0.017647,0.023,9,21,12.209091,21.9,19,20,10,16,6.375,NA,30.420833,35.6,23,36.675,46,3
"284","2013-11-26",0.006941,0.009,16,8,17.8,23.9,14,22,17,13,9.458333,NA,36.891667,45.3,22,68.658333,91.3,22
"285","2013-11-27",0.019235,0.022,18,20,8.433333,17.5,2,16,15,15,4.708333,NA,37.9125,40.5,8,71.391667,88.2,2
"286","2013-11-28",0.013235,0.027,8,25,9.55,29.5,21,27,27,23,9.875,NA,32.7625,37,15,43.2,52.2,23
"287","2013-11-29",0.013529,0.022,9,20,14.025,25.7,7,24,27,6,16.375,NA,35.529167,40.8,14,47.145833,63.3,6
"288","2013-11-30",0.008294,0.018,8,17,18.791667,30.9,20,28,24,0,15.208333,NA,33,37,15,52.025,60.7,6
"289","2013-12-01",0.006941,0.013,9,12,25.729167,32.8,7,30,38,8,26.291667,NA,40.004167,47.8,14,55.904167,74.9,6
"290","2013-12-02",0.001647,0.004,10,4,26.816667,31.9,20,29,35,8,27,NA,44.245833,47.8,15,63.645833,71.6,11
"291","2013-12-03",0.006,0.015,9,14,29.570833,38,18,36,39,9,31.041667,NA,48.370833,55.9,15,57.6875,65.9,23
"292","2013-12-04",0.003412,0.005,11,5,28.204762,35,0,33,39,9,28.875,NA,49.441667,55.4,15,72.5625,83.1,23
"293","2013-12-05",0.007667,0.012,9,11,16.8625,23.3,7,22,31,9,18.583333,NA,59.8625,67.1,13,79.908333,85.7,7
"294","2013-12-06",0.014706,0.02,22,19,9.308333,13.1,6,12,19,5,6.217391,NA,51.3875,63.9,0,85.491667,88.7,3
"295","2013-12-07",0.021588,0.027,9,25,7.291667,12.6,23,11,18,23,8.125,NA,37.891667,40.8,12,64.066667,84.4,1
"296","2013-12-08",0.010059,0.017,7,16,12.391667,20.8,18,19,18,17,11.916667,NA,29.779167,32.2,0,74.733333,89,21
"297","2013-12-09",0.001882,0.004,8,4,19.215789,24.8,7,23,19,19,10.954545,NA,34.073913,36.3,14,87.226087,89.9,21
"298","2013-12-10",0.018176,0.023,11,21,16.531818,27.7,21,25,26,20,14,NA,34.554545,37.9,15,73.095455,90,3
"299","2013-12-11",0.010412,0.021,9,19,23.104348,36.8,19,34,23,22,12,NA,34.630435,41.2,15,46.4,56.1,23
"300","2013-12-12",0.018294,0.026,10,24,14.925,35,21,33,19,4,12.666667,NA,30.145833,34.3,2,44.2875,60,1
"301","2013-12-13",0.009294,0.023,9,21,22.1125,39.4,20,37,30,22,12.041667,NA,35.983333,41.5,13,38.529167,52.7,1
"302","2013-12-14",0.008471,0.01,9,9,21.829167,35.3,0,33,21,17,13.833333,NA,36.408333,39.9,13,70.741667,90.2,20
"303","2013-12-15",0.019882,0.026,10,24,9.720833,19.2,23,18,19,7,9.791667,NA,38.3125,45.5,10,64.2875,86.6,0
"304","2013-12-16",0.012471,0.02,8,19,12.7375,21.7,22,20,20,18,11.791667,NA,34.995833,36.7,3,54.4375,61.9,23
"305","2013-12-17",0.000529,0.003,7,3,20.833333,28.7,16,26,35,17,25.541667,NA,35.683333,38.7,14,68.670833,76.8,21
"306","2013-12-18",0.011353,0.028,9,26,19.6125,38.3,23,36,44,4,17.416667,NA,35.9625,40.8,16,55.008333,81.3,2
"307","2013-12-19",0.012118,0.017,22,16,26.204545,36.8,0,34,21,1,11.875,NA,45.283333,59.5,15,44.595833,64.9,4
"308","2013-12-20",0.015176,0.023,22,21,23.6625,36.3,16,34,19,9,11.625,NA,53.333333,58.6,16,43.05,61.9,22
"309","2013-12-21",0.026941,0.032,10,30,11.141667,18.6,6,17,16,6,12.625,NA,62.258333,69.8,15,60.608333,71.5,23
"310","2013-12-22",0.021412,0.027,12,25,6.5625,15.9,21,14,11,7,4.875,NA,64.791667,70.3,7,78.3,86.1,10
"311","2013-12-23",0.016588,0.022,21,20,7.9125,17,7,16,7,3,4.166667,NA,55.004167,63,9,74.829167,91.4,6
"312","2013-12-24",0.025353,0.029,12,27,6.041667,20.4,7,19,13,9,8.125,NA,34.4625,39,0,46.454167,57.2,7
"313","2013-12-25",0.019706,0.026,9,24,9.1125,19.9,20,18,15,22,11.375,NA,26.85,31.5,15,47.179167,63.3,23
"314","2013-12-26",0.010647,0.017,9,16,18.854167,34.2,21,32,25,22,14.043478,NA,35.4625,43.9,16,51.741667,71.4,4
"315","2013-12-27",0.009588,0.02,10,19,26.725,49.2,9,46,26,9,10.916667,NA,41.004167,48.4,15,40.85,52.8,6
"316","2013-12-28",0.014059,0.018,9,17,26.504167,38.1,19,36,19,19,11.208333,NA,45.520833,55.8,16,42.4125,58.4,3
"317","2013-12-29",0.017588,0.022,14,20,12.65,20.1,6,19,11,1,6.291667,NA,46.241667,48.9,0,72.395833,90.4,11
"318","2013-12-30",0.015412,0.017,19,16,16.314286,30.7,7,28,9,6,6.25,NA,40.9,45.9,0,61.0625,80.1,6
"319","2013-12-31",0.021833,0.024,12,22,8.429167,17.8,7,16,12,8,7.73913,NA,35.795833,43.5,14,46.1625,57.3,11
"320","2014-01-01",0.011412,0.022,9,20,18.375,29.3,21,27,21,3,13.166667,NA,37.991667,46,16,50.270833,66.3,23
"321","2014-01-01",0.011412,0.022,9,20,18.375,29.3,21,27,21,3,13.166667,NA,37.045455,45,15,50.270833,66.3,23
"322","2014-01-02",0.003882,0.014,23,13,23.1125,29.7,1,27,32,12,19.958333,NA,34.129167,39.6,0,82.7875,90.5,20
"323","2014-01-02",0.003882,0.014,23,13,23.1125,29.7,1,27,32,12,19.958333,NA,32.681818,35,2,82.7875,90.5,20
"324","2014-01-03",0.020059,0.032,8,30,15.429167,24.7,23,23,21,0,7.5,NA,21.3,29.5,0,51.845833,87.7,0
"325","2014-01-03",0.020059,0.032,8,30,15.429167,24.7,23,23,21,0,7.5,NA,19.727273,25,2,51.845833,87.7,0
"326","2014-01-04",0.018647,0.027,9,25,24.166667,36.1,3,34,19,1,10.958333,NA,26.045833,32.9,16,44.895833,52.1,3
"327","2014-01-04",0.018647,0.027,9,25,24.166667,36.1,3,34,19,1,10.958333,NA,25.363636,32,15,44.895833,52.1,3
"328","2014-01-05",0.002824,0.006,7,6,21.85,26.1,8,25,39,17,19.625,NA,36.008333,41,23,76,90.7,23
"329","2014-01-05",0.002824,0.006,7,6,21.85,26.1,8,25,39,17,19.625,NA,34.909091,39,23,76,90.7,23
"330","2014-01-06",0.028118,0.032,18,30,14.0625,23.6,0,22,18,0,8.041667,NA,34.833333,46.9,7,59.983333,91.2,1
"331","2014-01-06",0.028118,0.032,18,30,14.0625,23.6,0,22,18,0,8.041667,NA,32.95,46,7,59.983333,91.2,1
"332","2014-01-07",0.022706,0.029,8,27,9.059091,18.9,8,17,8,17,6,NA,11.0875,17.2,15,35.904167,40.2,4
"333","2014-01-07",0.022706,0.029,8,27,9.059091,18.9,8,17,8,17,6,NA,10.681818,18,16,35.904167,40.2,4
"334","2014-01-08",0.007471,0.017,9,16,21.525,30.2,23,28,14,22,10.166667,NA,21.883333,28.9,18,36.779167,48.1,23
"335","2014-01-08",0.007471,0.017,9,16,21.525,30.2,23,28,14,22,10.166667,NA,21.318182,28,18,36.779167,48.1,23
"336","2014-01-09",0.005294,0.012,9,11,23.9125,30.7,7,28,32,19,20.666667,NA,31.516667,36.7,14,52.316667,61.9,7
"337","2014-01-09",0.005294,0.012,9,11,23.9125,30.7,7,28,32,19,20.666667,NA,30.772727,36,13,52.316667,61.9,7
"338","2014-01-10",0,0,7,0,24.883333,26.7,22,25,32,6,23.625,NA,34.425,36.9,15,82.195833,90.3,23
"339","2014-01-10",0,0,7,0,24.883333,26.7,22,25,32,6,23.625,NA,33.272727,36,23,82.195833,90.3,23
"340","2014-01-11",0.011412,0.026,22,24,19.6875,27,9,25,21,2,8.75,NA,45.825,53.8,19,87.729167,91.9,13
"341","2014-01-11",0.011412,0.026,22,24,19.6875,27,9,25,21,2,8.75,NA,36,36,2,87.729167,91.9,13
"342","2014-01-12",0.011941,0.028,8,26,8.9375,26.8,23,25,20,19,9.541667,NA,45.7375,52,0,50.470833,63.8,23
"343","2014-01-12",0.011941,0.028,8,26,8.9375,26.8,23,25,20,19,9.541667,NA,36,36,0,50.470833,63.8,23
"344","2014-01-13",0.023059,0.026,21,24,19.017391,31,8,29,23,5,11.458333,NA,47.083333,58.5,15,55.7125,77.6,6
"345","2014-01-13",0.023059,0.026,21,24,19.017391,31,8,29,23,5,11.458333,NA,36,36,0,55.7125,77.6,6
"346","2014-01-14",0.004706,0.01,7,9,18.0125,28.7,21,26,14,22,8.166667,NA,48.133333,52.9,0,79.625,89.7,23
"347","2014-01-14",0.004706,0.01,7,9,18.0125,28.7,21,26,14,22,8.166667,NA,36,36,0,79.625,89.7,23
"348","2014-01-15",0.017176,0.024,18,22,12.995455,22.8,16,21,13,7,8.583333,NA,41.691667,48,16,77.03913,91.7,7
"349","2014-01-15",0.017176,0.024,18,22,12.995455,22.8,16,21,13,7,8.583333,NA,36,36,0,77.03913,91.7,7
"350","2014-01-16",0.015941,0.024,9,22,9.545833,22.1,21,21,16,3,10.083333,NA,35.516667,37.9,16,51,78.8,3
"351","2014-01-16",0.015941,0.024,9,22,9.545833,22.1,21,21,16,3,10.083333,NA,36,36,0,51,78.8,3
"352","2014-01-17",0.010235,0.016,9,15,17.616667,29.1,21,27,19,6,12.375,NA,38.195833,47.3,15,61,72.8,4
"353","2014-01-17",0.010235,0.016,9,15,17.616667,29.1,21,27,19,6,12.375,NA,36,36,0,61,72.8,4
"354","2014-01-18",0.020882,0.026,9,24,6.158333,22.6,0,21,19,0,8.416667,NA,29.358333,37.6,1,52.5,76,2
"355","2014-01-18",0.020882,0.026,9,24,6.158333,22.6,0,21,19,0,8.416667,NA,36,36,0,52.5,76,2
"356","2014-01-19",0.022059,0.025,13,23,10.458333,21.6,7,20,13,8,9.083333,NA,36.029167,47.7,15,44.966667,58.1,7
"357","2014-01-19",0.022059,0.025,13,23,10.458333,21.6,7,20,13,8,9.083333,NA,36,36,0,44.966667,58.1,7
"358","2014-01-20",0.020824,0.03,11,28,10.7375,21.9,7,20,16,22,7.208333,NA,44.629167,53.8,14,43.795833,53.1,3
"359","2014-01-20",0.020824,0.03,11,28,10.7375,21.9,7,20,16,22,7.208333,NA,36,36,0,43.795833,53.1,3
"360","2014-01-21",0.023059,0.028,21,26,13.808333,21.7,1,20,18,5,11.25,NA,27.9875,39.4,0,72.616667,86.4,13
"361","2014-01-21",0.023059,0.028,21,26,13.808333,21.7,1,20,18,5,11.25,NA,36,36,0,72.616667,86.4,13
"362","2014-01-22",0.023235,0.03,9,28,8.172727,17.4,19,16,14,21,6.833333,NA,12.933333,17.1,17,46.425,57.2,8
"363","2014-01-22",0.023235,0.03,9,28,8.172727,17.4,19,16,14,21,6.833333,NA,36,36,0,46.425,57.2,8
"364","2014-01-23",0.023118,0.025,11,23,13.566667,27.2,8,25,17,8,12,NA,18.191667,24.8,12,45.016667,53.8,14
"365","2014-01-23",0.023118,0.025,11,23,13.566667,27.2,8,25,17,8,12,NA,36,36,0,45.016667,53.8,14
"366","2014-01-24",0.024824,0.027,9,25,10.0875,20.8,7,19,15,7,9.625,NA,17.008333,22.8,18,40.05,52.1,3
"367","2014-01-24",0.024824,0.027,9,25,10.0875,20.8,7,19,15,7,9.625,NA,36,36,0,40.05,52.1,3
"368","2014-01-25",0.024176,0.032,23,30,11.2125,17.6,18,16,15,18,10.333333,NA,27.1625,33.4,21,39.7125,57.3,22
"369","2014-01-25",0.024176,0.032,23,30,11.2125,17.6,18,16,15,18,10.333333,NA,36,36,0,39.7125,57.3,22
"370","2014-01-26",0.020235,0.031,7,29,12.0125,35.2,22,33,14,22,6.25,NA,28.041667,33.6,17,40.858333,69.7,2
"371","2014-01-26",0.020235,0.031,7,29,12.0125,35.2,22,33,14,22,6.25,NA,36,36,0,40.858333,69.7,2
"372","2014-01-27",0.030235,0.032,11,30,13.054545,30.3,7,28,13,5,8.291667,NA,34.770833,47.5,10,43.458333,53.5,7
"373","2014-01-27",0.030235,0.032,11,30,13.054545,30.3,7,28,13,5,8.291667,NA,36,36,0,43.458333,53.5,7
"374","2014-01-28",0.022412,0.027,7,25,8.533333,14,22,13,20,22,10.166667,NA,14.9875,20.3,0,38.795833,66.3,23
"375","2014-01-28",0.022412,0.027,7,25,8.533333,14,22,13,20,22,10.166667,NA,36,36,0,38.795833,66.3,23
"376","2014-01-29",0.021765,0.029,9,27,10.725,18.1,19,17,17,1,10.458333,NA,17.445833,23.7,16,41.854167,76.8,1
"377","2014-01-29",0.021765,0.029,9,27,10.725,18.1,19,17,17,1,10.458333,NA,36,36,0,41.854167,76.8,1
"378","2014-01-30",0.019059,0.025,9,23,20.55,37.5,7,35,19,19,11.041667,NA,24.420833,31.6,15,36.145833,53.2,23
"379","2014-01-30",0.019059,0.025,9,23,20.55,37.5,7,35,19,19,11.041667,NA,36,36,0,36.145833,53.2,23
"380","2014-01-31",0.005471,0.015,9,14,26.558333,38.7,21,36,25,20,17.173913,NA,36.016667,49.1,15,35.720833,52.2,1
"381","2014-01-31",0.005471,0.015,9,14,26.558333,38.7,21,36,25,20,17.173913,NA,36,36,0,35.720833,52.2,1
"382","2014-02-01",0.023588,0.03,11,28,25.070833,39.5,0,37,38,7,21.125,NA,41.116667,50.9,16,44.508333,57.4,7
"383","2014-02-01",0.023588,0.03,11,28,25.070833,39.5,0,37,38,7,21.125,NA,36,36,0,44.508333,57.4,7
"384","2014-02-02",0.012647,0.016,9,15,26.616667,36.9,22,34,31,22,20.333333,NA,49.854167,60.3,16,43.908333,60.5,23
"385","2014-02-02",0.012647,0.016,9,15,26.616667,36.9,22,34,31,22,20.333333,NA,36,36,0,43.908333,60.5,23
"386","2014-02-03",0.017588,0.021,15,19,11.329167,16.3,10,15,17,3,10.208333,NA,37.725,46.8,0,83.775,90.6,4
"387","2014-02-03",0.017588,0.021,15,19,11.329167,16.3,10,15,17,3,10.208333,NA,36,36,0,83.775,90.6,4
"388","2014-02-04",0.015471,0.02,9,19,15.795455,23.9,17,22,25,18,15.75,NA,31.633333,35.4,16,65.491667,90.1,23
"389","2014-02-04",0.015471,0.02,9,19,15.795455,23.9,17,22,25,18,15.75,NA,36,36,0,65.491667,90.1,23
"390","2014-02-05",0.017294,0.03,22,28,15.833333,26.9,8,25,17,0,7,NA,34.5625,41,19,81.6875,91.2,8
"391","2014-02-05",0.017294,0.03,22,28,15.833333,26.9,8,25,17,0,7,NA,36,36,0,81.6875,91.2,8
"392","2014-02-06",0.024588,0.034,10,31,9.866667,34.9,20,32,13,20,9,NA,31.291667,34,15,49.254167,59.6,1
"393","2014-02-06",0.024588,0.034,10,31,9.866667,34.9,20,32,13,20,9,NA,36,36,0,49.254167,59.6,1
"394","2014-02-07",0.024235,0.031,9,29,13.541667,28.1,7,26,19,19,13.541667,NA,34.508333,40.3,15,48.5875,60.5,7
"395","2014-02-07",0.024235,0.031,9,29,13.541667,28.1,7,26,19,19,13.541667,NA,35.958333,41,15,48.5875,60.5,7
"396","2014-02-08",0.011941,0.022,8,20,16.8625,33.4,23,31,36,21,19,NA,30.133333,32,0,47.55,60.1,23
"397","2014-02-08",0.011941,0.022,8,20,16.8625,33.4,23,31,36,21,19,NA,29.090909,32,16,47.55,60.1,23
"398","2014-02-09",0.013824,0.02,23,19,21.208333,33.3,0,31,38,21,30.5,NA,30.525,33.6,14,66.766667,81.4,21
"399","2014-02-09",0.013824,0.02,23,19,21.208333,33.3,0,31,38,21,30.5,NA,29.818182,33,14,66.766667,81.4,21
"400","2014-02-10",0.028765,0.033,9,31,10.858333,16,0,15,30,0,18.583333,NA,28.245833,32.2,0,49.470833,71.3,0
"401","2014-02-10",0.028765,0.033,9,31,10.858333,16,0,15,30,0,18.583333,NA,26.136364,30,2,49.470833,71.3,0
"402","2014-02-11",0.025471,0.033,9,31,15.645833,31.3,22,29,34,22,21.916667,NA,25.016667,30.2,16,45.3875,53.5,6
"403","2014-02-11",0.025471,0.033,9,31,15.645833,31.3,22,29,34,22,21.916667,NA,26.136364,30,16,45.3875,53.5,6
"404","2014-02-12",0.017824,0.022,9,20,16.640909,25.9,7,24,25,2,15.5,NA,22.929167,27.5,14,58.6375,87.5,22
"405","2014-02-12",0.017824,0.022,9,20,16.640909,25.9,7,24,25,2,15.5,NA,21.727273,26,13,58.6375,87.5,22
"406","2014-02-13",0.027588,0.03,21,28,10.458333,19.9,0,18,15,0,5.083333,NA,32.979167,36.5,12,89.075,92.6,19
