"","Date.Local","dal.ozone.Mean","dal.ozone.Max.Value","dal.ozone.Max.Hour","dal.ozone.AQI","dal.nitrogen.Mean","dal.nitrogen.Max.Value","dal.nitrogen.Max.Hour","dal.nitrogen.AQI","dal.pm.Max.Value","dal.pm.Max.Hour","dal.pm.Mean","dal.pm.AQI","dal.temp.Mean","dal.temp.Max.Value","dal.temp.Max.Hour","dal.rh.Mean","dal.rh.Max.Value","dal.rh.Max.Hour"
"3596","2016-04-17",0.031588,0.042,7,39,3.586364,10,23,9,4.3,0,4.3,18,66.583333,70,0,84.416667,93,7
"3597","2016-04-18",0.036706,0.046,11,43,7.395833,25.2,7,24,3.1,0,3.1,13,68.333333,74,16,78.708333,95,2
"3598","2016-04-18",0.036706,0.046,11,43,7.395833,25.2,7,24,2.9,0,2.9,12,68.333333,74,16,78.708333,95,2
"3599","2016-04-19",0.036059,0.047,11,44,9.341667,34.2,21,32,4.9,0,4.9,20,70.291667,76,14,71.875,85,3
"3600","2016-04-20",0.023294,0.04,11,37,12.825,36.6,21,34,3.7,0,3.7,15,66.166667,72,17,78.916667,94,5
"3601","2016-04-21",0.029059,0.047,11,44,13.4,34,23,32,4.3,0,4.3,18,68.791667,78,15,64.958333,91,5
"3602","2016-04-22",0.030471,0.054,11,50,17.225,40.5,22,38,6.3,0,6.3,26,70.791667,81,15,52.458333,84,5
"3603","2016-04-23",0.045882,0.057,10,58,14.1375,38.1,0,36,7.8,0,7.8,33,72.5,81,13,53.041667,82,3
"3604","2016-04-24",0.045824,0.054,9,50,3.52381,8.3,0,8,6.9,0,6.9,29,71.416667,78,16,61.666667,82,23
"3605","2016-04-24",0.045824,0.054,9,50,3.52381,8.3,0,8,7.2,0,7.2,30,71.416667,78,16,61.666667,82,23
"3606","2016-04-25",0.031235,0.037,10,34,4.491667,9.5,6,8,7.7,0,7.7,32,77.375,86,15,68.291667,83,0
"3607","2016-04-26",0.036118,0.039,16,36,3.633333,7,6,7,10.5,0,10.5,44,77.625,85,14,66.125,93,22
"3608","2016-04-27",0.036706,0.05,11,46,9.604167,26.7,22,25,6.8,0,6.8,28,72.958333,82,13,52.833333,90,5
"3609","2016-04-28",0.047824,0.058,10,61,8.35,24.3,6,23,6.3,0,6.3,26,75.833333,85,15,48.833333,68,6
"3610","2016-04-30",0.030235,0.044,13,41,5.829167,17.1,23,16,6.4,0,6.4,27,68.666667,76,16,72.208333,87,9
"3611","2016-04-30",0.030235,0.044,13,41,5.829167,17.1,23,16,6.5,0,6.5,27,68.666667,76,16,72.208333,87,9
"3612","2016-05-01",0.034412,0.041,12,38,3.5,19.8,0,18,3.4,0,3.4,14,67.583333,75,16,53.083333,81,1
"3613","2016-05-02",0.022765,0.035,12,32,5.8375,16.4,22,15,3.1,0,3.1,13,59.333333,64,16,68.458333,90,5
"3614","2016-05-03",0.03,0.05,11,46,11.933333,28.3,22,26,5.2,0,5.2,22,63.708333,73,15,53.916667,88,4
"3615","2016-05-05",0.032824,0.057,10,58,16.466667,45.6,23,42,6.1,0,6.1,25,72.916667,82,15,41.541667,75,5
"3616","2016-05-06",0.039647,0.06,11,67,20.272727,45,0,42,7.1,0,7.1,30,74.166667,84,14,44.541667,72,4
"3617","2016-05-06",0.039647,0.06,11,67,20.272727,45,0,42,9.3,0,9.3,39,74.166667,84,14,44.541667,72,4
"3618","2016-05-07",0.053588,0.059,9,64,9.625,22.2,3,21,9.3,0,9.3,39,74.708333,84,14,51.458333,73,6
"3619","2016-05-08",0.036353,0.041,7,38,2.395,5.8,22,5,8.9,0,8.9,37,71.375,74,14,74.125,84,21
"3620","2016-05-09",0.037824,0.042,13,39,4.95,12.4,8,11,6.2,0,6.2,26,76.5,88,15,68.125,91,3
"3621","2016-05-13",0.040353,0.054,11,50,8.179167,20.7,23,19,5.2,0,5.2,22,75.958333,83,14,46.625,62,5
"3622","2016-05-14",0.04,0.045,12,42,5.195833,13.9,0,12,6.7,0,6.7,28,69.833333,75,0,53.333333,85,5
"3623","2016-05-15",0.035471,0.044,11,41,2.981818,4.2,6,4,7,0,7,29,66.958333,74,14,55.875,73,21
"3624","2016-05-16",0.040176,0.049,11,45,5.679167,12.1,8,11,9.2,0,9.2,38,71.125,78,13,69.833333,82,8
"3625","2016-05-17",0.040294,0.056,7,54,3.879167,6.1,7,6,4.2,0,4.2,18,71.125,81,12,65.708333,85,1
"3626","2016-05-18",0.016059,0.021,7,19,5.3,8.1,6,8,3,0,3,13,61.291667,64,14,78,88,21
"3627","2016-05-18",0.016059,0.021,7,19,5.3,8.1,6,8,3.2,0,3.2,13,61.291667,64,14,78,88,21
"3628","2016-05-19",0.027412,0.033,11,31,6.775,11.3,17,10,6,0,6,25,63.125,69,15,81.791667,92,7
"3629","2016-05-20",0.047176,0.068,13,93,8.9875,17.6,20,16,6.8,0,6.8,28,71.041667,81,16,66.208333,87,2
"3630","2016-05-21",0.039765,0.047,10,44,6.895833,19,1,18,8.5,0,8.5,35,76.291667,85,16,65.708333,90,5
"3631","2016-05-22",0.034235,0.037,10,34,3.3,6.2,0,6,10,0,10,42,78.625,86,16,65.708333,72,7
"3632","2016-05-23",0.036353,0.042,7,39,5.378261,11,5,10,9.2,0,9.2,38,77.333333,83,16,72.125,90,8
"3633","2016-05-24",0.023176,0.027,15,25,5.55,13.1,7,12,9.4,0,9.4,39,79.833333,86,16,74.583333,89,7
"3634","2016-05-25",0.019882,0.025,12,23,3.483333,5.8,6,5,16.4,0,16.4,60,82.166667,86,13,71.916667,80,5
"3635","2016-05-26",0.026765,0.03,13,28,4.591667,9.5,11,8,7.2,0,7.2,30,76.541667,80,0,76.541667,92,23
"3636","2016-05-27",0.032412,0.043,11,40,5.575,13.5,9,12,2.8,0,2.8,12,70.958333,79,14,78.875,93,9
"3637","2016-05-28",0.027882,0.032,11,30,3.2625,6,20,6,7.4,0,7.4,31,76,86,16,76.625,92,4
"3638","2016-05-29",0.039176,0.042,9,39,4.513636,9.1,9,8,8.9,0,8.9,37,78,87,15,68.541667,84,6
"3639","2016-05-30",0.045941,0.062,11,74,5.3,15.6,23,14,5.1,0,5.1,21,76.708333,84,16,63.75,91,3
"3640","2016-05-30",0.045941,0.062,11,74,5.3,15.6,23,14,5,0,5,21,76.708333,84,16,63.75,91,3
"3641","2016-05-31",0.029824,0.034,16,31,7.5875,17.9,15,16,7,0,7,29,75.875,86,11,77.833333,92,16
"3642","2016-06-01",0.032294,0.042,12,39,5.1375,8.6,6,8,6.1,0,6.1,25,74.125,81,15,77.291667,91,4
"3643","2016-06-02",0.018529,0.023,13,21,7.158333,12.3,12,11,4.8,0,4.8,20,72.875,75,0,87.125,94,20
"3644","2016-06-03",0.032412,0.043,10,40,6.4375,12.9,21,11,3.5,0,3.5,15,75.083333,84,14,75.166667,93,0
"3645","2016-06-04",0.033118,0.041,11,38,4.004167,8.6,23,8,4.4,0,4.4,18,77.416667,86,17,68.708333,92,1
"3646","2016-06-05",0.044059,0.055,11,51,4.45,10.1,23,9,5.1,0,5.1,21,80.166667,88,13,50.625,87,5
"3647","2016-06-06",0.040765,0.063,10,77,10.520833,31.2,23,29,6,0,6,25,80.25,89,16,47.166667,74,4
"3648","2016-06-07",0.050471,0.082,11,140,16.908333,38.1,8,36,9,0,9,38,83.166667,93,15,47.541667,77,5
"3649","2016-06-08",0.039588,0.063,10,77,17.886957,39,7,37,12.2,0,12.2,51,84.541667,92,14,48.666667,70,4
"3650","2016-06-09",0.049,0.061,9,71,12.6875,26.9,5,25,14.4,0,14.4,56,84.375,92,14,58,79,5
"3651","2016-06-10",0.044588,0.062,10,74,7.679167,19.4,5,18,12.2,0,12.2,51,85,92,15,55.541667,72,5
"3652","2016-06-11",0.028765,0.037,11,34,6.383333,10.1,23,9,8.5,0,8.5,35,82.416667,87,16,71.958333,85,5
"3653","2016-06-11",0.028765,0.037,11,34,6.383333,10.1,23,9,9,0,9,38,82.416667,87,16,71.958333,85,5
"3654","2016-06-12",0.025588,0.029,12,27,2.940909,9.2,0,8,7.4,0,7.4,31,81.541667,92,13,76.583333,91,19
"3655","2016-06-12",0.025588,0.029,12,27,2.940909,9.2,0,8,7.5,0,7.5,31,81.541667,92,13,76.583333,91,19
"3656","2016-06-13",0.019059,0.028,10,26,8.191667,15,20,14,5.1,0,5.1,21,78.875,91,12,83.791667,92,4
"3657","2016-06-14",0.018824,0.028,12,26,6.8375,15.9,23,14,9.1,0,9.1,38,83.666667,92,15,72.375,92,2
"3658","2016-06-15",0.028294,0.041,11,38,4.363636,7.5,21,7,18.9,0,18.9,65,87.208333,95,14,63.375,84,5
"3659","2016-06-16",0.028059,0.039,10,36,4.904167,10.3,5,9,16.3,0,16.3,60,88.208333,96,14,57.5,82,5
"3660","2016-06-17",0.025909,0.038,13,35,5.804348,13,5,12,11.9,0,11.9,50,87.75,97,15,59.291667,83,5
"3661","2016-06-18",0.039765,0.052,9,48,5.725,12.9,5,11,11.7,0,11.7,49,88.333333,96,13,60.958333,82,5
"3662","2016-06-19",0.037,0.048,11,44,3.85,11.8,23,10,6.9,0,6.9,29,85.791667,93,14,54.791667,70,2
"3663","2016-06-20",0.044235,0.071,11,101,7.1125,15.9,5,14,8.8,0,8.8,37,86.833333,95,14,55.75,81,5
"3664","2016-06-21",0.036529,0.049,10,45,6.833333,15.6,5,14,11.9,0,11.9,50,89,97,14,54.041667,75,5
"3665","2016-06-22",0.034059,0.04,10,37,4.729167,11.1,5,10,10,0,10,42,88.416667,95,13,58.708333,77,5
"3666","2016-06-23",0.038647,0.046,11,43,4.466667,8.6,23,8,6.1,0,6.1,25,87.583333,95,15,56.458333,76,4
"3667","2016-06-24",0.036471,0.041,10,38,4.9125,12.9,5,11,5.2,0,5.2,22,86.708333,94,15,54.708333,74,5
"3668","2016-06-25",0.020588,0.025,9,23,2.429167,4.4,5,4,7.1,0,7.1,30,86.458333,93,13,60.708333,78,5
"3669","2016-06-26",0.019588,0.025,11,23,2.886364,11.8,23,10,8.6,0,8.6,36,88.333333,96,15,56.125,82,5
"3670","2016-06-27",0.030706,0.062,10,74,10.879167,28.8,22,26,8.9,0,8.9,37,86.375,97,15,62.666667,83,17
"3671","2016-06-28",0.032647,0.047,9,44,11.658333,24.3,1,23,7.9,0,7.9,33,86.625,96,16,59.625,80,1
"3672","2016-06-29",0.039588,0.057,10,58,9.854167,23.2,0,22,8.6,0,8.6,36,86.291667,93,13,55.166667,77,0
"3673","2016-06-29",0.039588,0.057,10,58,9.854167,23.2,0,22,10.8,0,10.8,45,86.291667,93,13,55.166667,77,0
"3674","2016-06-30",0.047765,0.067,9,90,13.045833,29.1,6,27,13.2,0,13.2,53,87.25,95,15,51.5,76,5
"3675","2016-07-01",0.049118,0.062,9,74,11.466667,30.9,5,28,13.1,0,13.1,53,88.083333,96,13,50.166667,70,5
"3676","2016-07-02",0.026882,0.034,8,31,3.379167,7.8,0,7,14.7,0,14.7,56,88.791667,95,14,53.916667,76,5
"3677","2016-07-03",0.027588,0.032,23,30,0.65,1.7,21,1,14.4,0,14.4,56,88.75,96,14,57.916667,76,5
"3678","2016-07-04",0.026235,0.032,7,30,2.108333,6,21,6,9.5,0,9.5,40,82.25,93,17,71.875,91,6
"3679","2016-07-05",0.028941,0.038,11,35,3.55,7.9,4,7,11,0,11,46,85.916667,93,16,66.916667,92,0
"3680","2016-07-05",0.028941,0.038,11,35,3.55,7.9,4,7,9.4,0,9.4,39,85.916667,93,16,66.916667,92,0
"3681","2016-07-06",0.025563,0.034,10,31,1.85,3.8,5,3,10.2,0,10.2,43,88.125,96,14,59.125,79,5
"3682","2016-07-07",0.026529,0.033,11,31,1.941667,4,12,4,10.3,0,10.3,43,88.333333,97,15,56.916667,77,5
"3683","2016-07-08",0.026353,0.035,10,32,3.041667,9.4,23,8,13,0,13,53,88.041667,96,14,58.166667,80,5
"3684","2016-07-09",0.027471,0.034,10,31,3.020833,8.6,22,8,10.4,0,10.4,43,83.041667,94,14,65.166667,80,19
"3685","2016-07-10",0.025471,0.033,11,31,3.713636,7.6,5,7,13.5,0,13.5,54,85.041667,94,15,62.416667,84,5
"3686","2016-07-11",0.022,0.029,11,27,2.254167,3.9,5,3,27.1,0,27.1,83,87.875,96,14,55.166667,77,6
"3687","2016-07-11",0.022,0.029,11,27,2.254167,3.9,5,3,26,0,26,80,87.875,96,14,55.166667,77,6
"3688","2016-07-12",0.025765,0.031,11,29,2.258333,3.7,6,3,15.3,0,15.3,58,87.416667,96,15,56.166667,78,5
"3689","2016-07-13",0.028235,0.036,11,33,2.866667,7.1,5,7,10.1,0,10.1,42,89.333333,98,15,55.333333,78,5
"3690","2016-07-14",0.028176,0.037,11,34,3.504167,8.8,23,8,7.7,0,7.7,32,89.083333,98,15,55.791667,77,5
"3691","2016-07-15",0.031,0.038,12,35,6.583333,18.8,10,17,15.7,0,15.7,59,84.958333,92,15,63.625,89,9
"3692","2016-07-16",0.027647,0.039,8,36,5.179167,8.5,3,8,17.2,0,17.2,62,87.5,97,14,52.541667,73,2
"3693","2016-07-17",0.033588,0.038,12,35,2.718182,6.6,0,6,9.7,0,9.7,40,88,96,16,52.791667,72,5
"3694","2016-07-18",0.030706,0.039,11,36,5.604167,14.9,6,13,6.8,0,6.8,28,88,95,15,55.166667,78,5
"3695","2016-07-19",0.032176,0.042,10,39,7.295833,18,6,17,8.5,0,8.5,35,88.791667,96,14,56.125,77,5
"3696","2016-07-20",0.034529,0.042,11,39,5.754167,17.6,6,16,6.7,0,6.7,28,89.416667,97,15,53.666667,74,5
"3697","2016-07-21",0.036,0.046,10,43,6.533333,14.4,5,13,8.3,0,8.3,35,90.75,99,14,47.375,64,5
"3698","2016-07-22",0.042941,0.057,10,58,8.770833,17.8,21,16,8.4,0,8.4,35,91.791667,100,14,44.333333,61,5
"3699","2016-07-23",0.043647,0.055,11,51,4.895833,11.3,1,10,9.6,0,9.6,40,91.625,100,15,49.125,65,5
"3700","2016-07-23",0.043647,0.055,11,51,4.895833,11.3,1,10,7.5,0,7.5,31,91.625,100,15,49.125,65,5
"3701","2016-07-24",0.038353,0.048,11,44,3.209091,6.2,5,6,8.6,0,8.6,36,91.083333,100,14,51.666667,74,5
"3702","2016-07-25",0.037529,0.052,11,48,7.604167,16.3,6,15,8.3,0,8.3,35,86.541667,97,13,61.291667,75,6
"3703","2016-07-26",0.046059,0.062,10,74,6.604167,14.2,6,13,9,0,9,38,86.666667,96,15,59.041667,75,3
"3704","2016-07-27",0.041588,0.061,10,71,10.520833,19.7,6,18,10,0,10,42,86.125,95,13,63,78,4
"3705","2016-07-28",0.032647,0.048,11,44,6.216667,12,5,11,10.9,0,10.9,45,85.541667,96,14,61.75,75,3
"3706","2016-07-29",0.035353,0.052,10,48,6.345833,12.7,6,11,6.7,0,6.7,28,86.416667,95,15,58.791667,80,5
"3707","2016-07-29",0.035353,0.052,10,48,6.345833,12.7,6,11,10.4,0,10.4,43,86.416667,95,15,58.791667,80,5
"3708","2016-07-30",0.031882,0.039,9,36,3.966667,8.8,5,8,6.7,0,6.7,28,90.083333,99,14,50.75,72,0
"3709","2016-07-31",0.027647,0.035,10,32,1.52,5.3,21,5,5.9,0,5.9,25,90.25,99,15,50.166667,73,5
"3710","2016-08-01",0.028824,0.038,11,35,3.004167,7.3,20,7,17.2,0,17.2,62,90.208333,101,15,46.791667,73,5
"3711","2016-08-02",0.026353,0.037,11,34,5.066667,13.7,21,12,14.7,0,14.7,56,90.541667,101,15,42.916667,64,6
"3712","2016-08-04",0.039529,0.05,10,46,5.758333,13.7,5,12,7.1,0,7.1,30,92.416667,102,15,45,66,5
"3713","2016-08-04",0.039529,0.05,10,46,5.758333,13.7,5,12,7.1,0,7.1,30,92.416667,102,15,45,66,5
"3714","2016-08-05",0.041294,0.059,10,64,5.820833,13,5,12,6.9,0,6.9,29,92.208333,100,14,45.375,64,5
"3715","2016-08-06",0.036765,0.05,10,46,3.741667,9.6,21,8,7,0,7,29,92.916667,101,14,45.291667,66,5
"3716","2016-08-07",0.030824,0.038,9,35,2.722727,5.8,22,5,12.4,0,12.4,52,92.375,101,14,44.208333,64,5
"3717","2016-08-08",0.036412,0.044,12,41,5.316667,15.2,5,14,11,0,11,46,91.833333,101,14,46.666667,69,6
"3718","2016-08-09",0.039412,0.051,10,47,5.85,17.1,6,16,9.5,0,9.5,40,91.75,101,16,46.541667,67,3
"3719","2016-08-10",0.036,0.046,10,43,6.004167,14,6,13,9.2,0,9.2,38,92.875,102,15,46.875,68,4
"3720","2016-08-10",0.036,0.046,10,43,6.004167,14,6,13,10,0,10,42,92.875,102,15,46.875,68,4
"3721","2016-08-11",0.028176,0.041,11,38,6.829167,17.7,5,16,8.7,0,8.7,36,93.583333,103,14,43.041667,66,5
"3722","2016-08-12",0.038235,0.05,10,46,9.09,15.7,5,14,13.1,0,13.1,53,89.083333,103,13,57.291667,79,23
"3723","2016-08-13",0.041529,0.049,11,45,3.95,10.5,8,9,6,0,6,25,85.375,94,16,63.166667,81,6
"3724","2016-08-14",0.032235,0.037,9,34,1,5.2,5,5,4,0,4,17,83.25,88,16,60.416667,74,4
"3725","2016-08-15",0.024235,0.03,15,28,5.204167,12.7,9,11,3.4,0,3.4,14,76.041667,81,0,76.541667,90,10
"3726","2016-08-16",0.022412,0.031,10,29,3.941667,9.4,7,8,4.1,0,4.1,17,77.208333,82,14,77.75,86,22
"3727","2016-08-16",0.022412,0.031,10,29,3.941667,9.4,7,8,4.8,0,4.8,20,77.208333,82,14,77.75,86,22
"3728","2016-08-17",0.013059,0.016,13,15,4.75,9.3,5,8,4.4,0,4.4,18,75.916667,78,16,87,92,13
"3729","2016-08-18",0.015353,0.024,10,22,3.770833,7.3,18,7,4.4,0,4.4,18,78.958333,86,12,79.666667,91,19
"3730","2016-08-19",0.013176,0.021,11,19,7.0375,14.7,20,13,4.9,0,4.9,20,76.416667,87,13,84.416667,92,17
"3731","2016-08-20",0.022824,0.037,12,34,6.945833,19.4,21,18,5.5,0,5.5,23,76.416667,81,17,85.166667,93,0
"3732","2016-08-22",0.013471,0.02,7,19,8.7125,14.7,6,13,7.9,0,7.9,33,78.958333,87,13,81.041667,90,23
"3733","2016-08-24",0.020059,0.03,10,28,4.4625,10,5,9,11.1,0,11.1,46,84.875,94,14,62.041667,83,6
"3734","2016-08-25",0.023882,0.031,10,29,4.870833,11.2,4,10,8.2,0,8.2,34,86.166667,94,14,59.708333,83,6
"3735","2016-08-26",0.032471,0.043,10,40,7.183333,15.2,6,14,7.2,0,7.2,30,80.875,90,12,71.708333,83,5
"3736","2016-08-27",0.037235,0.053,10,49,5.875,15,7,14,8.1,0,8.1,34,82.708333,91,15,66.916667,86,2
"3737","2016-08-28",0.034882,0.044,9,41,3.19,6.7,7,6,7.5,0,7.5,31,83.291667,91,14,62.125,82,23
"3738","2016-08-28",0.034882,0.044,9,41,3.19,6.7,7,6,7.2,0,7.2,30,83.291667,91,14,62.125,82,23
"3739","2016-08-29",0.016824,0.03,8,28,12.329167,31.2,20,29,9.7,0,9.7,40,81.291667,90,12,73.666667,85,5
"3740","2016-08-30",0.037529,0.051,10,47,7.533333,17.9,6,16,9,0,9,38,85.375,93,13,61.291667,80,3
"3741","2016-08-31",0.046294,0.06,10,67,6.3875,18.6,6,17,14.2,0,14.2,55,87.833333,95,14,56.625,78,5
"3742","2016-09-01",0.041176,0.054,10,50,8.366667,21,6,20,9.9,0,9.9,41,81.791667,90,15,69.458333,81,23
"3743","2016-09-02",0.040882,0.052,10,48,4.2,8.7,6,8,8.2,0,8.2,34,81.166667,88,15,63.625,84,1
"3744","2016-09-03",0.045706,0.056,10,54,3.9125,7.6,6,7,8.7,0,8.7,36,81.375,89,15,53.166667,69,4
"3745","2016-09-03",0.045706,0.056,10,54,3.9125,7.6,6,7,8.9,0,8.9,37,81.375,89,15,53.166667,69,4
"3746","2016-09-04",0.042118,0.055,11,51,4.718182,7.1,6,7,13.4,0,13.4,54,83.166667,92,14,58.875,71,5
"3747","2016-09-05",0.026471,0.034,10,31,3.429167,6.3,23,6,6.7,0,6.7,28,84.375,92,13,65.708333,87,5
"3748","2016-09-06",0.025294,0.031,12,29,4.95,10.3,6,9,9.1,0,9.1,38,84.625,94,15,66.666667,86,3
"3749","2016-09-07",0.021294,0.028,11,26,5.116667,10.2,6,9,12.3,0,12.3,51,86.625,95,15,62.25,85,6
"3750","2016-09-08",0.026,0.035,10,32,4.804167,10,6,9,19.7,0,19.7,67,87.208333,96,14,59.333333,82,4
"3751","2016-09-09",0.025353,0.03,10,28,4.775,10.1,6,9,16,0,16,59,86.541667,95,13,59.041667,83,6
"3752","2016-09-09",0.025353,0.03,10,28,4.775,10.1,6,9,15.1,0,15.1,57,86.541667,95,13,59.041667,83,6
"3753","2016-09-10",0.033235,0.042,11,39,4.745833,9.5,21,8,3.7,0,3.7,15,77.833333,84,15,64.583333,87,4
"3754","2016-09-11",0.047706,0.073,12,108,6.804545,17.4,23,16,5.3,0,5.3,22,78.208333,88,15,48,64,4
"3755","2016-09-12",0.037235,0.054,10,50,10.220833,23.5,5,22,10.3,0,10.3,43,81.5,92,15,58.291667,84,6
"3756","2016-09-13",0.032412,0.044,10,41,8.179167,17.8,6,16,8.7,0,8.7,36,84.125,92,13,61.791667,87,5
"3757","2016-09-14",0.030588,0.044,11,41,9.4625,23.1,6,22,8.1,0,8.1,34,84.333333,92,14,60.541667,76,6
"3758","2016-09-15",0.032412,0.052,10,48,11.2375,22.5,6,21,11.2,0,11.2,47,85.75,94,14,58.541667,79,3
"3759","2016-09-16",0.033647,0.057,11,58,12.254167,34.8,23,32,9,0,9,38,86.208333,95,14,56.208333,80,4
"3760","2016-09-17",0.046176,0.068,11,93,11.620833,35,1,33,8.5,0,8.5,35,87.166667,95,14,54.166667,72,6
"3761","2016-09-18",0.037824,0.057,10,58,5.15,15.9,20,14,6.4,0,6.4,27,86.25,96,14,58,86,6
"3762","2016-09-19",0.033529,0.048,10,44,9.533333,19.5,5,18,8.9,0,8.9,37,90.125,100,14,54.5,78,5
"3763","2016-09-20",0.049471,0.069,11,97,9.366667,21.7,5,20,12.6,0,12.6,52,89.375,97,13,55.208333,79,6
"3764","2016-09-21",0.046353,0.065,10,84,9.020833,26,6,25,12.7,0,12.7,52,85.375,94,14,52.541667,80,5
"3765","2016-09-22",0.044882,0.063,10,77,12.9625,33.3,6,31,14.2,0,14.2,55,84.916667,94,14,47.833333,72,6
"3766","2016-09-22",0.044882,0.063,10,77,12.9625,33.3,6,31,14.6,0,14.6,56,84.916667,94,14,47.833333,72,6
"3767","2016-09-23",0.026882,0.038,10,35,7.870833,22.5,6,21,10.9,0,10.9,45,85,94,15,59.416667,79,6
"3768","2016-09-24",0.016706,0.022,11,20,4.079167,7.7,8,7,5.9,0,5.9,25,81.666667,89,16,72.791667,86,4
"3769","2016-09-25",0.017941,0.024,22,22,5.07,8.7,19,8,4.2,0,4.2,18,76.666667,78,8,83.375,86,5
"3770","2016-09-26",0.023118,0.026,10,24,5.891667,11.2,19,10,3.1,0,3.1,13,67.333333,72,0,77.75,92,4
"3771","2016-09-27",0.018412,0.038,10,35,13.333333,34,20,32,5.5,0,5.5,23,69.958333,76,14,54.916667,76,23
"3772","2016-09-28",0.037824,0.061,11,71,24.6875,50.7,20,47,9.1,0,9.1,38,74.166667,89,16,50.708333,77,0
"3773","2016-09-30",0.035529,0.061,11,71,13.058333,26.4,21,25,5.7,0,5.7,24,69.916667,79,16,51.5,78,6
"3774","2016-10-01",0.031111,0.042,16,39,15.220833,33.5,1,31,11.4,0,11.4,48,73.625,83,15,50.208333,74,6
"3775","2016-10-02",0.0338,0.044,7,41,9.481818,21.6,6,20,11.6,0,11.6,48,74.291667,84,15,51.083333,71,6
"3776","2016-10-03",0.033778,0.044,15,41,11.741667,30.9,7,28,14.1,0,14.1,55,75.958333,86,15,53.5,69,6
"3777","2016-10-03",0.033778,0.044,15,41,11.741667,30.9,7,28,14.7,0,14.7,56,75.958333,86,15,53.5,69,6
"3778","2016-10-04",0.042176,0.048,9,44,7.391667,20.8,6,19,11,0,11,46,78.541667,89,15,60.958333,76,5
"3779","2016-10-05",0.020889,0.027,15,25,5.304167,11.8,21,10,10.3,0,10.3,43,82.26087,92,15,65.125,85,6
"3780","2016-10-06",0.026091,0.028,8,26,5.670833,12.5,21,11,4.7,0,4.7,20,81.708333,90,14,66.166667,85,4
"3781","2016-10-07",0.019529,0.022,20,20,4.0625,6.7,10,6,4.6,0,4.6,19,67.625,79,0,79.958333,92,7
"3782","2016-10-08",0.027588,0.043,11,40,6.675,20.7,20,19,7.5,0,7.5,31,66.083333,77,16,59.875,81,6
"3783","2016-10-09",0.031412,0.051,9,47,9.481818,29.9,23,27,12,0,12,50,67.375,74,14,44.208333,73,4
"3784","2016-10-10",0.032235,0.049,11,45,21.391667,41.2,20,39,10.8,0,10.8,45,69.75,80,14,46.125,69,4
"3785","2016-10-11",0.0305,0.036,7,33,15.25,34.4,7,32,11.5,0,11.5,48,73.916667,87,15,54,85,23
"3786","2016-10-12",0.017889,0.025,15,23,8.204167,34,19,32,7.3,0,7.3,30,79.666667,90,14,62.333333,88,5
"3787","2016-10-13",0.016059,0.024,12,22,6.595833,8.5,12,8,8.2,0,8.2,34,66.041667,74,14,68.666667,80,6
"3788","2016-10-14",0.012235,0.016,22,15,16.029167,34.2,19,32,8.5,0,8.5,35,68.125,74,16,76.791667,90,8
"3789","2016-10-15",0.028647,0.036,11,33,5.370833,9.9,21,8,5.5,0,5.5,23,77.666667,87,15,69.333333,91,1
"3790","2016-10-15",0.028647,0.036,11,33,5.370833,9.9,21,8,4.9,0,4.9,20,77.666667,87,15,69.333333,91,1
"3791","2016-10-16",0.024182,0.031,14,29,2.381818,6.1,19,6,4.9,0,4.9,20,80.541667,89,14,65.083333,86,5
"3792","2016-10-17",0.023545,0.03,14,28,3.733333,6.2,6,6,5.8,0,5.8,24,81.333333,91,15,64.208333,84,5
"3793","2016-10-18",0.0175,0.023,14,21,4.647368,13.9,18,12,5.6,0,5.6,23,82.291667,92,14,63.666667,82,4
"3794","2016-10-19",0.0137,0.017,23,16,6.7375,22.7,19,21,6.2,0,6.2,26,81.166667,90,14,63.375,84,4
"3795","2016-10-20",0.033235,0.04,11,37,5.316667,10.7,0,9,4.9,0,4.9,20,71.083333,76,0,57.666667,89,5
"3796","2016-10-21",0.018529,0.041,10,38,15.25,41.7,20,39,7.7,0,7.7,32,63.833333,72,15,47.958333,76,6
"3797","2016-10-21",0.018529,0.041,10,38,15.25,41.7,20,39,6.9,0,6.9,29,63.833333,72,15,47.958333,76,6
"3798","2016-10-22",0.036235,0.048,10,44,15.4625,31.9,0,29,7.7,0,7.7,32,65.541667,77,14,46.166667,73,6
"3799","2016-10-23",0.038765,0.046,10,43,7.455,11.8,6,10,7.4,0,7.4,31,67.5,78,15,56.916667,74,6
"3800","2016-10-24",0.029059,0.04,10,37,9.475,22,7,21,6.2,0,6.2,26,73.666667,83,14,67.208333,83,23
"3801","2016-10-25",0.034882,0.048,11,44,11.254167,22.9,6,21,9.5,0,9.5,40,71.541667,81,14,69.708333,87,1
"3802","2016-10-26",0.029588,0.04,10,37,11.8875,25.5,6,24,8.5,0,8.5,35,73.875,84,14,63.375,86,6
"3803","2016-10-27",0.032455,0.038,13,35,14.254167,31.7,6,29,8.7,0,8.7,36,75.916667,86,14,59.5,77,6
"3804","2016-10-27",0.032455,0.038,13,35,14.254167,31.7,6,29,8.6,0,8.6,36,75.916667,86,14,59.5,77,6
"3805","2016-10-28",0.030182,0.034,7,31,15.729167,35.3,5,33,10.2,0,10.2,43,75.208333,85,14,53.875,78,6
"3806","2016-10-29",0.036412,0.05,10,46,8.325,22.1,7,21,8.4,0,8.4,35,76.666667,85,13,49.875,66,0
