Date.Local,phi.ozone.Mean,phi.ozone.Max.Value,phi.ozone.Max.Hour,phi.ozone.AQI,phi.nitrogen.Mean,phi.nitrogen.Max.Value,phi.nitrogen.Max.Hour,phi.nitrogen.AQI,phi.pm.Max.Value,phi.pm.Max.Hour,phi.pm.Mean,phi.pm.AQI
4/29/15,0.034176,0.045,11,42,15.4375,33,20,31,NA,NA,NA,NA
4/30/15,0.032882,0.035,10,32,11.379167,23.5,0,22,4,0,4,17
4/30/15,0.032882,0.035,10,32,11.379167,23.5,0,22,5.9,0,5.9,25
5/1/15,0.030077,0.035,16,32,9.147826,13.9,5,12,NA,NA,NA,NA
5/2/15,0.036412,0.042,10,39,14.158333,28.6,4,26,NA,NA,NA,NA
5/3/15,0.038588,0.051,12,47,11.983333,19.7,9,18,6.7,0,6.7,28
5/3/15,0.038588,0.051,12,47,11.983333,19.7,9,18,7.5,0,7.5,31
5/4/15,0.043882,0.052,12,48,24.426087,48.9,8,45,NA,NA,NA,NA
5/5/15,0.041176,0.053,11,49,19.02381,31.9,6,29,NA,NA,NA,NA
5/6/15,0.040059,0.045,12,42,12.558333,22.4,5,21,9.3,0,9.3,39
5/6/15,0.040059,0.045,12,42,12.558333,22.4,5,21,10.8,0,10.8,45
5/7/15,0.043765,0.056,11,54,16.656522,35.2,5,33,NA,NA,NA,NA
5/8/15,0.040882,0.054,11,50,21.683333,40.4,9,38,NA,NA,NA,NA
5/9/15,0.018412,0.025,10,23,9.691667,17.3,0,16,8.8,0,8.8,37
5/9/15,0.018412,0.025,10,23,9.691667,17.3,0,16,9,0,9,38
5/10/15,0.014882,0.02,13,19,9.173913,13.3,9,12,NA,NA,NA,NA
5/11/15,0.019471,0.025,15,23,9.4125,14.9,7,13,NA,NA,NA,NA
5/12/15,0.040647,0.047,15,44,14.495238,30.8,6,28,10.9,0,10.9,45
5/12/15,0.040647,0.047,15,44,14.495238,30.8,6,28,11.4,0,11.4,48
5/13/15,0.026412,0.03,20,28,7.269565,13.4,6,12,NA,NA,NA,NA
5/14/15,0.038471,0.049,11,45,9.858333,16.4,6,15,NA,NA,NA,NA
5/15/15,0.042706,0.051,12,47,19.3625,41.9,6,39,7.8,0,7.8,33
5/15/15,0.042706,0.051,12,47,19.3625,41.9,6,39,9.7,0,9.7,40
5/16/15,0.033353,0.043,11,40,15.791304,20.6,21,19,NA,NA,NA,NA
5/17/15,0.024882,0.033,10,31,11.458333,20.4,21,19,NA,NA,NA,NA
5/18/15,0.028588,0.032,11,30,13.391667,29.5,6,27,14.7,0,14.7,56
5/19/15,0.029706,0.034,13,31,15.16,27.5,10,25,NA,NA,NA,NA
5/20/15,0.029353,0.037,21,34,7.720833,12.4,20,11,NA,NA,NA,NA
5/21/15,0.013824,0.02,7,19,17.85,26.8,15,25,8.8,0,8.8,37
5/21/15,0.013824,0.02,7,19,17.85,26.8,15,25,7.5,0,7.5,31
5/22/15,0.0432,0.047,10,44,12.152174,24.8,0,23,NA,NA,NA,NA
5/23/15,0.033,0.043,12,40,10.075,30.2,21,28,NA,NA,NA,NA
5/24/15,0.041824,0.052,12,48,14.5125,24.1,0,23,11.1,0,11.1,46
5/25/15,0.040235,0.043,16,40,10.547826,15.8,6,14,NA,NA,NA,NA
5/26/15,0.030588,0.036,10,33,13.138095,22.5,5,21,NA,NA,NA,NA
5/27/15,0.018647,0.024,13,22,13.529167,20.1,19,19,8.2,0,8.2,34
5/27/15,0.018647,0.024,13,22,13.529167,20.1,19,19,14.9,0,14.9,57
5/28/15,0.032059,0.037,11,34,18.369565,32.5,20,30,NA,NA,NA,NA
5/29/15,0.031176,0.044,11,41,11.595833,23.4,5,22,NA,NA,NA,NA
5/30/15,0.016706,0.022,10,20,9.116667,12.9,6,11,10.1,0,10.1,42
5/30/15,0.016706,0.022,10,20,9.116667,12.9,6,11,7.2,0,7.2,30
5/31/15,0.020765,0.026,10,24,8.095652,12,9,11,NA,NA,NA,NA
6/1/15,0.011118,0.012,10,11,11.929167,18.3,16,17,NA,NA,NA,NA
6/2/15,0.005294,0.008,22,7,12.866667,23.9,20,22,1.7,0,1.7,7
6/2/15,0.005294,0.008,22,7,12.866667,23.9,20,22,2.3,0,2.3,10
6/3/15,0.023941,0.028,14,26,8.7,12.7,7,11,NA,NA,NA,NA
6/4/15,0.026588,0.028,13,26,6.536842,15,6,14,NA,NA,NA,NA
6/5/15,0.020353,0.025,13,23,11.705556,17.8,12,16,6.2,0,6.2,26
6/5/15,0.020353,0.025,13,23,11.705556,17.8,12,16,5.3,0,5.3,22
6/6/15,0.032176,0.037,14,34,11.356522,18.1,5,17,NA,NA,NA,NA
6/7/15,0.029706,0.032,10,30,7.970833,13.1,6,12,NA,NA,NA,NA
6/8/15,0.033357,0.036,12,33,11.070833,19.4,6,18,8.3,0,8.3,35
6/8/15,0.033357,0.036,12,33,11.070833,19.4,6,18,8.8,0,8.8,37
6/9/15,0.038529,0.045,13,42,13.804348,22.6,7,21,NA,NA,NA,NA
6/10/15,0.040412,0.049,11,45,14.4,28.1,5,26,NA,NA,NA,NA
6/11/15,0.049647,0.067,11,90,19.728571,29.2,5,27,27.5,0,27.5,83
6/11/15,0.049647,0.067,11,90,19.728571,29.2,5,27,28.1,0,28.1,85
6/12/15,0.033647,0.036,11,33,18.88,35,6,33,NA,NA,NA,NA
6/13/15,0.040471,0.049,21,45,NA,NA,NA,NA,NA,NA,NA,NA
6/14/15,0.037176,0.048,9,44,NA,NA,NA,NA,10.8,0,10.8,45
6/14/15,0.037176,0.048,9,44,NA,NA,NA,NA,10.5,0,10.5,44
6/15/15,0.026353,0.031,13,29,NA,NA,NA,NA,NA,NA,NA,NA
6/16/15,0.026941,0.03,15,28,NA,NA,NA,NA,NA,NA,NA,NA
6/17/15,0.022294,0.027,9,25,NA,NA,NA,NA,7.7,0,7.7,32
6/17/15,0.022294,0.027,9,25,NA,NA,NA,NA,7.6,0,7.6,32
6/18/15,0.017765,0.02,13,19,NA,NA,NA,NA,NA,NA,NA,NA
6/19/15,0.027118,0.031,10,29,NA,NA,NA,NA,NA,NA,NA,NA
6/20/15,0.029706,0.036,9,33,NA,NA,NA,NA,12.7,0,12.7,52
6/20/15,0.029706,0.036,9,33,NA,NA,NA,NA,12,0,12,50
6/21/15,0.029941,0.034,16,31,NA,NA,NA,NA,NA,NA,NA,NA
6/22/15,0.039882,0.047,12,44,NA,NA,NA,NA,NA,NA,NA,NA
6/23/15,0.027294,0.036,10,33,NA,NA,NA,NA,15,0,15,57
6/23/15,0.027294,0.036,10,33,NA,NA,NA,NA,14.7,0,14.7,56
6/24/15,0.031353,0.041,12,38,NA,NA,NA,NA,NA,NA,NA,NA
6/25/15,0.032588,0.043,10,40,15.94,20.1,19,19,NA,NA,NA,NA
6/26/15,0.042706,0.05,11,46,12.833333,20.6,12,19,10,0,10,42
6/26/15,0.042706,0.05,11,46,12.833333,20.6,12,19,9.5,0,9.5,40
6/27/15,0.025412,0.028,16,26,6.121739,8.9,7,8,NA,NA,NA,NA
6/28/15,0.025824,0.029,11,27,7.320833,10.3,19,9,NA,NA,NA,NA
6/29/15,0.026235,0.033,12,31,11.495833,21.4,21,20,6.7,0,6.7,28
6/29/15,0.026235,0.033,12,31,11.495833,21.4,21,20,6,0,6,25
6/30/15,0.027,0.035,8,32,15.2,28,5,26,NA,NA,NA,NA
7/1/15,0.039941,0.05,12,46,NA,NA,NA,NA,NA,NA,NA,NA
7/2/15,0.017941,0.022,10,20,NA,NA,NA,NA,17.1,0,17.1,62
7/2/15,0.017941,0.022,10,20,NA,NA,NA,NA,16.4,0,16.4,60
7/3/15,0.043625,0.046,11,43,NA,NA,NA,NA,NA,NA,NA,NA
7/4/15,0.035882,0.044,13,41,NA,NA,NA,NA,NA,NA,NA,NA
7/5/15,0.040941,0.057,11,58,NA,NA,NA,NA,17.3,0,17.3,62
7/6/15,0.021765,0.026,9,24,NA,NA,NA,NA,NA,NA,NA,NA
7/7/15,0.035529,0.046,12,43,NA,NA,NA,NA,NA,NA,NA,NA
7/8/15,0.016765,0.022,11,20,NA,NA,NA,NA,13,0,13,53
7/8/15,0.016765,0.022,11,20,NA,NA,NA,NA,17.7,0,17.7,63
7/9/15,0.006882,0.01,12,9,12.938889,18.3,21,17,NA,NA,NA,NA
7/10/15,0.029125,0.034,12,31,10.0625,19.2,22,18,NA,NA,NA,NA
7/11/15,0.038118,0.047,13,44,9.291667,17.2,22,16,13.8,0,13.8,55
7/11/15,0.038118,0.047,13,44,9.291667,17.2,22,16,13,0,13,53
7/12/15,0.041059,0.058,11,61,12.595652,20.6,1,19,NA,NA,NA,NA
7/13/15,0.032471,0.04,10,37,15.208333,36.5,5,34,NA,NA,NA,NA
7/14/15,0.024118,0.032,12,30,13.695833,19.2,19,18,7.9,0,7.9,33
7/14/15,0.024118,0.032,12,30,13.695833,19.2,19,18,11.2,0,11.2,47
7/15/15,0.018176,0.021,12,19,13.185,19.8,7,18,NA,NA,NA,NA
7/16/15,0.031235,0.046,12,43,9.179167,13.4,19,12,NA,NA,NA,NA
7/17/15,0.036412,0.047,11,44,15.225,32.2,6,30,8.2,0,8.2,34
7/18/15,0.030588,0.038,13,35,12.334783,18.2,19,17,NA,NA,NA,NA
7/19/15,0.040588,0.052,10,48,11.883333,20.5,22,19,NA,NA,NA,NA
7/20/15,0.035824,0.041,14,38,12.233333,18.6,23,17,14.9,0,14.9,57
7/20/15,0.035824,0.041,14,38,12.233333,18.6,23,17,24.6,0,24.6,77
7/21/15,0.033235,0.042,11,39,14.773913,24.1,6,23,NA,NA,NA,NA
7/22/15,0.026941,0.033,12,31,9.325,13.5,6,12,NA,NA,NA,NA
7/23/15,0.029647,0.038,12,35,11.583333,19.3,22,18,6.9,0,6.9,29
7/23/15,0.029647,0.038,12,35,11.583333,19.3,22,18,7.7,0,7.7,32
7/24/15,0.031529,0.039,15,36,13.565217,26.8,20,25,NA,NA,NA,NA
7/25/15,0.045882,0.055,12,51,13.704167,26.4,5,25,NA,NA,NA,NA
7/26/15,0.034471,0.037,14,34,9.608333,16,2,15,11.2,0,11.2,47
7/26/15,0.034471,0.037,14,34,9.608333,16,2,15,10.4,0,10.4,43
7/27/15,0.027706,0.036,11,33,12.456522,23.7,7,22,NA,NA,NA,NA
7/28/15,0.040706,0.06,11,67,15.8625,23.6,6,22,NA,NA,NA,NA
7/29/15,0.030588,0.044,10,41,16.590476,33.8,6,31,16.5,0,16.5,60
7/30/15,0.022,0.026,13,24,15.121739,27.3,17,25,NA,NA,NA,NA
7/31/15,0.026824,0.033,10,31,13.75,25,20,24,NA,NA,NA,NA
8/1/15,0.033765,0.045,12,42,14.058333,28,1,26,11.7,0,11.7,49
8/1/15,0.033765,0.045,12,42,14.058333,28,1,26,11.7,0,11.7,49
8/2/15,0.030412,0.037,14,34,10.791304,24.4,1,23,NA,NA,NA,NA
8/3/15,0.035706,0.039,12,36,15.152381,25.5,5,24,NA,NA,NA,NA
8/4/15,0.034353,0.041,13,38,12.845833,29.2,7,27,9.2,0,9.2,38
8/5/15,0.036529,0.048,11,44,14.625,28.5,6,26,NA,NA,NA,NA
8/6/15,0.027824,0.036,12,33,10.570833,19.8,6,18,NA,NA,NA,NA
8/7/15,0.03,0.038,11,35,9.0625,16.7,8,15,6.2,0,6.2,26
8/8/15,0.026412,0.035,11,32,9.213043,16,1,15,NA,NA,NA,NA
8/9/15,0.027412,0.036,9,33,9.283333,14.5,2,13,NA,NA,NA,NA
8/10/15,0.017294,0.019,9,18,10.891667,18.8,5,17,4.6,0,4.6,19
8/10/15,0.017294,0.019,9,18,10.891667,18.8,5,17,5.2,0,5.2,22
8/11/15,0.011647,0.018,13,17,15.573913,27.3,18,25,NA,NA,NA,NA
8/12/15,0.018353,0.023,11,21,12.409524,21,6,20,NA,NA,NA,NA
8/13/15,0.019235,0.03,12,28,12.85,31.4,21,29,5,0,5,21
8/13/15,0.019235,0.03,12,28,12.85,31.4,21,29,6.2,0,6.2,26
8/14/15,0.029353,0.036,12,33,17.905,33.9,6,31,NA,NA,NA,NA
8/15/15,0.037176,0.046,12,43,13.35,17.1,19,16,NA,NA,NA,NA
8/16/15,0.030118,0.038,10,35,10.775,15.5,19,14,12.3,0,12.3,51
8/17/15,0.025353,0.034,11,31,15.978261,26.9,10,25,NA,NA,NA,NA
8/18/15,0.020529,0.028,11,26,12.454167,23.3,7,22,NA,NA,NA,NA
8/19/15,0.014059,0.021,9,19,9.535,16.7,6,15,9.1,0,9.1,38
8/19/15,0.014059,0.021,9,19,9.535,16.7,6,15,10.8,0,10.8,45
8/20/15,0.009412,0.011,8,10,8.278261,10.6,5,9,NA,NA,NA,NA
8/21/15,0.028941,0.033,12,31,9.647368,14.3,19,13,NA,NA,NA,NA
8/22/15,0.025647,0.035,11,32,8.75,22,21,21,6.7,0,6.7,28
8/23/15,0.033353,0.053,11,49,12.169565,25.4,22,24,NA,NA,NA,NA
8/24/15,0.034353,0.037,11,34,18.858333,38,7,36,NA,NA,NA,NA
8/25/15,0.032412,0.04,11,37,11.325,17.6,6,16,12.1,0,12.1,51
8/26/15,0.025235,0.033,11,31,10.56,15,7,14,NA,NA,NA,NA
8/27/15,0.014471,0.022,11,20,11.666667,21.4,21,20,NA,NA,NA,NA
8/28/15,0.019,0.029,12,27,14.2625,31,20,29,7,0,7,29
8/29/15,0.033471,0.039,10,36,16.421739,32.3,6,30,NA,NA,NA,NA
8/30/15,0.033412,0.04,11,37,13.329167,18.3,6,17,NA,NA,NA,NA
8/31/15,0.035412,0.043,13,40,16.245833,22.8,8,21,18.2,0,18.2,64
9/1/15,0.036882,0.046,13,43,12.39,27.5,6,25,NA,NA,NA,NA
9/2/15,0.034059,0.048,12,44,19.590476,34,11,32,NA,NA,NA,NA
9/3/15,0.031,0.036,14,33,15.0625,31.5,6,29,26.9,0,26.9,82
9/3/15,0.031,0.036,14,33,15.0625,31.5,6,29,27.5,0,27.5,83
9/4/15,0.026176,0.033,9,31,12.891304,24.4,1,23,NA,NA,NA,NA
9/5/15,0.018471,0.026,12,24,5.395833,7.2,10,7,NA,NA,NA,NA
9/6/15,0.021412,0.033,11,31,9.5,18.9,19,17,NA,NA,NA,NA
9/7/15,0.022118,0.034,11,31,11.63913,19.8,19,18,NA,NA,NA,NA
9/8/15,0.016353,0.027,11,25,15.870833,27.3,10,25,NA,NA,NA,NA
9/9/15,0.018647,0.022,11,20,12.895238,18.4,6,17,7.6,0,7.6,32
9/10/15,0.007176,0.009,16,8,14.452174,25.2,15,24,NA,NA,NA,NA
9/11/15,0.016533,0.022,10,20,13.826087,31.7,21,29,NA,NA,NA,NA
9/12/15,0.021,0.026,10,24,13.158333,21.9,6,20,5.9,0,5.9,25
9/12/15,0.021,0.026,10,24,13.158333,21.9,6,20,6,0,6,25
9/13/15,0.012471,0.014,13,13,8.626087,13.6,20,12,NA,NA,NA,NA
9/14/15,0.016882,0.023,10,21,15.2625,36.5,20,34,NA,NA,NA,NA
9/15/15,0.023824,0.041,11,38,23.879167,60.3,20,57,8.5,0,8.5,35
9/15/15,0.023824,0.041,11,38,23.879167,60.3,20,57,8.8,0,8.8,37
9/16/15,0.030412,0.053,11,49,27.02,52.2,19,49,NA,NA,NA,NA
9/17/15,0.040882,0.053,10,49,27.975,57.5,7,54,NA,NA,NA,NA
9/18/15,0.0315,0.047,10,44,23.1375,53.2,7,50,13.9,0,13.9,55
9/18/15,0.0315,0.047,10,44,23.1375,53.2,7,50,15.1,0,15.1,57
9/19/15,0.022529,0.03,11,28,13.021739,23.4,7,22,NA,NA,NA,NA
9/20/15,0.017176,0.018,13,17,7.066667,10.6,18,9,NA,NA,NA,NA
9/21/15,0.021176,0.025,13,23,9.7375,17.2,6,16,3.7,0,3.7,15
9/21/15,0.021176,0.025,13,23,9.7375,17.2,6,16,4,0,4,17
9/22/15,0.015765,0.019,12,18,13.065217,18.7,6,17,NA,NA,NA,NA
9/23/15,0.023118,0.034,13,31,13.280952,24.1,18,23,NA,NA,NA,NA
9/24/15,0.026412,0.031,11,29,18.3,34.5,0,32,6,0,6,25
9/24/15,0.026412,0.031,11,29,18.3,34.5,0,32,6.8,0,6.8,28
9/25/15,0.017882,0.02,15,19,9.926087,21.1,6,20,NA,NA,NA,NA
9/26/15,0.021471,0.024,14,22,8.645833,17.7,6,16,NA,NA,NA,NA
9/27/15,0.019529,0.021,11,19,7.15,9.6,6,8,4.5,0,4.5,19
9/27/15,0.019529,0.021,11,19,7.15,9.6,6,8,5,0,5,21
9/28/15,0.015294,0.019,13,18,10.526087,15.1,8,14,NA,NA,NA,NA
9/29/15,0.007,0.007,7,6,13.961538,23.4,8,22,NA,NA,NA,NA
9/30/15,0.011313,0.014,21,13,11.254545,15.3,9,14,2.5,0,2.5,10
9/30/15,0.011313,0.014,21,13,11.254545,15.3,9,14,2.9,0,2.9,12
10/1/15,0.007882,0.01,7,9,9.647826,19.7,16,18,NA,NA,NA,NA
10/2/15,0.005353,0.008,20,7,7.854167,11.9,15,10,NA,NA,NA,NA
10/3/15,0.008176,0.011,18,10,6.9875,9.6,12,8,1.9,0,1.9,8
10/3/15,0.008176,0.011,18,10,6.9875,9.6,12,8,2.1,0,2.1,9
10/4/15,0.019,0.022,13,20,6.856522,8.9,9,8,NA,NA,NA,NA
10/5/15,0.010647,0.018,10,17,15.220833,37.6,19,35,NA,NA,NA,NA
10/6/15,0.012059,0.018,10,17,19.054167,34.5,18,32,5.4,0,5.4,23
10/6/15,0.012059,0.018,10,17,19.054167,34.5,18,32,5,0,5,21
10/7/15,0.007353,0.015,11,14,16.765,31.8,19,29,NA,NA,NA,NA
10/8/15,0.014176,0.021,12,19,20.945833,29.8,9,27,NA,NA,NA,NA
10/9/15,0.012647,0.018,9,17,21.6125,31.9,6,29,10.1,0,10.1,42
10/9/15,0.012647,0.018,9,17,21.6125,31.9,6,29,10,0,10,42
10/10/15,0.012882,0.021,10,19,10.995652,27.6,23,25,NA,NA,NA,NA
10/11/15,0.015118,0.023,10,21,22.345833,34.6,21,32,NA,NA,NA,NA
10/12/15,0.021294,0.028,13,26,24.358333,46,9,43,9.9,0,9.9,41
10/13/15,0.015059,0.018,12,17,21.782609,35.9,5,33,NA,NA,NA,NA
10/14/15,0.007176,0.008,10,7,15.061905,25.7,6,24,NA,NA,NA,NA
10/15/15,0.010824,0.016,10,15,18.041667,37.1,20,35,5.7,0,5.7,24
10/15/15,0.010824,0.016,10,15,18.041667,37.1,20,35,5.5,0,5.5,23
10/16/15,0.016824,0.024,8,22,19.477273,36.5,19,34,NA,NA,NA,NA
10/17/15,0.013118,0.018,8,17,13.541667,20.9,20,19,NA,NA,NA,NA
10/18/15,0.012529,0.019,9,18,12.825,21.4,5,20,4.2,0,4.2,18
10/18/15,0.012529,0.019,9,18,12.825,21.4,5,20,4,0,4,17
10/19/15,0.013706,0.017,9,16,21.973913,30.7,8,28,NA,NA,NA,NA
10/20/15,0.013176,0.015,10,14,26.8625,40.7,20,38,NA,NA,NA,NA
10/21/15,0.013471,0.022,12,20,37.447619,57.3,18,54,15,0,15,57
10/22/15,0.019882,0.023,14,21,35.06087,47,9,44,NA,NA,NA,NA
10/23/15,0.014765,0.022,10,20,17.3625,41,19,39,NA,NA,NA,NA
10/24/15,0.017235,0.02,12,19,13.7875,23,0,22,4,0,4,17
10/24/15,0.017235,0.02,12,19,13.7875,23,0,22,4.5,0,4.5,19
10/25/15,0.014118,0.017,14,16,10.141667,14,9,13,NA,NA,NA,NA
10/26/15,0.005176,0.012,9,11,19.279167,33.9,19,31,NA,NA,NA,NA
10/27/15,0.015118,0.019,19,18,19.754167,34.2,9,32,5.7,0,5.7,24
10/27/15,0.015118,0.019,19,18,19.754167,34.2,9,32,5.7,0,5.7,24
10/28/15,0.006176,0.008,7,7,11.715,16.7,5,15,NA,NA,NA,NA
10/29/15,0.017059,0.02,12,19,14.366667,24,6,23,NA,NA,NA,NA
10/30/15,0.005412,0.009,8,8,18.5,33.6,23,31,NA,NA,NA,NA
10/31/15,0.010471,0.013,9,12,24.969565,39.5,19,37,NA,NA,NA,NA
11/1/15,0.008059,0.013,8,12,19.070833,32.9,19,30,NA,NA,NA,NA
11/2/15,0.002588,0.006,8,6,34.241667,52.1,18,49,12.5,0,12.5,52
11/3/15,0.004471,0.01,9,9,43.056522,65.4,18,63,NA,NA,NA,NA
11/4/15,0.018118,0.032,13,30,34.309524,68.8,9,66,NA,NA,NA,NA
11/5/15,0.008235,0.011,20,10,31.920833,45.4,10,42,18.2,0,18.2,64
11/6/15,0.010118,0.014,10,13,20.369565,34.8,23,32,NA,NA,NA,NA
11/7/15,0.018706,0.023,23,21,17.283333,31.4,6,29,NA,NA,NA,NA
11/8/15,0.011353,0.027,9,25,18.108333,46.2,19,43,3.9,0,3.9,16
11/8/15,0.011353,0.027,9,25,18.108333,46.2,19,43,5.7,0,5.7,24
11/9/15,0.016235,0.02,10,19,31.943478,58.2,9,55,NA,NA,NA,NA
11/10/15,0.023765,0.027,11,25,15.891667,31.3,7,29,NA,NA,NA,NA
11/11/15,0.011941,0.022,9,20,13.885714,23.5,17,22,2.2,0,2.2,9
11/11/15,0.011941,0.022,9,20,13.885714,23.5,17,22,2.8,0,2.8,12
11/12/15,0.013,0.021,22,19,25.768421,41.2,10,39,NA,NA,NA,NA
11/13/15,0.022529,0.026,9,24,13.504762,32.2,7,30,NA,NA,NA,NA
11/14/15,0.021647,0.03,10,28,11.413043,23.1,22,22,2.2,0,2.2,9
11/14/15,0.021647,0.03,10,28,11.413043,23.1,22,22,2.3,0,2.3,10
11/15/15,0.015176,0.024,9,22,24.273913,39.9,23,37,NA,NA,NA,NA
11/16/15,0.012588,0.027,9,25,40.704545,56.2,19,53,NA,NA,NA,NA
11/17/15,0.015176,0.025,9,23,20.745,40.6,0,38,4.7,0,4.7,20
11/17/15,0.015176,0.025,9,23,20.745,40.6,0,38,5.3,0,5.3,22
11/18/15,0.023118,0.025,16,23,18.83913,34.4,6,32,NA,NA,NA,NA
11/19/15,0.019529,0.022,11,20,17.195833,24.8,21,23,NA,NA,NA,NA
11/20/15,0.014765,0.027,9,25,19.252174,44.4,19,42,3.2,0,3.2,13
11/20/15,0.014765,0.027,9,25,19.252174,44.4,19,42,3.8,0,3.8,16
11/21/15,0.023824,0.027,10,25,14.5,31.1,0,29,NA,NA,NA,NA
11/22/15,0.024765,0.028,22,26,12.666667,27.3,2,25,NA,NA,NA,NA
11/23/15,0.011353,0.026,8,24,20.1,47.1,21,44,3.2,0,3.2,13
11/23/15,0.011353,0.026,8,24,20.1,47.1,21,44,3.3,0,3.3,14
11/24/15,0.007765,0.019,9,18,36.104762,46.6,4,43,NA,NA,NA,NA
11/25/15,0.011941,0.022,9,20,32.190476,48.4,8,45,NA,NA,NA,NA
11/26/15,0.008412,0.022,9,20,35.86087,51.4,18,48,2.6,0,2.6,11
11/27/15,0.008529,0.016,10,15,36.904348,63,10,61,NA,NA,NA,NA
11/28/15,0.007294,0.01,19,9,26.65,37.7,14,35,NA,NA,NA,NA
11/29/15,0.013,0.017,21,16,12.783333,35.9,18,33,9.5,0,9.5,40
11/29/15,0.013,0.017,21,16,12.783333,35.9,18,33,4.4,0,4.4,18
11/30/15,0.006412,0.011,7,10,25.082609,38.4,22,36,NA,NA,NA,NA
12/1/15,0.013706,0.018,10,17,22.483333,35,0,33,NA,NA,NA,NA
12/2/15,0.005471,0.014,23,13,21.204167,26.3,11,25,7,0,7,29
12/2/15,0.005471,0.014,23,13,21.204167,26.3,11,25,10.7,0,10.7,45
12/3/15,0.017,0.021,8,19,14.222222,17.5,17,16,NA,NA,NA,NA
12/4/15,0.007882,0.02,9,19,24.579167,37.1,19,35,NA,NA,NA,NA
12/5/15,0.006667,0.013,8,12,28.5875,40,20,38,15.5,0,15.5,58
12/5/15,0.006667,0.013,8,12,28.5875,40,20,38,18.3,0,18.3,64
12/6/15,0.003412,0.008,8,7,31.626316,40.4,23,38,NA,NA,NA,NA
12/7/15,0.009,0.012,20,11,34.514286,46.3,17,43,NA,NA,NA,NA
12/8/15,0.005882,0.015,8,14,27.921739,46.9,21,43,12.5,0,12.5,52
12/8/15,0.005882,0.015,8,14,27.921739,46.9,21,43,18.5,0,18.5,64
12/9/15,0.023909,0.025,12,23,30.418182,52,6,49,NA,NA,NA,NA
12/10/15,0.001455,0.006,13,6,34.5,53.4,18,50,NA,NA,NA,NA
12/11/15,0.002294,0.005,8,5,40.182609,44.3,17,42,22.9,0,22.9,74
12/11/15,0.002294,0.005,8,5,40.182609,44.3,17,42,27.2,0,27.2,83
12/12/15,0.005118,0.011,9,10,40.173913,54,18,51,NA,NA,NA,NA
12/13/15,0.003706,0.005,8,5,36.5375,55.2,12,52,NA,NA,NA,NA
12/14/15,0.017706,0.026,22,24,17.691667,31,15,29,10.2,0,10.2,43
12/14/15,0.017706,0.026,22,24,17.691667,31,15,29,16.5,0,16.5,60
12/15/15,0.010588,0.017,7,16,10.925,26.6,7,25,NA,NA,NA,NA
12/16/15,0.009529,0.013,7,12,13.695833,19.6,14,18,NA,NA,NA,NA
12/17/15,0.001294,0.007,23,6,25.15,33.2,18,31,4.1,0,4.1,17
12/17/15,0.001294,0.007,23,6,25.15,33.2,18,31,6.2,0,6.2,26
12/18/15,0.018353,0.021,19,19,13.634783,20.1,1,19,NA,NA,NA,NA
12/19/15,0.019647,0.026,8,24,12.070833,20.3,23,19,NA,NA,NA,NA
12/20/15,0.009882,0.021,8,19,21.425,38.1,22,36,9.9,0,9.9,41
12/20/15,0.009882,0.021,8,19,21.425,38.1,22,36,10.1,0,10.1,42
12/21/15,0.017353,0.019,8,18,28.352174,45.7,5,42,NA,NA,NA,NA
12/22/15,0.005353,0.008,9,7,26.675,35.2,7,33,NA,NA,NA,NA
12/23/15,0.009,0.012,18,11,19.183333,28.4,17,26,3.6,0,3.6,15
12/23/15,0.009,0.012,18,11,19.183333,28.4,17,26,8.9,0,8.9,37
12/24/15,0.003588,0.012,7,11,16.469565,28.1,18,26,NA,NA,NA,NA
12/25/15,0.006647,0.015,23,14,18.641667,27.8,23,25,NA,NA,NA,NA
12/26/15,0.024647,0.027,7,25,8.325,24.9,0,23,3.2,0,3.2,13
12/26/15,0.024647,0.027,7,25,8.325,24.9,0,23,4,0,4,17
12/27/15,0.011529,0.02,23,19,13.265217,22.1,5,21,NA,NA,NA,NA
12/28/15,0.023824,0.03,20,28,10.7375,19.6,14,18,NA,NA,NA,NA
12/29/15,0.006824,0.016,7,15,18.995833,31.3,16,29,4.2,0,4.2,18
12/29/15,0.006824,0.016,7,15,18.995833,31.3,16,29,5.3,0,5.3,22
12/30/15,0.005882,0.008,13,7,18.156522,22.1,17,21,NA,NA,NA,NA
12/31/15,0.0197,0.02,12,19,16.9,23.1,7,22,NA,NA,NA,NA
1/1/16,0.021412,0.025,13,23,12.841667,32.2,23,30,5,0,5,21
1/1/16,0.021412,0.025,13,23,12.841667,32.2,23,30,5.7,0,5.7,24
1/2/16,0.010412,0.024,9,22,23.908696,44,20,42,NA,NA,NA,NA
1/3/16,0.017412,0.026,11,24,26.195833,44.8,2,42,NA,NA,NA,NA
1/4/16,0.025471,0.027,8,25,12.443478,27.4,0,25,3.1,0,3.1,13
1/4/16,0.025471,0.027,8,25,12.443478,27.4,0,25,3.2,0,3.2,13
1/5/16,0.009118,0.022,8,20,23.334783,47.8,20,44,NA,NA,NA,NA
1/6/16,0.003941,0.009,8,8,44.5,56.3,6,53,NA,NA,NA,NA
1/7/16,0.001,0.003,7,3,51.990476,57.7,18,54,15.7,0,15.7,59
1/7/16,0.001,0.003,7,3,51.990476,57.7,18,54,23.5,0,23.5,75
1/8/16,0.007059,0.013,23,12,36.156522,42.8,0,40,NA,NA,NA,NA
