date,particulate matter,pm2.5,pm5,particulate matter pollution,fine particulates,isPartial,particulate matter,air pollution,fine particles,fine inhalable particles,particle pollution,isPartial,particulate matter,wildfires,power plants,industrial pollution,organic carbon,isPartial,particulate matter,traffic,traffic emission,tailpipe,sulfate,isPartial,particulate matter,black carbon,elemental carbon,soot,smog,isPartial,particulate matter,haze,code orange,code red,air pollution alert,isPartial,particulate matter,grey,blue,pink,asthma,isPartial,particulate matter,respiratory illness,respiratory infection,lung disease,bronchitis,isPartial,particulate matter,chronic obstructive pulmonary disease,COPD,lung cancer,cardiovascular disease,isPartial,particulate matter,premature death,Rapid heart rate,rapid pulse,rapid breathing,isPartial,particulate matter,asthma attack,coughing,arrhythmia,wheezing,isPartial,particulate matter,chest tightness,shortness of breath,throat irritation,inhaler use,isPartial,particulate matter,childhood asthma,pediatric asthma,isPartial,particulate matter,pm2.5,pm5,particulate matter pollution,fine particulates,isPartial,particulate matter,air pollution,fine particles,fine inhalable particles,particle pollution,isPartial,particulate matter,wildfires,power plants,industrial pollution,organic carbon,isPartial,particulate matter,traffic,traffic emission,tailpipe,sulfate,isPartial,particulate matter,black carbon,elemental carbon,soot,smog,isPartial,particulate matter,haze,code orange,code red,air pollution alert,isPartial,particulate matter,grey,blue,pink,asthma,isPartial,particulate matter,respiratory illness,respiratory infection,lung disease,bronchitis,isPartial,particulate matter,chronic obstructive pulmonary disease,COPD,lung cancer,cardiovascular disease,isPartial,particulate matter,premature death,Rapid heart rate,rapid pulse,rapid breathing,isPartial,particulate matter,asthma attack,coughing,arrhythmia,wheezing,isPartial,particulate matter,chest tightness,shortness of breath,throat irritation,inhaler use,isPartial,particulate matter,childhood asthma,pediatric asthma,isPartial,particulate matter,pm2.5,pm5,particulate matter pollution,fine particulates,isPartial,particulate matter,air pollution,fine particles,fine inhalable particles,particle pollution,isPartial,particulate matter,wildfires,power plants,industrial pollution,organic carbon,isPartial,particulate matter,traffic,traffic emission,tailpipe,sulfate,isPartial,particulate matter,black carbon,elemental carbon,soot,smog,isPartial,particulate matter,haze,code orange,code red,air pollution alert,isPartial,particulate matter,grey,blue,pink,asthma,isPartial,particulate matter,respiratory illness,respiratory infection,lung disease,bronchitis,isPartial,particulate matter,chronic obstructive pulmonary disease,COPD,lung cancer,cardiovascular disease,isPartial,particulate matter,premature death,Rapid heart rate,rapid pulse,rapid breathing,isPartial,particulate matter,asthma attack,coughing,arrhythmia,wheezing,isPartial,particulate matter,chest tightness,shortness of breath,throat irritation,inhaler use,isPartial,particulate matter,childhood asthma,pediatric asthma,isPartial
2011-12-13,0,0,0,0,0,False,0,31,0,0,0,False,0,0,10,0,0,False,0,58,0,0,5,False,0,0,0,0,36,False,0,19,29,19,0,False,0,6,54,21,1,False,0,0,0,0,16,False,0,0,31,31,15,False,0,0,0,0,0,False,0,0,39,0,0,False,0,28,28,0,0,False,0,0,0,False,0,0,0,0,0,False,0,95,0,0,0,False,0,0,23,0,0,False,0,19,0,0,2,False,0,0,0,0,34,False,0,16,16,40,0,False,0,5,67,16,2,False,0,0,12,12,29,False,0,0,16,36,0,False,0,0,0,0,0,False,0,0,39,0,0,False,0,25,25,0,0,False,0,0,0,False,0,0,0,0,0,False,0,52,0,0,0,False,0,0,4,0,0,False,0,19,0,0,4,False,0,0,0,0,21,False,0,26,7,11,0,False,0,9,66,19,2,False,0,0,0,10,43,False,0,0,20,35,10,False,0,0,0,0,40,False,0,0,27,0,11,False,0,18,18,0,0,False,0,0,0,False
2011-12-14,0,0,0,0,0,False,0,31,0,0,0,False,0,0,0,0,0,False,0,44,0,0,3,False,0,0,0,0,0,False,0,46,20,26,0,False,0,6,60,22,1,False,0,0,11,0,11,False,0,0,16,39,16,False,0,0,0,0,47,False,0,0,50,20,20,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,24,0,0,0,False,0,15,0,0,0,False,0,12,0,0,5,False,0,0,0,0,34,False,16,41,0,32,0,False,0,7,66,14,1,False,0,0,12,0,42,False,16,0,21,24,0,False,0,0,0,0,0,False,16,0,16,16,0,False,0,25,50,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,5,0,0,False,0,24,0,1,3,False,0,0,0,0,21,False,0,22,0,7,0,False,0,8,67,21,2,False,0,0,10,0,29,False,0,0,41,31,0,False,0,0,0,0,0,False,0,11,11,22,0,False,0,0,36,0,0,False,0,0,0,False
2011-12-15,0,0,0,0,0,False,0,96,0,0,0,False,0,0,0,0,10,False,0,26,0,0,5,False,0,0,0,0,0,False,0,53,20,33,0,False,0,6,54,20,2,False,0,0,0,0,22,False,0,0,16,32,0,False,0,0,0,0,0,False,0,0,100,20,20,False,0,0,29,0,0,False,0,0,0,False,0,44,0,0,0,False,0,0,0,0,0,False,0,15,15,0,0,False,0,19,0,0,2,False,0,0,0,35,0,False,0,65,0,24,0,False,0,6,63,13,1,False,0,0,0,24,54,False,0,0,32,26,0,False,0,0,0,0,0,False,0,0,32,0,0,False,0,25,25,0,0,False,0,0,0,False,64,0,0,0,0,False,0,0,0,0,0,False,0,0,9,0,0,False,1,22,0,0,2,False,21,43,0,43,21,False,0,22,0,30,0,False,0,6,65,24,1,False,10,0,10,0,34,False,10,0,26,46,10,False,0,0,81,0,0,False,11,0,27,11,11,False,18,18,18,0,0,False,83,0,0,False
2011-12-16,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,40,0,0,3,False,0,0,0,37,37,False,0,41,0,20,0,False,0,10,61,20,2,False,0,0,22,0,28,False,0,0,49,33,0,False,0,0,48,0,0,False,0,0,51,0,0,False,0,29,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,50,0,0,0,False,0,0,0,0,32,False,0,19,0,0,7,False,0,0,0,0,37,False,0,60,0,51,0,False,0,6,66,15,1,False,0,0,12,0,31,False,0,0,25,44,0,False,0,0,0,0,0,False,0,0,34,17,0,False,0,0,26,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,5,5,0,0,False,0,26,0,0,2,False,0,22,0,22,0,False,0,11,8,11,0,False,0,9,65,22,1,False,0,0,10,0,25,False,0,0,21,42,0,False,0,0,0,0,0,False,0,0,39,0,0,False,0,0,18,18,0,False,0,0,0,False
2011-12-17,0,0,0,0,0,False,0,0,0,0,0,False,0,12,0,0,0,False,0,42,0,0,3,False,0,43,0,0,0,False,0,94,23,35,0,False,0,6,57,22,1,False,0,0,19,13,32,False,0,0,0,19,19,False,0,0,0,0,0,False,0,24,95,0,47,False,0,0,34,0,0,False,0,0,0,False,0,0,56,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,14,0,0,1,False,0,0,0,44,0,False,0,31,0,42,0,False,0,6,71,23,1,False,0,0,0,15,53,False,0,0,30,31,0,False,0,0,56,0,0,False,0,0,31,0,20,False,0,0,0,0,32,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,5,0,0,False,0,27,0,1,3,False,0,0,0,0,25,False,0,43,0,26,0,False,0,10,63,27,1,False,0,0,0,0,28,False,0,0,12,30,12,False,0,0,0,0,0,False,0,0,32,0,38,False,0,21,0,0,0,False,0,0,0,False
2011-12-18,0,0,0,0,0,False,0,38,0,0,0,False,0,0,13,0,0,False,0,16,0,0,2,False,0,0,0,0,0,False,0,65,25,36,0,False,0,9,61,21,1,False,0,0,13,13,13,False,0,0,20,19,0,False,0,0,0,0,0,False,0,0,37,49,24,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,30,0,0,0,False,0,0,19,0,0,False,0,10,0,0,3,False,0,44,0,45,45,False,0,31,0,62,0,False,0,8,68,20,2,False,0,0,0,0,38,False,0,0,20,20,0,False,0,0,0,0,0,False,0,20,81,0,0,False,0,0,32,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,14,0,0,3,False,0,0,0,0,0,False,0,27,0,13,0,False,0,10,72,23,1,False,0,0,12,12,29,False,0,0,12,19,0,False,0,0,0,0,0,False,0,13,46,0,0,False,0,0,22,0,0,False,0,0,0,False
2011-12-19,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,36,0,0,3,False,0,36,0,0,36,False,0,53,20,40,0,False,0,7,53,23,2,False,0,0,11,11,33,False,0,0,32,0,0,False,0,0,0,0,0,False,0,0,50,20,20,False,0,28,43,0,0,False,0,0,0,False,0,0,0,0,0,False,0,48,0,0,0,False,0,15,15,0,0,False,0,15,0,0,1,False,0,0,0,35,35,False,0,33,16,41,0,False,0,6,70,13,1,False,0,0,12,12,84,False,0,0,16,64,0,False,0,0,44,0,0,False,0,0,48,32,16,False,0,0,26,0,25,False,0,0,0,False,0,0,0,0,0,False,0,26,0,0,0,False,0,0,5,0,0,False,0,15,0,0,1,False,0,21,0,0,42,False,0,19,7,7,0,False,0,7,71,21,1,False,0,0,10,10,24,False,0,0,20,15,0,False,0,0,0,0,0,False,0,0,33,0,22,False,0,0,18,0,18,False,0,0,0,False
2011-12-20,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,37,0,0,3,False,0,0,0,0,0,False,0,39,20,33,0,False,0,8,58,25,2,False,0,0,11,0,54,False,0,0,16,47,16,False,0,0,0,0,0,False,0,20,69,0,0,False,0,0,28,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,16,0,0,False,0,16,0,1,4,False,0,0,0,0,0,False,0,74,0,41,0,False,0,6,74,14,1,False,0,0,0,0,30,False,0,0,16,56,0,False,0,0,0,0,0,False,0,16,16,16,33,False,0,0,26,0,0,False,0,0,0,False,62,0,0,0,0,False,0,26,0,0,0,False,0,4,4,0,0,False,1,22,0,0,1,False,21,0,0,0,21,False,0,22,0,22,0,False,0,7,67,25,1,False,10,9,9,0,38,False,10,0,30,25,10,False,0,0,0,0,0,False,11,0,37,32,11,False,18,35,35,0,0,False,81,0,0,False
2011-12-21,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,46,0,0,2,False,0,0,0,0,37,False,0,27,20,40,0,False,0,7,59,21,1,False,0,0,11,22,33,False,0,0,16,49,16,False,0,0,0,0,0,False,0,0,40,20,0,False,0,0,29,0,0,False,0,0,0,False,45,0,0,0,0,False,25,25,0,0,0,False,16,0,16,0,0,False,1,38,0,0,3,False,36,0,0,72,36,False,17,17,17,34,0,False,0,6,73,17,2,False,12,0,0,19,25,False,16,0,17,77,0,False,45,0,0,0,0,False,17,0,84,0,17,False,26,52,26,0,0,False,45,0,0,False,0,0,0,0,0,False,0,27,0,0,0,False,0,0,5,0,0,False,0,24,0,0,1,False,0,22,0,22,22,False,0,15,0,23,0,False,0,9,64,25,1,False,0,0,10,10,15,False,0,0,37,37,0,False,0,0,0,0,0,False,0,0,45,11,11,False,0,18,0,0,0,False,0,0,0,False
2011-12-22,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,81,0,0,3,False,0,0,0,37,38,False,0,68,41,31,0,False,0,8,61,19,2,False,0,0,0,0,100,False,0,0,25,16,0,False,0,0,49,0,0,False,0,0,51,0,31,False,0,0,59,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,17,0,0,False,0,23,0,0,1,False,0,0,0,0,76,False,0,0,27,54,0,False,0,7,62,14,1,False,0,0,26,13,33,False,0,0,17,17,0,False,0,0,0,0,0,False,0,0,26,0,18,False,0,0,28,0,28,False,0,0,0,False,0,0,0,0,0,False,28,41,0,0,0,False,0,0,5,0,0,False,0,28,0,0,2,False,0,0,0,0,45,False,8,23,8,16,0,False,0,6,65,25,1,False,0,0,10,0,61,False,0,0,32,32,0,False,0,0,0,0,43,False,0,0,58,12,11,False,0,38,0,0,0,False,0,0,0,False
2011-12-23,0,0,0,0,0,False,0,35,0,0,0,False,0,0,0,0,0,False,0,62,0,0,5,False,0,0,0,0,40,False,0,66,0,22,0,False,0,6,60,23,1,False,0,0,24,0,36,False,0,0,53,35,0,False,0,0,0,0,0,False,0,0,55,0,22,False,0,0,63,0,0,False,0,0,0,False,0,0,0,0,0,False,0,29,0,0,0,False,0,0,0,0,0,False,0,38,0,0,3,False,0,0,0,0,0,False,0,59,20,59,0,False,0,4,73,16,1,False,0,0,14,14,43,False,0,0,19,25,0,False,0,0,0,0,0,False,0,0,48,0,19,False,0,30,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,5,0,0,False,0,32,0,0,1,False,0,24,0,48,0,False,0,37,0,0,0,False,0,8,68,26,1,False,0,0,11,0,33,False,0,0,35,12,0,False,0,0,0,0,0,False,0,0,18,12,0,False,0,0,40,0,0,False,0,0,0,False
2011-12-24,0,0,0,0,0,False,0,40,0,0,0,False,0,0,0,0,0,False,0,42,0,0,4,False,0,0,0,0,0,False,0,89,39,26,0,False,0,8,61,24,2,False,0,14,0,0,35,False,0,0,41,41,0,False,0,0,0,0,0,False,0,0,26,0,0,False,0,0,37,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,15,0,0,3,False,0,0,0,52,0,False,0,62,0,0,0,False,0,8,61,17,1,False,0,0,0,18,36,False,0,0,48,24,0,False,0,0,0,0,0,False,0,0,24,24,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,19,0,0,2,False,0,0,0,0,28,False,0,39,0,0,0,False,0,8,62,26,2,False,0,0,13,0,38,False,0,0,13,13,0,False,0,0,0,0,0,False,0,0,100,0,14,False,0,0,23,0,0,False,0,0,0,False
2011-12-25,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,27,0,0,2,False,0,0,0,0,0,False,0,37,28,42,0,False,0,9,59,29,1,False,0,0,0,0,15,False,0,0,0,22,0,False,0,0,0,0,0,False,0,0,28,0,28,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,15,0,0,2,False,0,0,0,0,60,False,0,42,0,0,0,False,0,7,62,17,0,False,0,0,0,0,0,False,0,0,27,41,0,False,0,0,0,0,0,False,0,0,28,0,0,False,0,0,43,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,7,0,0,False,0,12,0,1,2,False,0,31,0,0,63,False,0,44,0,11,0,False,0,8,58,28,0,False,0,0,0,0,21,False,0,0,23,61,0,False,0,0,0,0,0,False,0,16,24,0,16,False,0,0,26,0,0,False,0,0,0,False
2011-12-26,0,0,0,0,0,False,0,0,0,0,0,False,0,13,13,0,0,False,0,56,0,0,2,False,0,0,0,43,0,False,0,55,0,23,0,False,0,7,62,25,2,False,0,0,0,0,19,False,0,0,0,38,19,False,0,0,0,0,0,False,0,0,71,0,36,False,0,34,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,21,0,1,2,False,0,0,0,0,0,False,0,33,22,44,0,False,0,6,73,13,1,False,0,0,0,0,32,False,0,0,65,32,0,False,0,0,0,0,0,False,0,22,43,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,6,0,0,0,False,0,22,0,1,3,False,0,0,0,0,0,False,0,18,0,9,0,False,0,8,63,25,0,False,0,0,12,12,42,False,0,0,0,13,0,False,0,0,0,0,0,False,0,13,33,14,0,False,0,0,0,0,0,False,0,0,0,False
2011-12-27,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,56,0,0,2,False,0,0,0,37,0,False,0,50,0,40,0,False,0,4,62,21,2,False,0,0,11,0,44,False,0,0,16,40,16,False,0,0,0,0,0,False,0,0,30,20,20,False,0,0,29,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,39,0,0,0,False,0,0,0,39,0,False,0,64,18,18,0,False,0,5,78,19,2,False,0,0,13,0,27,False,0,0,24,36,0,False,0,0,0,0,0,False,0,18,54,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,28,0,0,0,False,0,0,9,0,0,False,0,26,0,0,2,False,0,22,0,0,22,False,0,54,0,8,0,False,0,9,70,27,1,False,0,0,0,10,50,False,0,0,37,11,0,False,0,0,0,0,0,False,0,0,33,12,11,False,0,0,0,18,0,False,0,0,0,False
2011-12-28,0,0,0,0,0,False,0,31,0,0,0,False,0,0,11,0,0,False,0,35,0,0,2,False,0,0,0,0,36,False,0,61,20,0,0,False,0,7,57,24,2,False,0,0,11,11,27,False,0,0,16,16,16,False,0,0,0,0,0,False,0,0,50,20,40,False,0,0,43,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,17,False,0,19,0,0,2,False,0,0,0,0,77,False,0,45,18,53,0,False,0,6,77,16,1,False,0,0,0,0,78,False,0,0,17,41,17,False,0,0,0,0,0,False,0,0,35,17,18,False,0,28,55,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,21,0,0,1,False,0,0,0,0,44,False,0,34,8,11,0,False,0,9,67,27,2,False,0,0,0,10,35,False,0,0,21,16,0,False,0,0,0,0,0,False,0,0,23,11,0,False,0,19,28,0,0,False,0,0,0,False
2011-12-29,0,0,0,0,0,False,0,31,0,0,0,False,0,0,11,0,0,False,0,43,0,0,2,False,0,0,0,0,37,False,0,87,20,33,0,False,0,6,61,22,1,False,0,0,11,11,33,False,0,0,24,16,0,False,0,0,0,0,48,False,0,0,40,0,20,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,17,0,0,0,False,0,12,0,0,3,False,0,0,0,39,0,False,0,63,18,36,0,False,0,7,77,15,1,False,0,0,0,27,13,False,0,0,23,76,18,False,0,0,48,0,0,False,0,18,35,18,0,False,0,56,56,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,27,0,0,2,False,0,0,0,0,22,False,0,19,8,12,0,False,0,8,70,24,1,False,0,0,10,10,72,False,0,0,43,49,11,False,0,0,0,0,0,False,0,12,46,12,0,False,0,0,19,19,0,False,0,0,0,False
2011-12-30,0,0,0,0,0,False,0,0,0,0,0,False,0,0,11,0,0,False,0,53,0,0,0,False,0,37,0,0,0,False,0,81,20,20,0,False,0,7,69,21,1,False,0,0,11,0,39,False,0,0,16,24,0,False,0,0,0,0,47,False,0,0,41,0,20,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,28,0,0,0,False,0,0,18,0,0,False,0,18,0,0,2,False,0,0,0,0,0,False,0,0,0,19,0,False,0,9,73,17,1,False,0,0,0,0,41,False,0,0,19,56,0,False,0,0,0,0,0,False,0,0,37,19,0,False,0,29,0,0,29,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,26,0,0,2,False,0,22,0,0,0,False,0,16,0,20,0,False,0,6,70,24,2,False,0,0,10,10,31,False,0,0,22,22,11,False,0,0,0,0,0,False,0,0,35,0,29,False,0,38,0,0,0,False,0,0,0,False
2011-12-31,0,0,0,0,0,False,0,0,0,0,0,False,0,12,12,0,0,False,0,22,0,0,2,False,0,42,0,0,41,False,0,53,23,45,0,False,0,5,65,22,2,False,0,0,25,0,37,False,0,0,27,27,18,False,0,0,0,0,0,False,0,0,57,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,32,0,0,0,False,0,0,20,0,0,False,0,13,0,0,5,False,0,0,0,46,0,False,0,54,0,22,0,False,0,10,82,21,1,False,0,0,0,0,24,False,0,0,21,49,42,False,0,0,0,0,0,False,0,21,96,21,21,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,20,0,0,2,False,0,25,0,25,25,False,0,35,0,13,0,False,0,11,75,27,1,False,0,0,11,0,40,False,0,0,24,36,0,False,0,0,0,0,0,False,0,0,19,13,13,False,0,0,21,0,0,False,0,0,0,False
2012-01-01,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,31,0,0,0,False,0,0,0,0,44,False,0,41,25,24,0,False,0,5,58,21,1,False,0,0,13,13,33,False,0,0,29,0,39,False,0,0,58,0,0,False,0,25,37,25,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,13,0,0,2,False,0,0,0,51,0,False,0,36,0,47,0,False,0,7,76,19,1,False,0,0,0,0,17,False,0,0,46,46,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,36,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,12,0,0,False,0,14,0,0,1,False,0,0,0,0,28,False,0,29,0,10,0,False,0,7,64,23,1,False,0,0,0,13,31,False,0,0,13,33,13,False,0,0,0,0,0,False,0,14,36,14,0,False,0,23,0,0,0,False,0,0,0,False
2012-01-02,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,29,0,0,3,False,0,0,0,0,0,False,0,86,0,20,0,False,0,8,61,23,1,False,0,0,0,0,16,False,0,0,0,24,0,False,0,0,0,0,0,False,0,0,80,20,20,False,0,0,29,0,0,False,0,0,0,False,0,0,0,0,0,False,0,28,0,0,0,False,0,0,18,0,0,False,0,14,0,0,3,False,0,40,0,40,40,False,0,19,0,28,0,False,0,6,68,15,1,False,0,0,27,0,48,False,0,0,18,30,0,False,0,0,0,0,0,False,0,18,55,0,0,False,0,29,29,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,22,0,1,2,False,0,0,0,23,0,False,0,36,0,8,0,False,0,7,64,21,0,False,0,0,10,0,26,False,0,0,22,11,0,False,0,0,0,0,0,False,0,0,29,0,0,False,0,19,39,0,0,False,0,0,0,False
2012-01-03,0,0,0,0,0,False,0,29,0,0,0,False,0,0,10,0,0,False,0,42,0,0,5,False,0,0,0,0,0,False,0,46,0,28,0,False,0,5,56,22,2,False,0,0,0,20,70,False,0,15,37,15,15,False,0,0,44,0,0,False,0,0,46,18,74,False,0,0,26,0,0,False,0,0,0,False,0,0,0,0,0,False,0,24,0,0,0,False,0,0,0,0,0,False,0,15,0,0,3,False,0,35,0,35,71,False,0,41,0,49,0,False,0,9,87,10,1,False,0,0,0,12,36,False,0,0,54,53,16,False,0,0,0,0,0,False,0,16,48,0,0,False,0,25,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,25,0,0,0,False,0,0,4,0,4,False,0,27,0,0,1,False,0,21,0,0,0,False,0,25,7,7,0,False,0,8,65,20,1,False,0,0,9,0,66,False,0,0,15,30,0,False,0,0,0,0,0,False,0,11,37,11,11,False,0,17,52,0,0,False,0,0,0,False
2012-01-04,0,0,0,0,0,False,0,44,0,0,0,False,0,0,10,0,0,False,0,28,0,0,3,False,0,0,0,0,34,False,0,65,19,19,0,False,0,6,53,16,1,False,0,0,0,0,20,False,0,0,15,22,0,False,0,0,0,0,0,False,0,0,56,19,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,23,0,0,0,False,0,0,22,0,0,False,0,18,0,0,2,False,0,0,0,33,0,False,0,46,15,15,0,False,0,7,76,14,1,False,0,0,11,11,46,False,0,0,30,35,15,False,0,0,0,0,0,False,0,0,30,0,0,False,0,0,0,0,24,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,9,0,0,False,0,21,0,0,3,False,0,0,0,0,21,False,0,14,7,7,0,False,0,9,69,21,2,False,0,0,9,0,33,False,0,0,45,35,0,False,0,0,0,0,0,False,0,11,37,0,11,False,0,0,17,0,0,False,0,0,0,False
2012-01-05,100,0,0,0,0,False,59,0,0,0,0,False,0,0,15,0,0,False,3,32,0,0,6,False,69,0,0,0,34,False,38,50,19,28,0,False,1,6,52,23,1,False,21,0,0,0,36,False,30,0,30,15,15,False,90,0,45,0,0,False,19,0,76,0,0,False,27,27,27,0,0,False,77,0,0,False,0,41,0,0,0,False,0,23,0,0,0,False,0,0,14,0,15,False,0,13,0,1,3,False,0,0,0,0,33,False,0,46,15,39,0,False,0,6,71,14,1,False,0,0,11,0,28,False,0,0,25,45,23,False,0,0,42,0,0,False,0,0,30,0,0,False,0,24,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,25,0,0,0,False,0,0,4,0,0,False,0,17,0,0,3,False,0,21,0,0,31,False,0,43,7,21,0,False,0,7,69,19,2,False,0,0,9,0,42,False,0,0,20,40,0,False,0,0,0,0,0,False,0,0,32,16,11,False,0,18,18,0,0,False,0,0,0,False
2012-01-06,0,0,0,0,0,False,0,30,0,0,0,False,0,0,0,0,0,False,0,43,0,0,4,False,0,35,0,0,35,False,0,57,19,0,0,False,0,7,57,27,2,False,0,0,10,0,31,False,0,0,0,31,0,False,0,0,45,0,0,False,0,0,77,0,0,False,0,0,28,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,15,0,0,0,False,0,19,0,0,2,False,0,34,0,0,34,False,0,40,16,32,0,False,0,7,75,19,2,False,0,0,12,23,64,False,0,0,15,26,15,False,0,0,0,0,0,False,0,0,16,16,0,False,0,0,49,0,0,False,0,0,0,False,0,0,0,0,0,False,0,51,0,0,0,False,0,0,7,0,0,False,0,18,0,0,1,False,0,0,0,0,0,False,0,22,7,11,0,False,0,6,67,24,1,False,0,0,9,0,67,False,0,0,40,25,0,False,0,0,0,0,0,False,0,21,38,0,11,False,0,27,0,0,0,False,0,0,0,False
2012-01-07,0,0,0,0,0,False,0,33,0,0,0,False,0,0,11,0,0,False,0,25,0,0,4,False,0,0,0,0,79,False,0,64,22,21,0,False,0,9,62,19,1,False,0,0,24,12,35,False,0,0,0,26,17,False,0,0,0,0,0,False,0,0,65,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,10,0,0,1,False,0,0,0,0,0,False,0,48,0,0,0,False,0,6,80,19,1,False,0,0,0,14,35,False,0,0,25,25,0,False,0,0,0,0,0,False,0,0,56,0,38,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,10,0,0,False,0,12,0,0,2,False,0,24,0,0,24,False,0,33,8,0,0,False,0,10,73,27,1,False,0,0,0,11,32,False,0,0,23,23,0,False,0,0,0,0,0,False,0,0,37,12,0,False,0,0,0,0,0,False,0,0,0,False
2012-01-08,0,0,0,0,0,False,0,33,0,0,0,False,0,0,11,0,11,False,0,14,0,0,3,False,0,0,0,0,0,False,0,70,21,21,0,False,0,7,100,25,1,False,0,0,12,0,46,False,0,0,0,25,17,False,0,0,50,0,50,False,0,21,43,0,0,False,0,30,30,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,10,0,0,4,False,0,0,0,39,0,False,0,64,0,27,0,False,0,9,100,18,1,False,0,0,0,13,27,False,0,0,27,44,0,False,0,0,0,0,0,False,0,0,45,0,27,False,0,0,0,28,0,False,0,0,0,False,0,0,0,0,0,False,0,29,0,0,0,False,0,5,0,0,0,False,0,12,0,0,1,False,0,0,0,0,0,False,0,29,8,16,0,False,0,9,92,23,0,False,0,0,0,22,43,False,0,0,17,34,0,False,0,0,0,0,0,False,0,12,36,0,12,False,0,0,20,0,0,False,0,0,0,False
