date,ozone,discover,clothes,isPartial,ozone,headache,smoke,cough,chest pain,isPartial,ozone,shoes,lung cancer,traffic,copd,isPartial,ozone,code red,haze,shortness of breath,inhaler,isPartial,ozone,air pollution,coughing,respiratory infection,smog,isPartial,ozone,power plants,lung disease,arrhythmia,code orange,isPartial,ozone,sulfate,no2,heart murmur,chest tightness,isPartial,ozone,cardiovascular disease,irregular heartbeat,o3,snoring,isPartial,ozone,tailpipe,organic carbon,nitrogen dioxide,rapid heart rate,isPartial,ozone,asthma,rapid breathing,inhaler use,bronchitis,isPartial,ozone,difficulty breathing,soot,throat irritation,chronic obstructive pulmonary disease,isPartial,ozone,wheezing,air pollutant,wildfires,respiratory illness,isPartial,ozone,premature death,bronchiolitis,black carbon,smoggy,isPartial,ozone,asthma attack,particulate matter,pm2.5,air pollution alert,isPartial,ozone,childhood asthma,elemental carbon,fine inhalable particles,fine particles,isPartial,ozone,fine particulates,industrial pollution,lung irritation,n02,isPartial,ozone,nitrogen oxides,oxides of nitrogen,traffic emission,particle pollution,isPartial,ozone,particulate matter pollution,pediatric asthma,pm5,rapid pulse,isPartial,ozone,traffic exposure,isPartial
2008-01-27,0,34,42,FALSE,0,34,51,34,17,FALSE,0,82,4,11,4,FALSE,0,0,25,0,0,FALSE,0,0,32,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,31,0,FALSE,0,0,0,32,0,FALSE,0,0,0,0,0,FALSE,0,24,0,0,24,FALSE,0,0,0,0,0,FALSE,0,31,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,FALSE
2008-01-28,5,16,44,FALSE,11,16,27,11,22,FALSE,2,68,2,28,2,FALSE,16,16,16,0,0,FALSE,21,0,63,0,21,FALSE,20,0,0,0,0,FALSE,20,20,0,19,0,FALSE,21,0,0,0,21,FALSE,20,0,0,0,20,FALSE,15,31,0,0,31,FALSE,21,0,0,0,0,FALSE,20,0,0,0,0,FALSE,21,0,21,0,0,FALSE,21,0,0,0,0,FALSE,21,0,0,0,0,FALSE,20,0,0,0,0,FALSE,20,0,0,0,0,FALSE,20,0,0,0,0,FALSE,20,0,FALSE
2008-01-29,5,16,48,FALSE,11,21,27,11,11,FALSE,2,65,2,19,0,FALSE,16,0,16,0,0,FALSE,20,20,0,0,0,FALSE,19,19,0,0,0,FALSE,19,29,19,0,0,FALSE,20,20,0,0,0,FALSE,19,0,0,0,0,FALSE,15,23,0,0,23,FALSE,20,0,0,0,0,FALSE,19,0,0,0,0,FALSE,20,0,0,20,0,FALSE,20,0,0,0,0,FALSE,20,0,0,0,0,FALSE,19,0,0,0,0,FALSE,19,0,0,0,0,FALSE,19,0,0,0,0,FALSE,19,0,FALSE
2008-01-30,0,16,55,FALSE,0,11,22,16,0,FALSE,0,66,5,21,0,FALSE,0,16,16,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,20,0,FALSE,0,20,0,29,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,23,0,0,15,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,FALSE
2008-01-31,11,28,34,FALSE,22,22,39,22,11,FALSE,5,72,4,25,0,FALSE,32,0,0,16,0,FALSE,42,0,0,0,0,FALSE,20,20,20,0,0,FALSE,20,61,0,0,0,FALSE,42,22,0,0,0,FALSE,30,0,0,0,20,FALSE,31,32,0,0,16,FALSE,42,0,0,0,0,FALSE,20,0,0,0,0,FALSE,42,0,21,0,0,FALSE,42,0,0,0,0,FALSE,42,0,0,0,0,FALSE,20,0,0,0,0,FALSE,20,0,0,0,0,FALSE,30,0,0,0,0,FALSE,20,0,FALSE
2008-02-01,0,29,41,FALSE,0,18,59,24,12,FALSE,0,66,5,29,4,FALSE,0,0,0,0,0,FALSE,0,0,22,0,0,FALSE,0,0,0,0,0,FALSE,0,21,0,0,0,FALSE,0,22,23,0,0,FALSE,0,0,0,0,0,FALSE,0,16,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,FALSE
2008-02-02,9,52,44,FALSE,17,0,44,35,18,FALSE,4,47,0,6,0,FALSE,25,25,25,0,0,FALSE,33,0,0,0,0,FALSE,31,31,0,31,0,FALSE,31,0,0,0,0,FALSE,33,33,0,33,0,FALSE,31,0,0,0,0,FALSE,24,49,0,0,0,FALSE,33,0,0,33,0,FALSE,31,0,0,0,0,FALSE,33,0,0,0,0,FALSE,33,0,0,0,0,FALSE,33,0,0,0,0,FALSE,31,0,0,0,0,FALSE,31,0,0,0,0,FALSE,31,0,0,0,0,FALSE,31,0,FALSE
2008-02-03,9,22,44,FALSE,18,18,27,36,0,FALSE,4,86,4,15,0,FALSE,26,0,26,0,0,FALSE,34,0,34,0,0,FALSE,32,31,0,0,0,FALSE,32,32,0,0,0,FALSE,34,0,0,0,0,FALSE,32,32,0,0,0,FALSE,25,25,0,0,25,FALSE,34,0,0,0,0,FALSE,32,31,0,0,0,FALSE,34,0,34,0,0,FALSE,34,0,0,0,0,FALSE,34,0,0,0,0,FALSE,32,0,0,0,0,FALSE,32,0,0,0,0,FALSE,32,0,0,0,0,FALSE,32,0,FALSE
2008-02-04,0,20,54,FALSE,0,17,45,23,0,FALSE,0,66,10,19,0,FALSE,0,0,33,0,17,FALSE,0,0,0,22,22,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,32,0,0,24,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,FALSE
2008-02-05,5,27,27,FALSE,11,11,16,32,22,FALSE,2,52,2,24,0,FALSE,16,32,16,16,0,FALSE,20,0,20,0,0,FALSE,19,0,0,0,0,FALSE,19,19,0,19,0,FALSE,20,0,0,0,20,FALSE,19,0,0,0,0,FALSE,15,23,0,0,76,FALSE,20,0,0,0,0,FALSE,19,0,0,0,0,FALSE,20,0,0,0,0,FALSE,20,20,0,0,0,FALSE,20,0,0,0,0,FALSE,19,0,0,0,0,FALSE,19,0,0,0,0,FALSE,19,0,0,0,0,FALSE,19,0,FALSE
2008-02-06,5,24,76,FALSE,11,16,43,38,0,FALSE,2,58,0,21,2,FALSE,16,0,32,0,16,FALSE,21,21,20,0,0,FALSE,20,58,0,0,0,FALSE,20,39,0,19,0,FALSE,21,0,0,0,0,FALSE,20,0,0,0,0,FALSE,15,15,0,0,15,FALSE,21,0,0,0,0,FALSE,20,0,0,0,0,FALSE,21,0,0,0,0,FALSE,21,0,0,0,0,FALSE,21,0,0,0,0,FALSE,20,0,0,0,0,FALSE,20,0,0,0,0,FALSE,20,0,0,0,0,FALSE,20,0,FALSE
2008-02-07,6,25,42,FALSE,11,11,28,28,0,FALSE,2,64,0,17,2,FALSE,16,0,17,0,0,FALSE,21,21,0,21,21,FALSE,20,0,0,0,0,FALSE,20,20,0,20,0,FALSE,21,0,21,0,0,FALSE,20,0,20,0,0,FALSE,16,24,0,16,0,FALSE,21,0,0,0,0,FALSE,20,0,0,0,20,FALSE,21,0,0,0,0,FALSE,21,21,0,0,0,FALSE,21,0,0,0,0,FALSE,20,0,0,0,0,FALSE,20,0,0,0,0,FALSE,20,0,0,0,0,FALSE,20,0,FALSE
2008-02-08,6,41,53,FALSE,12,12,53,47,12,FALSE,3,45,3,25,0,FALSE,17,0,17,0,17,FALSE,22,22,0,0,0,FALSE,21,0,0,0,21,FALSE,21,21,21,0,0,FALSE,22,0,0,0,0,FALSE,21,21,0,0,0,FALSE,17,25,0,17,33,FALSE,22,0,0,0,0,FALSE,21,0,0,0,0,FALSE,22,0,0,0,0,FALSE,22,0,0,0,0,FALSE,22,0,0,0,0,FALSE,21,0,0,0,0,FALSE,21,0,0,0,0,FALSE,21,0,0,0,0,FALSE,21,0,FALSE
2008-02-09,0,13,78,FALSE,0,17,35,26,17,FALSE,0,76,4,13,0,FALSE,0,0,51,0,0,FALSE,0,33,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,33,0,0,49,FALSE,0,0,0,0,0,FALSE,0,24,0,0,24,FALSE,0,0,33,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,33,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,FALSE
2008-02-10,17,26,57,FALSE,35,18,35,26,0,FALSE,7,83,4,13,0,FALSE,51,0,39,0,0,FALSE,66,0,67,34,0,FALSE,32,0,0,0,0,FALSE,32,32,0,0,0,FALSE,66,0,0,0,34,FALSE,47,0,0,0,0,FALSE,49,100,0,0,0,FALSE,66,0,0,0,0,FALSE,32,0,0,0,0,FALSE,66,0,0,0,0,FALSE,66,0,0,0,0,FALSE,66,0,0,0,0,FALSE,32,0,0,0,0,FALSE,32,0,0,0,0,FALSE,47,0,0,0,0,FALSE,32,0,FALSE
2008-02-11,5,14,46,FALSE,11,22,43,44,0,FALSE,2,58,5,23,2,FALSE,16,0,0,0,16,FALSE,21,42,20,0,0,FALSE,19,0,19,0,0,FALSE,19,0,19,0,0,FALSE,21,0,0,0,20,FALSE,19,0,0,0,0,FALSE,15,30,0,0,15,FALSE,21,0,0,0,0,FALSE,19,0,0,19,0,FALSE,21,0,0,20,0,FALSE,21,0,0,0,0,FALSE,21,0,0,0,0,FALSE,19,0,0,0,0,FALSE,19,0,0,0,0,FALSE,19,0,0,0,0,FALSE,19,0,FALSE
2008-02-12,5,35,45,FALSE,11,11,16,21,11,FALSE,2,68,5,22,0,FALSE,16,0,16,0,0,FALSE,20,20,20,20,20,FALSE,19,0,0,0,0,FALSE,19,0,0,0,0,FALSE,20,0,0,0,20,FALSE,19,19,0,0,0,FALSE,15,45,0,0,23,FALSE,20,0,0,0,0,FALSE,19,0,0,0,0,FALSE,20,0,0,0,0,FALSE,20,0,0,0,0,FALSE,20,0,0,0,0,FALSE,19,0,0,0,0,FALSE,19,0,0,0,0,FALSE,19,0,0,0,0,FALSE,19,0,FALSE
2008-02-13,8,16,48,FALSE,16,16,21,27,11,FALSE,3,58,0,29,2,FALSE,24,32,24,0,0,FALSE,30,20,20,0,20,FALSE,29,19,0,0,0,FALSE,29,0,0,0,0,FALSE,30,0,0,0,20,FALSE,26,0,19,0,0,FALSE,23,23,0,0,30,FALSE,30,0,0,0,0,FALSE,29,0,0,0,0,FALSE,30,0,0,0,0,FALSE,30,0,0,0,0,FALSE,30,0,0,0,0,FALSE,29,0,0,0,0,FALSE,29,0,0,0,0,FALSE,26,0,0,0,0,FALSE,29,0,FALSE
2008-02-14,6,26,49,FALSE,12,23,57,29,12,FALSE,2,50,0,23,2,FALSE,17,17,17,17,0,FALSE,22,0,0,22,0,FALSE,21,0,0,0,0,FALSE,21,41,0,0,0,FALSE,22,0,0,0,0,FALSE,21,0,0,0,0,FALSE,16,40,0,0,16,FALSE,22,0,0,0,0,FALSE,21,0,0,0,0,FALSE,22,0,22,0,0,FALSE,22,0,0,0,0,FALSE,22,0,0,0,0,FALSE,21,0,0,0,0,FALSE,21,0,0,0,0,FALSE,21,0,0,0,0,FALSE,21,0,FALSE
2008-02-15,12,37,55,FALSE,25,12,19,12,0,FALSE,5,58,0,28,3,FALSE,36,0,37,0,18,FALSE,47,0,0,0,0,FALSE,0,22,0,0,22,FALSE,0,22,0,0,0,FALSE,47,23,0,0,0,FALSE,44,0,0,0,0,FALSE,35,17,0,0,43,FALSE,47,0,0,0,0,FALSE,0,22,0,0,0,FALSE,47,23,0,0,0,FALSE,47,0,0,0,0,FALSE,47,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,44,0,0,0,0,FALSE,0,0,FALSE
2008-02-16,0,27,63,FALSE,0,18,36,36,0,FALSE,0,50,0,13,4,FALSE,0,26,0,0,0,FALSE,0,0,34,0,0,FALSE,32,0,32,0,0,FALSE,32,0,32,0,0,FALSE,0,0,0,0,0,FALSE,32,0,0,0,0,FALSE,0,38,0,0,38,FALSE,0,0,0,0,0,FALSE,32,0,0,0,0,FALSE,0,0,34,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,32,0,0,0,0,FALSE,32,0,0,0,0,FALSE,32,0,0,0,0,FALSE,32,0,FALSE
2008-02-17,0,27,54,FALSE,0,36,72,36,18,FALSE,0,90,0,13,8,FALSE,0,0,53,0,0,FALSE,0,0,0,0,34,FALSE,32,32,0,0,32,FALSE,32,32,0,0,32,FALSE,0,0,0,0,0,FALSE,32,0,0,0,0,FALSE,0,51,0,0,51,FALSE,0,0,0,0,0,FALSE,32,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,32,0,0,0,0,FALSE,32,0,0,0,0,FALSE,32,0,0,0,0,FALSE,32,0,FALSE
2008-02-18,0,34,40,FALSE,0,11,57,34,23,FALSE,0,75,7,21,2,FALSE,0,17,42,0,17,FALSE,0,22,33,22,22,FALSE,0,0,21,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,22,FALSE,0,0,0,0,0,FALSE,0,40,0,0,32,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,FALSE
2008-02-19,5,22,46,FALSE,11,16,33,33,0,FALSE,2,64,2,19,3,FALSE,16,0,0,0,16,FALSE,21,0,21,0,0,FALSE,20,20,0,0,0,FALSE,20,30,0,20,0,FALSE,21,0,0,0,42,FALSE,19,0,0,0,0,FALSE,15,15,0,0,15,FALSE,21,0,20,0,0,FALSE,20,0,0,20,0,FALSE,21,0,0,0,0,FALSE,21,0,0,0,0,FALSE,21,0,0,0,0,FALSE,20,0,0,0,0,FALSE,20,0,0,0,0,FALSE,19,0,0,0,0,FALSE,20,0,FALSE
2008-02-20,11,19,68,FALSE,22,22,33,11,0,FALSE,5,62,2,21,5,FALSE,32,0,0,0,0,FALSE,42,0,21,0,0,FALSE,20,0,19,0,19,FALSE,20,20,0,0,0,FALSE,42,0,0,0,0,FALSE,30,0,0,0,19,FALSE,31,15,0,0,31,FALSE,42,0,0,0,0,FALSE,20,0,0,0,0,FALSE,42,0,0,0,0,FALSE,42,0,0,0,0,FALSE,42,0,0,0,0,FALSE,20,0,0,0,0,FALSE,20,0,0,0,0,FALSE,30,0,0,0,0,FALSE,20,0,FALSE
2008-02-21,0,13,43,FALSE,0,22,22,38,0,FALSE,0,48,7,27,2,FALSE,0,0,0,0,0,FALSE,0,0,21,0,0,FALSE,0,0,19,0,19,FALSE,0,19,19,0,0,FALSE,0,0,0,0,41,FALSE,0,0,0,0,0,FALSE,0,31,0,0,15,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,FALSE
2008-02-22,6,34,48,FALSE,11,0,40,40,23,FALSE,2,44,5,22,2,FALSE,17,17,34,0,0,FALSE,22,0,44,0,0,FALSE,31,0,0,0,0,FALSE,31,21,0,0,0,FALSE,22,0,0,0,0,FALSE,27,0,0,0,0,FALSE,16,32,0,0,32,FALSE,22,0,0,0,0,FALSE,31,0,0,0,0,FALSE,22,0,0,0,0,FALSE,22,0,0,0,0,FALSE,22,0,0,0,0,FALSE,31,0,0,0,0,FALSE,31,0,0,0,0,FALSE,27,0,0,0,0,FALSE,31,0,FALSE
2008-02-23,0,29,67,FALSE,0,17,25,68,17,FALSE,0,85,0,34,4,FALSE,0,25,25,0,0,FALSE,0,0,32,0,0,FALSE,30,0,0,0,0,FALSE,30,0,0,0,0,FALSE,0,0,0,0,0,FALSE,30,0,0,0,0,FALSE,0,24,0,0,24,FALSE,0,0,32,0,0,FALSE,30,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,30,0,0,0,0,FALSE,30,0,0,0,0,FALSE,30,0,0,0,0,FALSE,30,0,FALSE
2008-02-24,0,47,47,FALSE,0,34,43,43,0,FALSE,0,73,0,13,4,FALSE,0,0,100,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,62,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,24,0,0,48,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,FALSE
2008-02-25,5,33,46,FALSE,11,27,38,11,0,FALSE,2,61,5,22,0,FALSE,16,16,16,16,0,FALSE,21,21,0,0,41,FALSE,20,20,0,0,0,FALSE,20,20,0,0,0,FALSE,21,0,0,0,21,FALSE,20,0,0,0,0,FALSE,15,15,0,0,0,FALSE,21,0,0,0,0,FALSE,20,0,0,0,0,FALSE,21,0,0,21,0,FALSE,21,0,0,0,0,FALSE,21,0,0,0,0,FALSE,20,0,0,0,0,FALSE,20,0,0,0,0,FALSE,20,0,0,0,0,FALSE,20,0,FALSE
2008-02-26,5,32,40,FALSE,11,32,27,11,11,FALSE,2,41,5,31,2,FALSE,16,16,0,16,0,FALSE,20,20,20,0,0,FALSE,28,0,0,0,0,FALSE,28,19,0,0,0,FALSE,20,0,0,0,0,FALSE,25,0,0,0,0,FALSE,15,22,0,0,22,FALSE,20,0,0,0,0,FALSE,28,0,0,0,0,FALSE,20,0,0,20,0,FALSE,20,0,0,0,0,FALSE,20,0,0,0,0,FALSE,28,0,0,0,0,FALSE,28,0,0,0,0,FALSE,25,0,0,0,0,FALSE,28,0,FALSE
2008-02-27,11,13,53,FALSE,21,37,0,16,21,FALSE,5,56,5,17,0,FALSE,31,0,16,16,0,FALSE,40,0,0,0,0,FALSE,38,19,0,0,0,FALSE,38,38,19,0,0,FALSE,40,0,0,0,20,FALSE,32,0,19,0,0,FALSE,30,45,0,0,15,FALSE,40,0,0,0,0,FALSE,38,0,0,0,0,FALSE,40,0,0,20,0,FALSE,40,0,0,0,0,FALSE,40,0,0,0,0,FALSE,38,0,0,0,0,FALSE,38,0,0,0,0,FALSE,32,0,0,0,0,FALSE,38,0,FALSE
2008-02-28,6,20,36,FALSE,11,0,51,28,0,FALSE,2,59,7,20,2,FALSE,16,17,25,17,17,FALSE,21,0,0,21,21,FALSE,20,0,20,0,0,FALSE,20,0,0,0,0,FALSE,21,0,0,0,0,FALSE,20,0,0,0,0,FALSE,16,16,0,0,24,FALSE,21,0,21,0,0,FALSE,20,0,0,0,0,FALSE,21,0,0,0,0,FALSE,21,0,0,0,0,FALSE,21,0,0,0,0,FALSE,20,0,0,0,0,FALSE,20,0,0,0,0,FALSE,20,0,0,0,0,FALSE,20,0,FALSE
2008-02-29,0,20,38,FALSE,0,23,52,29,0,FALSE,0,62,8,31,2,FALSE,0,0,17,0,0,FALSE,0,22,0,0,0,FALSE,21,0,0,0,0,FALSE,21,21,0,0,0,FALSE,0,22,0,0,0,FALSE,21,0,0,0,0,FALSE,0,33,0,0,33,FALSE,0,0,0,0,0,FALSE,21,0,0,0,0,FALSE,0,0,0,22,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,21,0,0,0,0,FALSE,21,0,0,0,0,FALSE,21,0,0,0,0,FALSE,21,0,FALSE
2008-03-01,0,35,61,FALSE,0,17,44,26,18,FALSE,0,73,4,19,0,FALSE,0,0,0,0,26,FALSE,0,0,67,0,0,FALSE,0,32,0,0,0,FALSE,0,32,0,32,0,FALSE,0,0,0,0,34,FALSE,0,0,0,0,0,FALSE,0,50,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,FALSE
2008-03-02,0,18,100,FALSE,0,36,46,27,18,FALSE,0,84,4,21,0,FALSE,0,0,54,27,0,FALSE,0,0,35,0,0,FALSE,0,0,0,0,0,FALSE,0,33,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,33,0,0,FALSE,0,26,0,0,26,FALSE,0,0,0,0,0,FALSE,0,0,0,33,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,FALSE
2008-03-03,0,11,50,FALSE,0,11,28,22,22,FALSE,0,63,2,25,2,FALSE,0,0,0,0,0,FALSE,0,0,42,0,0,FALSE,0,0,0,0,0,FALSE,0,0,20,0,0,FALSE,0,0,21,0,0,FALSE,0,0,0,0,0,FALSE,0,23,0,0,15,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,FALSE
2008-03-04,5,18,50,FALSE,10,16,26,10,10,FALSE,2,59,4,27,3,FALSE,15,0,0,0,0,FALSE,20,0,20,0,20,FALSE,19,0,19,0,0,FALSE,19,19,0,0,0,FALSE,20,0,0,0,20,FALSE,19,0,0,0,0,FALSE,15,0,0,0,15,FALSE,20,0,0,0,0,FALSE,19,0,0,0,0,FALSE,20,0,20,0,0,FALSE,20,0,0,0,0,FALSE,20,0,0,0,0,FALSE,19,0,0,0,0,FALSE,19,0,0,0,0,FALSE,19,0,0,0,0,FALSE,19,0,FALSE
2008-03-05,0,21,46,FALSE,0,11,32,38,21,FALSE,0,69,2,10,3,FALSE,0,0,32,16,16,FALSE,0,0,0,20,0,FALSE,39,19,0,0,19,FALSE,39,19,19,0,0,FALSE,0,0,0,0,0,FALSE,39,0,0,0,0,FALSE,0,23,0,0,15,FALSE,0,0,0,0,0,FALSE,39,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,39,0,0,0,0,FALSE,39,0,0,0,0,FALSE,39,0,0,0,0,FALSE,39,0,FALSE
2008-03-06,8,20,51,FALSE,17,0,11,23,11,FALSE,4,65,7,19,2,FALSE,25,33,33,0,0,FALSE,32,21,21,22,0,FALSE,20,0,20,0,0,FALSE,20,0,0,20,0,FALSE,32,0,0,0,21,FALSE,27,0,0,0,20,FALSE,24,32,0,0,16,FALSE,32,0,0,0,0,FALSE,20,0,0,0,0,FALSE,32,0,0,0,0,FALSE,32,21,0,0,0,FALSE,32,0,0,0,0,FALSE,20,0,0,0,0,FALSE,20,0,0,0,0,FALSE,27,0,0,0,0,FALSE,20,0,FALSE
2008-03-07,11,17,43,FALSE,23,11,34,23,0,FALSE,5,61,7,31,2,FALSE,33,17,0,0,17,FALSE,43,22,0,0,22,FALSE,0,0,21,0,0,FALSE,0,0,0,21,0,FALSE,43,0,0,0,22,FALSE,41,0,0,0,21,FALSE,32,16,0,0,16,FALSE,43,0,0,0,0,FALSE,0,21,0,0,0,FALSE,43,0,0,0,0,FALSE,43,0,0,0,0,FALSE,43,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,41,0,0,0,0,FALSE,0,0,FALSE
2008-03-08,8,28,52,FALSE,16,32,49,32,0,FALSE,3,94,0,19,0,FALSE,24,0,0,0,0,FALSE,31,0,0,31,0,FALSE,0,0,29,0,0,FALSE,0,0,0,0,0,FALSE,31,0,0,0,0,FALSE,29,0,0,0,0,FALSE,23,0,0,0,0,FALSE,31,0,0,0,0,FALSE,0,0,0,0,0,FALSE,31,0,0,0,0,FALSE,31,0,0,0,0,FALSE,31,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,29,0,0,0,0,FALSE,0,0,FALSE
2008-03-09,0,44,87,FALSE,0,35,44,18,0,FALSE,0,79,4,26,4,FALSE,0,0,26,0,0,FALSE,0,0,33,0,0,FALSE,0,31,0,0,0,FALSE,0,31,0,0,0,FALSE,0,0,0,0,33,FALSE,0,0,0,0,0,FALSE,0,37,25,0,25,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,33,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,FALSE
2008-03-10,6,14,39,FALSE,11,22,22,11,11,FALSE,2,60,0,21,0,FALSE,16,0,16,16,16,FALSE,21,0,21,0,0,FALSE,20,20,20,0,0,FALSE,20,40,0,0,0,FALSE,21,0,0,21,21,FALSE,20,0,0,0,0,FALSE,16,0,0,0,23,FALSE,21,0,0,0,0,FALSE,20,0,0,0,0,FALSE,21,0,0,0,0,FALSE,21,0,0,0,0,FALSE,21,0,0,0,0,FALSE,20,0,0,0,0,FALSE,20,0,0,0,0,FALSE,20,0,0,0,0,FALSE,20,0,FALSE
2008-03-11,0,19,55,FALSE,0,16,33,27,11,FALSE,0,75,2,18,5,FALSE,0,0,16,0,0,FALSE,0,21,0,0,31,FALSE,0,0,20,20,20,FALSE,0,30,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,15,0,0,23,FALSE,0,0,21,0,0,FALSE,0,0,0,0,0,FALSE,0,0,21,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,FALSE
2008-03-12,6,22,42,FALSE,11,11,51,11,0,FALSE,2,51,2,17,2,FALSE,16,0,0,0,0,FALSE,21,21,42,0,0,FALSE,20,0,20,0,0,FALSE,20,20,0,20,0,FALSE,21,0,21,0,21,FALSE,20,0,0,0,0,FALSE,16,16,0,0,24,FALSE,21,0,0,0,0,FALSE,20,0,0,0,0,FALSE,21,0,0,21,0,FALSE,21,0,0,0,0,FALSE,21,0,0,0,0,FALSE,20,0,0,0,0,FALSE,20,0,0,0,0,FALSE,20,0,0,0,0,FALSE,20,0,FALSE
2008-03-13,6,23,49,FALSE,12,0,46,23,0,FALSE,2,53,7,19,2,FALSE,17,0,0,17,0,FALSE,22,22,22,22,0,FALSE,21,0,0,0,0,FALSE,21,21,0,0,0,FALSE,22,0,0,0,0,FALSE,21,0,0,0,0,FALSE,16,0,0,0,16,FALSE,22,0,0,0,0,FALSE,21,21,0,0,0,FALSE,22,0,0,0,0,FALSE,22,22,0,0,0,FALSE,22,0,0,0,0,FALSE,21,0,0,0,0,FALSE,21,0,0,0,0,FALSE,21,0,0,0,0,FALSE,21,0,FALSE
