date,particulate matter,pm2.5,pm5,particulate matter pollution,fine particulates,isPartial,particulate matter,air pollution,fine particles,fine inhalable particles,particle pollution,isPartial,particulate matter,wildfires,power plants,industrial pollution,organic carbon,isPartial,particulate matter,traffic,traffic emission,tailpipe,sulfate,isPartial,particulate matter,black carbon,elemental carbon,soot,smog,isPartial,particulate matter,haze,code orange,code red,air pollution alert,isPartial,particulate matter,grey,blue,pink,asthma,isPartial,particulate matter,respiratory illness,respiratory infection,lung disease,bronchitis,isPartial,particulate matter,chronic obstructive pulmonary disease,COPD,lung cancer,cardiovascular disease,isPartial,particulate matter,premature death,Rapid heart rate,rapid pulse,rapid breathing,isPartial,particulate matter,asthma attack,coughing,arrhythmia,wheezing,isPartial,particulate matter,chest tightness,shortness of breath,throat irritation,inhaler use,isPartial,particulate matter,childhood asthma,pediatric asthma,isPartial
2013-10-12,0,0,0,0,0,False,0,0,0,0,0,False,0,0,40,0,0,False,0,3,0,0,0,False,0,0,0,0,0,False,0,52,0,20,0,False,0,15,75,25,1,False,0,0,0,13,38,False,0,0,32,21,0,False,0,0,0,0,0,False,0,14,79,0,0,False,0,0,24,0,0,False,0,0,0,False
2013-10-13,0,0,0,0,0,False,0,0,0,0,0,False,0,0,40,0,0,False,0,2,0,0,0,False,0,0,0,0,0,False,0,13,0,27,0,False,0,15,61,24,1,False,0,0,0,19,26,False,0,21,64,42,21,False,0,0,0,0,0,False,0,14,58,0,14,False,0,0,36,0,0,False,0,0,0,False
2013-10-14,0,0,0,0,0,False,0,0,0,0,0,False,0,0,34,0,0,False,0,4,0,0,0,False,0,25,0,0,25,False,0,33,0,11,0,False,0,18,60,23,2,False,0,0,0,0,64,False,0,0,27,36,0,False,0,47,0,0,0,False,0,18,37,0,18,False,0,0,20,0,0,False,0,0,0,False
2013-10-15,0,0,0,0,0,False,0,74,0,0,0,False,0,0,49,0,0,False,0,4,0,0,0,False,0,24,0,24,24,False,0,11,0,16,0,False,0,16,64,22,2,False,0,0,11,0,26,False,0,0,61,88,0,False,0,0,0,0,0,False,0,0,42,12,0,False,0,20,20,0,0,False,0,0,0,False
2013-10-16,0,0,0,0,0,False,0,48,0,0,0,False,0,0,0,0,0,False,0,3,0,0,1,False,0,24,0,24,24,False,0,21,21,21,0,False,0,15,64,21,2,False,0,0,11,0,16,False,0,0,52,35,0,False,0,0,0,0,0,False,0,12,60,0,12,False,0,0,20,0,0,False,0,0,0,False
2013-10-17,0,0,0,0,0,False,0,24,0,0,0,False,0,64,48,0,0,False,0,5,0,0,0,False,0,0,0,24,0,False,0,32,11,21,0,False,0,14,64,20,1,False,0,0,10,15,31,False,0,0,26,68,17,False,0,45,0,0,0,False,0,0,53,12,12,False,0,0,29,0,0,False,0,0,0,False
2013-10-18,0,0,0,0,0,False,0,51,0,0,0,False,0,0,0,0,34,False,0,6,0,0,0,False,0,0,0,25,0,False,0,28,11,22,0,False,0,14,66,24,2,False,0,0,11,22,27,False,0,18,36,36,18,False,0,48,0,0,96,False,0,19,37,12,0,False,0,0,0,0,0,False,0,0,0,False
2013-10-19,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,39,False,0,2,0,0,0,False,0,28,0,0,0,False,0,19,0,26,0,False,0,16,74,31,2,False,0,0,12,25,12,False,0,0,41,42,0,False,0,0,54,0,0,False,0,14,71,0,28,False,0,0,47,0,23,False,0,0,0,False
2013-10-20,0,0,0,0,0,False,0,59,0,0,0,False,0,40,0,0,0,False,0,4,0,0,0,False,0,0,0,0,0,False,0,26,20,27,0,False,0,11,69,28,1,False,0,0,13,13,44,False,0,0,0,31,0,False,0,0,0,0,0,False,0,0,29,14,0,False,0,0,0,0,0,False,0,0,0,False
2013-10-21,0,78,0,0,0,False,25,25,0,0,0,False,33,0,67,0,0,False,0,4,0,0,0,False,24,0,0,0,48,False,11,44,11,0,0,False,0,14,61,25,2,False,11,0,27,0,69,False,18,0,53,80,0,False,47,0,94,0,47,False,12,12,73,0,24,False,20,20,40,0,0,False,84,0,0,False
2013-10-22,0,0,0,0,0,False,0,74,0,0,0,False,0,33,0,0,0,False,0,3,0,0,1,False,0,0,0,0,24,False,0,33,0,11,0,False,0,9,64,20,3,False,0,0,16,11,42,False,0,0,61,26,18,False,0,0,0,0,0,False,0,12,66,12,12,False,0,20,100,0,0,False,0,0,0,False
2013-10-23,0,0,0,0,0,False,0,62,0,0,0,False,0,33,67,0,33,False,0,4,0,0,0,False,0,0,0,0,49,False,0,44,11,22,0,False,0,14,70,18,1,False,0,0,21,11,53,False,0,0,35,53,0,False,0,0,47,0,0,False,0,12,36,12,12,False,0,20,30,0,0,False,0,0,0,False
2013-10-24,0,79,0,0,0,False,0,0,0,0,0,False,0,0,85,0,34,False,0,4,0,0,0,False,0,25,0,0,100,False,0,11,0,17,0,False,0,27,71,21,1,False,0,0,11,11,76,False,0,0,72,36,0,False,0,0,0,0,0,False,0,0,55,24,25,False,0,0,20,0,0,False,0,0,0,False
2013-10-25,0,0,0,0,0,False,0,79,0,0,0,False,0,35,70,0,0,False,0,4,0,0,0,False,0,0,0,0,26,False,0,29,12,12,0,False,0,17,78,22,2,False,0,0,11,11,17,False,0,0,46,56,37,False,0,0,0,0,0,False,0,0,32,13,0,False,0,32,21,0,21,False,0,0,0,False
2013-10-26,0,0,0,0,0,False,0,30,0,0,0,False,0,0,0,0,0,False,0,4,0,0,0,False,0,30,0,60,30,False,0,47,13,14,0,False,0,13,70,18,2,False,0,0,20,0,20,False,0,0,0,0,0,False,0,0,0,0,58,False,0,0,60,30,15,False,0,0,25,0,24,False,0,0,0,False
2013-10-27,93,0,0,0,0,False,0,0,0,0,0,False,0,40,0,0,0,False,0,3,0,0,1,False,0,0,0,0,29,False,0,33,13,13,0,False,0,13,70,23,2,False,13,0,0,0,38,False,21,0,0,32,21,False,56,0,0,0,0,False,14,0,36,0,22,False,24,0,48,0,0,False,0,0,0,False
2013-10-28,0,0,0,0,0,False,0,60,0,0,0,False,0,0,49,0,32,False,0,4,0,0,1,False,0,0,0,0,24,False,0,21,16,27,0,False,0,13,71,21,2,False,0,0,15,16,10,False,0,0,43,60,0,False,0,0,45,0,0,False,0,12,18,0,12,False,0,0,59,0,0,False,0,0,0,False
2013-10-29,0,0,0,0,0,False,24,49,0,0,0,False,33,0,33,0,0,False,0,3,0,0,1,False,24,0,0,0,0,False,11,38,0,32,0,False,0,11,60,21,4,False,10,0,21,0,31,False,17,0,78,26,26,False,46,0,0,0,0,False,12,12,41,12,12,False,20,39,0,0,0,False,82,0,0,False
2013-10-30,0,0,0,0,0,False,0,0,0,0,0,False,0,0,33,0,0,False,0,5,0,0,1,False,0,24,0,0,0,False,0,27,0,16,0,False,0,13,64,15,3,False,0,0,0,0,79,False,0,0,70,52,35,False,0,0,46,0,0,False,0,12,54,12,24,False,0,0,20,0,0,False,0,0,0,False
2013-10-31,0,0,0,0,0,False,0,0,0,0,0,False,0,0,68,0,0,False,0,6,0,0,0,False,0,0,0,0,37,False,0,39,11,22,0,False,0,12,64,21,2,False,0,0,11,11,43,False,0,0,72,63,0,False,0,0,0,0,0,False,0,0,49,12,12,False,0,0,31,0,0,False,0,0,0,False
2013-11-01,0,0,0,0,0,False,0,26,0,0,0,False,0,0,0,0,0,False,0,4,0,0,1,False,0,0,0,0,0,False,0,23,0,34,0,False,0,11,73,19,1,False,0,0,11,0,17,False,0,0,46,65,18,False,0,0,0,0,0,False,0,0,38,13,0,False,0,21,21,0,0,False,0,0,0,False
2013-11-02,0,0,0,0,0,False,0,0,0,0,0,False,0,0,39,0,0,False,0,3,0,0,0,False,0,0,0,29,0,False,0,52,0,19,0,False,0,13,66,21,1,False,0,0,13,13,37,False,0,0,84,21,0,False,0,0,0,0,0,False,0,0,36,14,0,False,0,0,24,0,24,False,0,0,0,False
2013-11-03,0,0,0,0,0,False,0,29,0,0,0,False,0,0,0,0,0,False,0,4,0,0,1,False,0,0,0,58,0,False,0,20,13,26,0,False,0,9,68,21,2,False,0,0,0,0,51,False,0,0,32,21,0,False,0,0,0,0,0,False,0,0,36,29,14,False,0,47,24,0,0,False,0,0,0,False
2013-11-04,0,0,0,0,0,False,0,73,0,0,0,False,0,0,33,0,0,False,0,3,0,0,0,False,0,24,0,0,24,False,0,16,11,27,0,False,0,10,65,18,2,False,0,0,10,0,21,False,0,17,35,52,17,False,0,0,0,0,0,False,0,12,18,12,12,False,0,20,20,0,20,False,0,0,0,False
2013-11-05,0,0,0,0,0,False,0,48,0,0,0,False,0,0,48,0,0,False,0,4,0,0,1,False,0,24,0,0,24,False,0,37,0,32,0,False,0,11,67,19,2,False,0,0,10,10,21,False,0,0,85,86,0,False,0,0,0,0,0,False,0,0,41,12,12,False,0,19,19,0,0,False,0,0,0,False
2013-11-06,0,0,0,0,0,False,0,24,0,0,0,False,0,0,80,0,32,False,0,4,0,0,0,False,0,0,0,23,35,False,0,42,0,11,0,False,0,10,62,23,2,False,0,0,10,10,36,False,0,0,59,51,0,False,0,0,0,0,0,False,0,12,52,35,23,False,0,19,38,0,0,False,0,0,0,False
2013-11-07,0,0,0,0,0,False,0,36,0,0,0,False,0,0,64,0,32,False,0,3,0,0,1,False,0,0,0,0,47,False,0,32,11,16,0,False,0,11,66,19,3,False,0,0,21,10,61,False,0,0,51,60,26,False,0,45,0,0,0,False,0,0,23,18,0,False,0,19,19,0,0,False,0,0,0,False
2013-11-08,0,0,0,0,0,False,0,0,0,0,0,False,0,0,33,0,0,False,0,5,0,0,1,False,0,0,0,25,0,False,0,22,11,11,0,False,0,12,65,22,2,False,0,0,11,11,32,False,0,18,27,71,0,False,0,0,0,0,0,False,0,12,12,0,12,False,0,0,20,0,0,False,0,0,0,False
2013-11-09,0,0,0,0,0,False,28,28,0,0,0,False,38,0,0,0,0,False,0,4,0,0,0,False,28,0,0,28,28,False,13,25,0,0,0,False,0,12,71,20,3,False,12,0,12,0,61,False,20,0,40,20,0,False,54,0,53,0,0,False,14,0,62,14,14,False,23,0,23,0,0,False,96,0,0,False
2013-11-10,0,0,0,0,0,False,0,0,0,0,0,False,0,0,77,0,38,False,0,3,0,0,0,False,0,28,0,0,28,False,0,25,0,13,0,False,0,11,62,24,2,False,0,0,24,0,55,False,0,0,61,30,20,False,0,0,0,0,54,False,0,0,0,14,14,False,0,0,0,0,0,False,0,0,0,False
2013-11-11,0,0,0,0,0,False,0,23,0,0,0,False,0,0,32,0,0,False,0,4,0,0,0,False,0,46,0,0,0,False,0,36,0,21,0,False,0,8,63,22,3,False,0,10,10,10,35,False,0,0,50,42,0,False,0,44,0,0,44,False,0,11,29,0,17,False,0,0,19,0,0,False,0,0,0,False
2013-11-12,0,0,0,0,0,False,0,24,0,0,0,False,0,0,63,0,0,False,0,4,0,0,0,False,0,23,0,0,23,False,0,11,0,26,0,False,0,11,64,19,2,False,0,0,41,20,46,False,0,0,17,51,17,False,0,0,0,0,0,False,0,23,23,0,12,False,0,19,0,0,0,False,0,0,0,False
2013-11-13,0,75,0,0,0,False,0,36,0,0,0,False,0,32,32,0,32,False,0,4,0,0,1,False,0,0,0,0,24,False,0,53,11,11,0,False,0,13,69,21,2,False,0,0,21,0,26,False,0,0,26,43,0,False,0,0,0,0,0,False,0,12,53,0,12,False,0,0,20,0,0,False,0,0,0,False
2013-11-14,0,0,0,0,0,False,0,25,0,0,0,False,0,0,33,0,0,False,0,8,0,0,0,False,0,24,0,24,24,False,0,44,11,0,0,False,0,13,66,18,2,False,0,0,16,0,32,False,0,0,62,27,18,False,0,0,0,0,0,False,0,12,37,0,0,False,0,0,20,0,20,False,0,0,0,False
2013-11-15,0,0,0,0,0,False,0,37,0,0,0,False,0,33,33,0,0,False,0,6,0,0,0,False,0,24,0,0,48,False,0,38,11,44,0,False,0,12,58,19,3,False,0,0,11,11,53,False,0,0,35,53,0,False,0,46,0,0,0,False,0,12,18,12,12,False,0,40,20,0,0,False,0,0,0,False
2013-11-16,0,0,0,0,0,False,0,28,0,0,0,False,0,0,37,0,37,False,0,3,0,0,0,False,0,0,0,0,0,False,0,43,12,12,0,False,0,13,70,25,1,False,0,0,0,12,18,False,0,0,39,49,0,False,0,0,52,0,0,False,0,14,61,0,13,False,0,0,22,0,0,False,0,0,0,False
2013-11-17,0,0,0,0,0,False,0,27,0,0,0,False,0,0,37,0,37,False,0,3,0,0,1,False,0,0,0,54,0,False,0,36,0,24,0,False,0,11,69,23,1,False,0,0,17,0,47,False,0,0,39,58,0,False,0,0,0,0,0,False,0,26,33,0,13,False,0,22,0,0,0,False,0,0,0,False
2013-11-18,0,0,0,0,0,False,0,23,0,0,0,False,0,0,0,0,0,False,0,4,0,0,0,False,0,22,0,0,0,False,0,46,10,10,0,False,0,10,62,23,2,False,0,0,10,10,30,False,0,0,49,41,16,False,0,0,0,0,0,False,0,22,67,11,0,False,0,0,37,0,0,False,0,0,0,False
2013-11-19,0,0,0,0,0,False,23,34,0,0,0,False,31,0,62,0,0,False,0,3,0,0,1,False,23,22,0,23,22,False,10,56,0,15,0,False,0,13,67,22,3,False,0,0,15,0,54,False,0,0,33,49,16,False,0,0,0,0,0,False,0,0,67,0,11,False,0,0,37,0,0,False,78,0,0,False
2013-11-20,0,0,0,0,0,False,0,58,0,0,0,False,0,31,63,0,0,False,0,3,0,0,0,False,0,23,0,23,69,False,0,15,0,16,0,False,0,10,55,25,3,False,0,0,15,0,65,False,0,0,25,75,17,False,0,0,0,0,0,False,0,0,57,11,23,False,0,0,19,0,0,False,0,0,0,False
2013-11-21,0,0,0,0,0,False,0,24,0,0,0,False,0,0,32,0,0,False,0,4,0,0,0,False,0,23,0,23,47,False,0,26,16,32,0,False,0,12,60,20,2,False,0,0,10,10,51,False,0,0,50,85,0,False,0,0,0,0,0,False,0,11,41,0,35,False,0,0,0,0,0,False,0,0,0,False
2013-11-22,0,0,0,0,0,False,0,48,0,0,0,False,0,32,64,0,0,False,0,4,0,0,0,False,0,0,0,0,23,False,0,32,0,0,0,False,0,10,63,25,3,False,0,0,15,10,15,False,0,0,60,85,17,False,0,0,0,0,0,False,0,0,29,0,0,False,0,19,19,0,0,False,0,0,0,False
2013-11-23,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,2,0,0,0,False,0,0,0,27,0,False,0,18,12,12,0,False,0,11,69,22,1,False,0,0,23,0,47,False,0,0,68,19,0,False,0,0,0,0,0,False,0,0,40,0,0,False,0,0,0,0,0,False,0,0,0,False
2013-11-24,0,0,0,0,0,False,0,0,0,0,0,False,0,0,37,0,0,False,0,3,0,0,0,False,0,27,0,0,28,False,0,19,0,12,0,False,0,12,66,26,2,False,0,0,12,0,30,False,0,0,99,60,0,False,0,0,0,0,0,False,0,0,34,0,14,False,0,0,34,0,0,False,0,0,0,False
2013-11-25,0,0,0,0,0,False,0,0,0,0,0,False,0,0,33,0,33,False,0,5,0,0,0,False,0,0,0,0,24,False,0,22,11,16,0,False,0,12,65,23,1,False,0,0,16,0,47,False,0,17,26,26,0,False,0,0,0,0,46,False,0,12,48,0,18,False,0,0,20,0,0,False,0,0,0,False
2013-11-26,0,79,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,9,0,0,0,False,0,0,0,24,24,False,0,55,11,22,0,False,0,8,65,21,2,False,0,0,11,11,81,False,0,0,36,36,18,False,0,0,48,0,48,False,0,25,61,0,24,False,0,0,20,0,0,False,0,0,0,False
2013-11-27,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,12,0,0,0,False,0,0,0,26,0,False,0,59,12,12,0,False,0,11,67,21,2,False,0,0,0,0,46,False,0,19,47,76,0,False,0,0,0,0,50,False,0,0,39,26,26,False,0,21,0,0,0,False,0,0,0,False
2013-11-28,100,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,3,0,0,0,False,0,0,0,31,31,False,0,64,0,14,0,False,0,11,64,25,1,False,14,0,27,0,27,False,23,0,45,46,0,False,60,0,60,0,0,False,16,0,63,0,16,False,26,0,0,0,0,False,0,0,0,False
2013-11-29,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,39,False,0,4,0,0,0,False,0,0,0,0,0,False,0,71,0,19,0,False,0,11,68,27,1,False,0,0,0,12,25,False,0,0,21,41,0,False,0,0,0,0,0,False,0,0,43,0,58,False,0,0,0,0,0,False,0,0,0,False
2013-11-30,0,0,0,0,0,False,0,0,0,0,0,False,0,0,40,0,0,False,0,5,0,0,0,False,0,0,0,0,0,False,0,27,0,27,0,False,0,11,71,25,1,False,0,13,0,13,32,False,0,22,32,32,0,False,0,57,0,0,57,False,0,15,44,0,0,False,0,24,0,0,0,False,0,0,0,False
2013-12-01,0,0,0,0,0,False,0,0,0,0,0,False,0,0,37,0,37,False,0,7,0,0,1,False,0,0,0,27,0,False,0,12,12,12,0,False,0,11,59,24,1,False,0,0,35,0,35,False,0,0,19,19,19,False,0,0,0,0,0,False,0,13,60,20,13,False,0,0,22,0,0,False,0,0,0,False
2013-12-02,0,0,0,0,0,False,0,23,0,0,0,False,0,31,31,0,0,False,0,5,0,0,0,False,0,45,0,0,23,False,0,20,0,10,0,False,0,12,63,21,2,False,0,0,10,10,75,False,0,0,33,50,0,False,0,0,0,0,0,False,0,0,45,0,0,False,0,0,37,0,0,False,0,0,0,False
2013-12-03,0,0,0,0,0,False,0,24,0,0,0,False,0,0,32,0,0,False,0,4,0,0,0,False,0,0,0,0,35,False,0,47,0,10,0,False,0,13,63,22,2,False,0,0,10,0,46,False,0,0,34,84,25,False,0,0,0,0,45,False,0,0,58,0,17,False,0,38,19,0,19,False,0,0,0,False
2013-12-04,0,76,0,0,0,False,0,73,0,0,0,False,0,0,33,0,0,False,0,4,0,0,0,False,0,0,0,0,24,False,0,38,11,11,0,False,0,12,68,24,3,False,0,0,0,10,52,False,0,0,43,52,0,False,0,0,0,0,0,False,0,0,65,0,0,False,0,0,39,0,0,False,0,0,0,False
2013-12-05,0,77,0,0,0,False,0,73,0,0,0,False,0,33,33,0,33,False,0,4,0,0,0,False,0,24,0,0,24,False,0,32,0,11,0,False,0,8,61,22,2,False,0,0,31,0,73,False,0,0,35,44,0,False,0,46,0,0,0,False,0,0,30,12,24,False,0,0,20,0,0,False,0,0,0,False
2013-12-06,78,0,0,0,0,False,25,0,0,0,0,False,34,0,34,0,33,False,0,5,0,0,1,False,25,0,0,0,48,False,11,55,0,11,0,False,0,12,64,22,2,False,0,0,11,0,64,False,0,0,35,44,18,False,0,0,0,0,0,False,0,12,48,24,12,False,0,0,0,0,0,False,85,0,0,False
2013-12-07,0,0,0,0,0,False,29,29,0,0,0,False,39,0,0,0,0,False,0,3,0,0,0,False,28,0,0,0,42,False,13,32,0,26,0,False,0,12,60,27,1,False,0,0,25,0,37,False,0,0,31,31,0,False,0,0,0,0,54,False,0,0,21,14,14,False,0,47,0,0,0,False,98,0,0,False
2013-12-08,0,88,0,0,0,False,0,29,0,0,0,False,0,0,38,0,0,False,0,3,0,0,0,False,0,0,0,0,28,False,0,38,13,13,0,False,0,11,69,30,2,False,0,0,12,25,55,False,0,0,20,61,41,False,0,0,0,0,0,False,0,0,42,0,0,False,0,0,45,0,0,False,0,0,0,False
2013-12-09,0,0,0,0,0,False,0,97,0,0,0,False,0,0,0,0,32,False,0,4,0,0,1,False,0,0,0,0,0,False,0,32,11,11,0,False,0,11,63,24,2,False,0,0,21,10,26,False,0,0,34,43,26,False,0,0,0,0,0,False,0,0,77,0,23,False,0,20,29,0,0,False,0,0,0,False
2013-12-10,0,0,0,0,0,False,0,33,0,0,0,False,0,0,30,0,30,False,0,5,0,0,0,False,0,33,0,22,33,False,0,88,0,25,0,False,0,12,67,20,2,False,0,0,14,10,72,False,0,0,24,24,16,False,0,0,0,0,0,False,0,0,54,0,27,False,0,0,36,0,0,False,0,0,0,False
2013-12-11,0,68,0,0,0,False,0,65,0,0,0,False,0,0,58,0,29,False,0,6,0,0,0,False,0,0,0,0,53,False,0,53,19,24,0,False,0,10,71,22,1,False,0,0,23,9,89,False,0,0,39,54,15,False,0,0,0,0,0,False,0,11,48,11,11,False,0,0,18,0,0,False,0,0,0,False
2013-12-12,0,70,0,0,0,False,0,45,0,0,0,False,0,0,30,0,0,False,0,6,0,0,0,False,0,0,0,22,22,False,0,15,10,20,0,False,0,11,62,22,1,False,0,0,19,10,77,False,0,0,48,48,16,False,0,0,0,0,0,False,0,11,44,11,0,False,0,0,37,0,0,False,0,0,0,False
2013-12-13,72,0,0,0,0,False,0,23,0,0,0,False,0,0,31,0,31,False,0,5,0,0,0,False,0,23,0,0,23,False,0,31,21,52,0,False,0,13,76,24,1,False,10,0,10,0,60,False,16,0,33,25,16,False,44,0,88,0,0,False,11,0,74,11,11,False,19,19,19,0,0,False,0,0,0,False
2013-12-14,0,0,0,0,0,False,0,26,0,0,0,False,0,0,0,0,35,False,0,4,0,0,0,False,0,0,0,0,25,False,0,23,11,17,0,False,0,9,75,31,1,False,0,0,22,0,50,False,0,0,28,37,18,False,0,0,0,0,0,False,0,19,57,13,19,False,0,21,21,0,0,False,0,0,0,False
2013-12-15,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,2,0,0,0,False,0,0,0,0,0,False,0,47,24,24,0,False,0,12,82,37,2,False,0,0,35,0,63,False,0,0,19,0,19,False,0,0,0,0,0,False,0,0,20,13,13,False,0,0,0,0,0,False,0,0,0,False
2013-12-16,0,0,0,0,0,False,0,45,0,0,0,False,0,0,30,0,0,False,0,4,0,0,1,False,0,22,0,0,45,False,0,45,10,60,0,False,0,12,77,23,2,False,0,10,19,0,83,False,0,0,24,49,0,False,0,0,0,0,0,False,0,11,88,0,17,False,0,36,0,0,0,False,0,0,0,False
2013-12-17,0,0,0,0,0,False,0,23,0,0,0,False,0,0,0,0,30,False,0,4,0,0,0,False,0,44,0,0,67,False,0,30,10,20,0,False,0,11,77,22,2,False,0,0,10,0,73,False,0,0,48,32,16,False,0,0,0,0,0,False,0,17,39,0,11,False,0,0,18,0,0,False,0,0,0,False
2013-12-18,0,0,0,0,0,False,0,34,0,0,0,False,0,0,61,0,31,False,0,4,0,0,0,False,0,0,0,0,22,False,0,51,10,25,0,False,0,11,73,18,2,False,0,0,19,0,73,False,0,0,32,48,16,False,0,0,0,0,0,False,0,0,44,11,22,False,0,19,46,0,0,False,0,0,0,False
2013-12-19,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,66,False,0,4,0,0,0,False,0,24,0,0,0,False,0,27,11,22,0,False,0,12,71,21,1,False,0,0,21,11,69,False,0,18,26,62,18,False,0,0,0,0,0,False,0,0,36,0,24,False,0,0,0,0,0,False,0,0,0,False
2013-12-20,0,0,0,0,0,False,0,40,0,0,0,False,0,0,0,0,0,False,0,5,0,0,0,False,0,0,0,0,26,False,0,17,12,18,0,False,0,12,77,23,1,False,0,11,11,11,68,False,0,0,19,19,0,False,0,0,0,0,0,False,0,13,58,0,13,False,0,0,32,0,0,False,0,0,0,False
2013-12-21,0,0,0,0,0,False,0,0,0,0,0,False,0,0,40,0,0,False,0,6,0,0,0,False,0,0,0,30,30,False,0,100,0,40,0,False,0,10,100,25,1,False,0,0,26,0,45,False,0,0,44,43,0,False,0,0,0,0,0,False,0,15,44,0,15,False,0,0,0,0,0,False,0,0,0,False
2013-12-22,0,95,0,0,0,False,0,31,0,0,0,False,0,0,0,0,0,False,0,3,0,0,0,False,0,0,0,0,0,False,0,54,0,20,0,False,0,10,82,29,1,False,0,0,13,0,59,False,0,0,43,22,0,False,0,0,0,0,0,False,0,29,44,0,0,False,0,0,25,0,0,False,0,0,0,False
2013-12-23,0,0,0,0,0,False,0,0,0,0,0,False,0,36,36,0,0,False,0,5,0,0,0,False,0,26,0,53,27,False,0,24,0,0,0,False,0,13,74,22,2,False,0,0,17,0,69,False,0,0,57,48,0,False,0,0,0,0,0,False,0,13,66,0,26,False,0,0,22,0,0,False,0,0,0,False
2013-12-24,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,3,0,0,0,False,0,0,0,0,29,False,0,53,0,0,0,False,0,9,75,20,1,False,0,0,13,26,45,False,0,0,21,75,0,False,0,0,0,0,56,False,0,0,59,0,15,False,0,0,24,0,0,False,0,0,0,False
2013-12-25,0,0,0,0,0,False,0,0,0,0,0,False,0,0,48,0,0,False,0,1,0,0,0,False,0,0,0,35,0,False,0,32,0,16,0,False,0,10,66,28,3,False,0,0,0,0,54,False,0,0,51,38,26,False,0,0,0,0,0,False,0,0,79,0,0,False,0,29,29,0,0,False,0,0,0,False
2013-12-26,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,5,0,0,0,False,0,0,0,29,29,False,0,32,0,13,0,False,0,12,81,25,3,False,0,0,12,0,75,False,0,0,52,21,0,False,0,0,0,0,0,False,0,0,85,0,29,False,0,23,35,0,0,False,0,0,0,False
2013-12-27,0,0,0,0,0,False,0,28,0,0,0,False,0,0,0,0,0,False,0,5,0,0,0,False,0,0,0,0,0,False,0,24,0,12,0,False,0,13,74,23,1,False,0,0,36,0,29,False,0,0,49,49,0,False,0,0,0,0,0,False,0,0,40,0,0,False,0,0,22,0,0,False,0,0,0,False
2013-12-28,0,0,0,0,0,False,0,0,0,0,0,False,0,40,40,0,0,False,0,4,0,0,0,False,0,29,0,0,0,False,0,46,0,27,0,False,0,11,77,26,2,False,0,0,19,0,51,False,0,0,32,64,0,False,0,0,0,0,0,False,0,0,80,0,0,False,0,0,36,0,0,False,0,0,0,False
2013-12-29,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,5,0,0,0,False,0,0,0,0,29,False,0,33,0,0,0,False,0,13,74,25,1,False,0,0,13,0,96,False,0,0,21,64,0,False,0,0,0,0,0,False,0,0,65,0,29,False,0,24,24,0,24,False,0,0,0,False
2013-12-30,0,0,0,0,0,False,0,26,0,0,0,False,0,0,35,0,0,False,0,5,0,0,0,False,0,25,0,0,25,False,0,34,0,0,0,False,0,13,71,21,1,False,0,0,11,11,100,False,0,0,28,28,0,False,0,0,0,0,0,False,0,13,63,13,13,False,0,0,42,0,0,False,0,0,0,False
2013-12-31,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,3,0,0,0,False,0,0,0,0,53,False,0,30,0,24,0,False,0,11,80,23,1,False,0,0,29,0,75,False,0,0,48,19,0,False,0,0,0,0,0,False,0,13,85,13,13,False,0,0,22,0,0,False,0,0,0,False
2014-01-01,0,97,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,2,0,0,0,False,0,30,0,0,0,False,0,27,14,27,0,False,0,11,76,23,0,False,0,0,26,13,66,False,0,0,33,44,0,False,0,0,0,0,0,False,0,0,68,15,0,False,0,0,37,0,0,False,0,0,0,False
2014-01-02,79,0,0,0,0,False,0,0,0,0,0,False,0,0,34,0,34,False,0,3,0,0,0,False,0,25,0,0,0,False,0,17,11,11,0,False,0,9,71,19,2,False,0,0,11,0,37,False,0,18,36,27,0,False,0,0,0,0,0,False,0,0,43,0,37,False,0,41,20,0,0,False,0,0,0,False
2014-01-03,0,79,0,0,0,False,0,51,0,0,0,False,0,0,0,0,0,False,0,4,0,0,0,False,0,0,0,0,0,False,0,23,0,11,0,False,0,14,69,18,2,False,0,0,22,11,49,False,0,0,37,27,37,False,0,0,49,0,0,False,0,12,50,13,19,False,0,0,41,0,0,False,0,0,0,False
2014-01-04,0,0,0,0,0,False,0,0,0,0,0,False,0,41,0,0,0,False,0,3,0,0,0,False,0,0,0,30,45,False,0,41,0,27,0,False,0,12,70,22,1,False,0,0,40,0,66,False,0,0,65,33,22,False,0,0,0,0,0,False,0,45,22,15,15,False,0,0,37,0,0,False,0,0,0,False
